id,target,in_experimental_data,pred_mean,pred_err
915087-33-1,na_ph1n1,0,3.7755,0.4641
635702-64-6,na_ph1n1,1,4.0891,0.4695
61825-94-3,na_ph1n1,1,4.7849,0.9148
71125-38-7,na_ph1n1,0,5.2014,0.442
53-86-1,na_ph1n1,0,4.68,0.544
155141-29-0,na_ph1n1,1,4.4566,0.6451
443913-73-3,na_ph1n1,0,4.1005,0.5498
147098-20-2,na_ph1n1,0,5.2109,0.6116
440-17-5,na_ph1n1,1,4.6417,0.4318
5451-09-2,na_ph1n1,1,4.094,0.3962
320-67-2,na_ph1n1,1,4.1218,0.6665
112809-51-5,na_ph1n1,1,4.7094,0.4102
22260-51-1,na_ph1n1,0,4.9024,0.2592
141625-93-6,na_ph1n1,1,5.343,0.7304
55981-09-4,na_ph1n1,0,4.6958,0.6086
150683-30-0,na_ph1n1,0,3.9862,0.2537
231277-92-2,na_ph1n1,0,5.1094,0.511
81103-11-9,na_ph1n1,0,4.358,0.5042
434-13-9,na_ph1n1,0,4.6919,0.5315
59-67-6,na_ph1n1,1,4.26,0.6577
10238-21-8,na_ph1n1,1,4.4646,0.3803
81131-70-6,na_ph1n1,0,5.9545,0.6874
54965-24-1,na_ph1n1,0,5.0868,0.5545
33419-42-0,na_ph1n1,0,4.326,0.4605
127-69-5,na_ph1n1,1,4.5563,0.4416
25316-40-9,na_ph1n1,0,5.6562,0.5917
106685-40-9,na_ph1n1,1,4.5303,0.5007
341031-54-7,na_ph1n1,0,4.9114,0.4421
84680-54-6,na_ph1n1,0,4.8438,0.491
134523-03-8,na_ph1n1,1,5.2548,0.5109
144-82-1,na_ph1n1,0,4.058,0.4757
51022-70-9,na_ph1n1,0,5.3027,0.8892
444731-52-6,na_ph1n1,1,3.9857,0.5379
75695-93-1,na_ph1n1,1,3.8277,0.4765
93957-55-2,na_ph1n1,0,4.8724,0.3912
122111-03-9,na_ph1n1,0,4.8385,0.5006
118072-93-8,na_ph1n1,0,4.9059,0.9102
1476-53-5,na_ph1n1,0,6.0685,0.6177
55079-83-9,na_ph1n1,0,4.984,0.6546
104987-11-3,na_ph1n1,0,4.856,0.5924
302-79-4,na_ph1n1,1,5.0485,0.8066
50-78-2,na_ph1n1,0,4.1393,0.3886
56296-78-7,na_ph1n1,0,4.4817,0.4453
1115-70-4,na_ph1n1,1,3.4254,0.3833
49562-28-9,na_ph1n1,1,3.9051,0.4636
1404-93-9,na_ph1n1,0,6.1263,0.6473
38194-50-2,na_ph1n1,1,4.6659,0.426
26159-34-2,na_ph1n1,0,4.5814,0.5594
122320-73-4,na_ph1n1,1,4.5076,0.6874
723-46-6,na_ph1n1,0,3.732,0.3121
302543-62-0,na_ph1n1,0,4.3851,0.5108
72-14-0,na_ph1n1,1,3.4561,0.3545
77883-43-3,na_ph1n1,1,4.3864,0.5512
107-35-7,na_ph1n1,1,3.9955,0.3951
380843-75-4,na_ph1n1,0,4.3454,0.3971
755037-03-7,na_ph1n1,0,4.2051,0.5272
624-49-7,na_ph1n1,0,3.5696,0.3863
95058-81-4,na_ph1n1,1,4.8083,0.48
6493-05-6,na_ph1n1,0,4.7097,0.6897
156-57-0,na_ph1n1,1,3.9487,0.18
147526-32-7,na_ph1n1,1,5.6423,0.657
553-08-2,na_ph1n1,0,4.5311,0.9396
149647-78-9,na_ph1n1,0,5.2645,0.6646
30652-11-0,na_ph1n1,1,3.7431,0.4128
101152-94-7,na_ph1n1,0,5.7205,0.7864
136434-34-9,na_ph1n1,0,4.974,0.5835
367514-88-3,na_ph1n1,1,3.8797,0.354
82248-59-7,na_ph1n1,1,4.4665,0.5303
317-34-0,na_ph1n1,0,3.9357,0.7367
479-18-5,na_ph1n1,1,4.2793,0.4417
53885-35-1,na_ph1n1,0,3.7387,0.5192
443-48-1,na_ph1n1,1,3.2913,0.3014
3366-95-8,na_ph1n1,1,3.6852,0.543
63-45-6,na_ph1n1,1,5.1415,0.7593
148-79-8,na_ph1n1,0,4.1372,0.7183
95233-18-4,na_ph1n1,0,4.9811,0.626
55268-74-1,na_ph1n1,0,3.7813,0.6394
54029-12-8,na_ph1n1,0,4.371,0.7032
37091-65-9,na_ph1n1,0,4.9029,0.9758
58-14-0,na_ph1n1,0,4.6964,0.916
50-65-7,na_ph1n1,1,4.8236,0.8102
71963-77-4,na_ph1n1,0,3.5495,0.3921
6119-47-7,na_ph1n1,0,3.7404,0.1795
54965-21-8,na_ph1n1,0,4.0977,0.6079
1263-89-4,na_ph1n1,1,6.1819,0.9261
24729-96-2,na_ph1n1,1,5.3495,0.9038
57808-65-8,na_ph1n1,1,5.6558,0.742
56180-94-0,na_ph1n1,0,6.1829,0.914
115436-72-1,na_ph1n1,1,5.1009,0.8163
105462-24-6,na_ph1n1,0,5.0964,0.7361
134308-13-7,na_ph1n1,1,5.1103,0.3832
130929-57-6,na_ph1n1,1,5.3764,0.5775
121268-17-5,na_ph1n1,0,5.6688,0.638
162401-32-3,na_ph1n1,0,4.3322,0.3847
36791-04-5,na_ph1n1,0,4.262,0.5548
101-26-8,na_ph1n1,1,3.2762,0.5205
129101-54-8,na_ph1n1,0,4.8467,0.6185
541-22-0,na_ph1n1,1,3.9746,0.6827
120011-70-3,na_ph1n1,1,4.8522,0.3179
849217-68-1,na_ph1n1,0,4.4207,0.2842
319460-85-0,na_ph1n1,0,4.347,0.6097
198480-56-7,na_ph1n1,0,4.4754,0.583
97-77-8,na_ph1n1,1,3.9677,0.6089
376348-65-1,na_ph1n1,0,4.1557,0.3592
936563-96-1,na_ph1n1,0,4.6389,0.4493
30516-87-1,na_ph1n1,1,4.1703,0.7419
29094-61-9,na_ph1n1,1,4.5713,0.2235
23288-49-5,na_ph1n1,0,5.0851,0.4733
94-20-2,na_ph1n1,0,3.5065,0.3047
637-07-0,na_ph1n1,1,3.3625,0.3752
105816-04-4,na_ph1n1,0,4.654,0.4508
89-57-6,na_ph1n1,0,4.7973,0.8124
112529-15-4,na_ph1n1,0,5.0252,0.3876
882-09-7,na_ph1n1,1,3.3377,0.219
135062-02-1,na_ph1n1,0,3.9817,0.4276
111025-46-8,na_ph1n1,1,5.1251,0.7877
25812-30-0,na_ph1n1,0,3.9469,0.407
1508-75-4,na_ph1n1,1,3.6594,0.4256
76-90-4,na_ph1n1,0,4.6084,0.5484
80-50-2,na_ph1n1,0,4.041,0.3604
375815-87-5,na_ph1n1,1,5.2722,0.8318
65-29-2,na_ph1n1,0,4.8961,0.6713
50700-72-6,na_ph1n1,0,5.0285,0.6097
124937-52-6,na_ph1n1,0,4.0326,0.6359
15500-66-0,na_ph1n1,1,4.1479,0.3691
22254-24-6,na_ph1n1,0,4.1752,0.3991
132539-06-1,na_ph1n1,0,4.3572,0.3795
67-48-1,na_ph1n1,0,3.3216,0.5609
242478-38-2,na_ph1n1,0,4.2501,0.3293
125-33-7,na_ph1n1,0,3.726,0.483
865-21-4,na_ph1n1,0,4.6637,0.6186
286930-03-8,na_ph1n1,1,4.1086,0.43
167221-71-8,na_ph1n1,1,3.8453,0.4229
5633-20-5,na_ph1n1,0,4.3255,0.4119
62-97-5,na_ph1n1,0,4.3479,0.416
10405-02-4,na_ph1n1,1,4.1712,0.3232
590-63-6,na_ph1n1,0,3.3041,0.3881
119302-91-9,na_ph1n1,0,4.2901,0.5686
53-19-0,na_ph1n1,0,3.582,0.3952
73-24-5,na_ph1n1,0,3.7521,0.861
60-31-1,na_ph1n1,1,3.854,0.5831
64228-81-5,na_ph1n1,0,5.9846,1.0604
320345-99-1,na_ph1n1,0,5.0209,0.4458
3717-88-2,na_ph1n1,1,3.8836,0.5955
5786-21-0,na_ph1n1,0,3.8829,0.3839
61-12-1,na_ph1n1,1,4.0989,0.3653
155-41-9,na_ph1n1,0,3.941,0.3476
1508-65-2,na_ph1n1,0,4.5799,0.4941
133099-07-7,na_ph1n1,0,4.3566,0.4091
1744-22-5,na_ph1n1,0,3.6504,0.2888
21679-14-1,na_ph1n1,0,4.0418,0.8876
2062-78-4,na_ph1n1,1,4.9267,0.7016
138890-62-7,na_ph1n1,1,4.5888,0.3219
130693-82-2,na_ph1n1,0,5.0042,0.3567
133-67-5,na_ph1n1,1,5.2275,0.5991
3801-06-7,na_ph1n1,0,4.2432,0.2988
554-57-4,na_ph1n1,0,4.4372,0.3307
452-35-7,na_ph1n1,0,4.5122,0.4488
91-33-8,na_ph1n1,1,4.5755,0.503
135-07-9,na_ph1n1,1,4.6749,0.4978
68291-97-4,na_ph1n1,1,4.2101,0.6438
532-03-6,na_ph1n1,1,3.375,0.2544
120-97-8,na_ph1n1,0,4.391,0.7271
170729-80-3,na_ph1n1,0,4.5808,0.4743
4291-63-8,na_ph1n1,1,4.5478,0.7095
58-32-2,na_ph1n1,0,5.0924,0.8316
51-30-9,na_ph1n1,0,5.3607,0.9484
224785-90-4,na_ph1n1,1,3.7665,0.6293
78415-72-2,na_ph1n1,0,3.9741,0.4535
58579-51-4,na_ph1n1,1,4.3677,0.5453
171596-29-5,na_ph1n1,0,4.1876,0.587
330784-47-9,na_ph1n1,1,4.2046,0.4693
6080-58-6,na_ph1n1,1,4.2761,0.4515
56-85-9,na_ph1n1,1,4.7001,0.4655
70476-82-3,na_ph1n1,0,5.7768,0.4627
229975-97-7,na_ph1n1,1,6.0934,0.5813
106266-06-2,na_ph1n1,0,4.0129,0.5747
859-18-7,na_ph1n1,0,5.1183,0.7478
68373-14-8,na_ph1n1,0,3.7288,0.7538
69388-84-7,na_ph1n1,0,3.6941,0.7657
773-76-2,na_ph1n1,0,3.9242,0.5815
42057-22-7,na_ph1n1,0,4.5908,0.6246
21462-39-5,na_ph1n1,0,4.7676,0.7364
69-52-3,na_ph1n1,0,5.3873,0.9002
13614-98-7,na_ph1n1,0,5.5185,0.5325
6018-19-5,na_ph1n1,0,4.5678,0.4496
100986-85-4,na_ph1n1,0,4.4792,0.3694
28657-80-9,na_ph1n1,0,4.2979,0.5249
6054-98-4,na_ph1n1,1,5.3304,0.9024
19387-91-8,na_ph1n1,0,3.5199,0.3223
1405-10-3,na_ph1n1,1,5.9892,0.898
7081-44-9,na_ph1n1,0,3.9805,0.322
186826-86-8,na_ph1n1,0,3.9927,0.377
96036-03-2,na_ph1n1,1,5.3117,0.5473
70458-96-7,na_ph1n1,1,4.8778,0.3347
62013-04-1,na_ph1n1,0,4.4014,0.6184
98079-52-8,na_ph1n1,0,4.5347,0.5474
64-75-5,na_ph1n1,0,5.7658,0.7313
80621-81-4,na_ph1n1,1,5.1108,0.4146
651-06-9,na_ph1n1,0,3.6909,0.4273
114-07-8,na_ph1n1,0,4.4134,0.8584
165800-03-3,na_ph1n1,1,4.1111,0.3081
61379-65-5,na_ph1n1,0,5.9191,0.5094
7177-50-6,na_ph1n1,1,3.9263,0.3052
3810-74-0,na_ph1n1,0,6.0204,0.9144
1405-89-6,na_ph1n1,1,6.2042,0.6683
57-68-1,na_ph1n1,0,3.9532,0.4186
738-70-5,na_ph1n1,0,4.2445,0.8337
91832-40-5,na_ph1n1,0,5.0298,0.6574
56391-57-2,na_ph1n1,0,5.34,1.1387
405165-61-9,na_ph1n1,1,4.2075,0.3581
82034-46-6,na_ph1n1,0,4.048,0.4231
53994-73-3,na_ph1n1,0,5.1401,0.5497
82419-36-1,na_ph1n1,0,4.6138,0.4724
2030-63-9,na_ph1n1,0,4.1643,0.4172
62893-19-0,na_ph1n1,0,5.5465,0.8608
7177-48-2,na_ph1n1,1,4.4663,0.6496
24356-60-3,na_ph1n1,0,4.8687,0.9458
18323-44-9,na_ph1n1,0,5.6288,0.6315
110871-86-8,na_ph1n1,0,3.9594,0.3676
3963-95-9,na_ph1n1,0,4.9573,0.6869
121123-17-9,na_ph1n1,0,5.6568,0.5161
21736-83-4,na_ph1n1,0,4.9165,0.9744
536-33-4,na_ph1n1,1,3.8536,0.163
73816-42-9,na_ph1n1,0,5.7317,0.8603
34642-77-8,na_ph1n1,0,4.3177,0.9268
873857-62-6,na_ph1n1,0,6.5293,0.7662
26787-78-0,na_ph1n1,1,4.3381,0.8951
78439-06-2,na_ph1n1,0,4.2585,0.4602
112811-59-3,na_ph1n1,0,4.7345,0.3711
64-72-2,na_ph1n1,0,4.9462,1.0583
52-67-5,na_ph1n1,1,3.8788,0.2542
139110-80-8,na_ph1n1,1,6.5498,0.8139
72559-06-9,na_ph1n1,1,5.0358,0.7706
15686-71-2,na_ph1n1,1,5.2046,0.6809
117467-28-4,na_ph1n1,1,5.9202,1.1658
2022-85-7,na_ph1n1,1,3.5694,0.451
7240-38-2,na_ph1n1,1,4.2733,0.4431
59-87-0,na_ph1n1,0,4.1503,0.3253
389-08-2,na_ph1n1,0,4.0784,0.3602
32986-56-4,na_ph1n1,0,5.1466,0.5453
224452-66-8,na_ph1n1,1,4.5682,0.8293
59703-84-3,na_ph1n1,1,4.8289,0.7369
1405-87-4,na_ph1n1,0,5.3937,0.6485
364622-82-2,na_ph1n1,0,4.9635,0.7544
78110-38-0,na_ph1n1,1,5.7604,0.4179
155206-00-1,na_ph1n1,0,4.7152,0.6209
745-65-3,na_ph1n1,1,5.5656,0.4795
141-90-2,na_ph1n1,0,3.7046,0.4749
753498-25-8,na_ph1n1,0,5.1874,0.3784
34381-68-5,na_ph1n1,1,4.8765,0.8663
5874-97-5,na_ph1n1,0,5.5167,0.8439
33402-03-8,na_ph1n1,0,4.4526,0.7322
23651-95-8,na_ph1n1,1,4.6773,0.6105
555-30-6,na_ph1n1,0,4.8136,1.1221
63659-19-8,na_ph1n1,0,4.4766,0.6397
81403-68-1,na_ph1n1,0,4.2152,0.8277
4205-91-8,na_ph1n1,1,3.3407,0.3847
61-16-5,na_ph1n1,1,4.558,0.4138
133454-47-4,na_ph1n1,0,3.9994,0.4747
66104-23-2,na_ph1n1,0,4.1096,0.5004
145108-58-3,na_ph1n1,0,3.6874,0.2922
148849-67-6,na_ph1n1,0,4.2243,0.4238
113775-47-6,na_ph1n1,0,3.7522,0.3457
65-28-1,na_ph1n1,1,4.3226,0.4415
7279-75-6,na_ph1n1,0,5.9612,0.3704
152520-56-4,na_ph1n1,0,5.6218,0.6546
90038-01-0,na_ph1n1,0,3.876,0.3038
160970-54-7,na_ph1n1,1,4.4877,0.4335
61-76-7,na_ph1n1,0,4.0478,0.6628
550-99-2,na_ph1n1,0,3.914,0.3961
63-92-3,na_ph1n1,0,4.0765,0.3642
111974-72-2,na_ph1n1,0,4.5883,0.9515
223673-61-8,na_ph1n1,0,4.229,0.6755
64461-82-1,na_ph1n1,0,3.5396,0.5395
116209-55-3,na_ph1n1,1,4.4794,0.6166
70024-40-7,na_ph1n1,1,4.3382,0.5011
56-47-3,na_ph1n1,0,4.2033,0.2017
23239-51-2,na_ph1n1,0,5.1911,0.7778
23256-50-0,na_ph1n1,0,3.8449,0.2972
522-48-5,na_ph1n1,1,3.7146,0.4365
128794-94-5,na_ph1n1,1,3.8635,0.4369
57-66-9,na_ph1n1,1,4.2299,0.6015
76584-70-8,na_ph1n1,0,3.5933,0.3427
13292-46-1,na_ph1n1,1,5.031,1.5158
201530-41-8,na_ph1n1,1,5.6921,0.5952
548-62-9,na_ph1n1,0,5.0362,0.5295
103577-45-3,na_ph1n1,1,4.078,0.3065
364782-34-3,na_ph1n1,0,5.2893,0.5323
59-05-2,na_ph1n1,0,6.1129,0.6374
80474-14-2,na_ph1n1,0,4.3775,0.5468
51333-22-3,na_ph1n1,0,4.3335,0.3932
168626-94-6,na_ph1n1,1,4.1622,0.6545
361442-04-8,na_ph1n1,0,4.7124,0.3621
146464-95-1,na_ph1n1,0,5.9458,0.6476
67-03-8,na_ph1n1,1,4.1661,0.4962
128-13-2,na_ph1n1,0,5.1819,0.5686
83-88-5,na_ph1n1,0,5.9377,1.0229
58-27-5,na_ph1n1,0,4.7192,0.6192
17140-60-2,na_ph1n1,1,5.0736,0.9325
62-31-7,na_ph1n1,0,4.7156,0.4706
57-83-0,na_ph1n1,1,4.6466,0.5183
71-58-9,na_ph1n1,1,4.244,0.4166
50-04-4,na_ph1n1,0,4.6659,0.5629
50-24-8,na_ph1n1,0,4.9606,0.4592
50-23-7,na_ph1n1,0,4.9264,0.4231
50-28-2,na_ph1n1,1,5.5838,0.8149
53-16-7,na_ph1n1,0,4.9218,0.371
58-96-8,na_ph1n1,1,4.7333,0.7394
50-81-7,na_ph1n1,0,4.914,0.8647
114977-28-5,na_ph1n1,0,5.6402,0.7516
57-63-6,na_ph1n1,0,5.031,0.6246
19356-17-3,na_ph1n1,1,5.0115,0.3744
68-19-9,na_ph1n1,0,5.9343,0.4967
50-70-4,na_ph1n1,0,4.4309,0.6452
321-30-2,na_ph1n1,0,3.7993,0.9491
51-21-8,na_ph1n1,0,3.8818,0.4598
7235-40-7,na_ph1n1,0,3.989,0.5281
527-07-1,na_ph1n1,0,4.2874,0.4807
51-48-9,na_ph1n1,1,6.4016,0.7977
58-56-0,na_ph1n1,0,3.5614,0.2982
122647-32-9,na_ph1n1,1,4.7189,0.597
5370-01-4,na_ph1n1,0,3.7497,0.4215
23964-57-0,na_ph1n1,0,3.7249,0.4189
95635-55-5,na_ph1n1,1,3.9861,0.4955
1722-62-9,na_ph1n1,0,3.67,0.583
18010-40-7,na_ph1n1,0,3.4272,0.3909
28721-07-5,na_ph1n1,1,3.6704,0.6608
