compound_id,target_id,in_experimental_data,pred_mean,pred_err
220620-09-7,pa_ph1n1,1,4.4649,1.4452
22260-51-1,pa_ph1n1,1,4.7582,3.0623
223673-61-8,pa_ph1n1,1,4.8615,2.4942
224785-90-4,pa_ph1n1,1,4.6544,1.3004
22916-47-8,pa_ph1n1,1,4.249,0.9004
231277-92-2,pa_ph1n1,1,4.3728,1.5938
242478-38-2,pa_ph1n1,1,4.4682,0.8702
2447-57-6,pa_ph1n1,1,4.0128,0.9683
24729-96-2,pa_ph1n1,1,5.7077,2.3106
25451-15-4,pa_ph1n1,1,4.7594,1.2295
2627-69-2,pa_ph1n1,1,4.1226,0.9328
26807-65-8,pa_ph1n1,1,4.7564,2.4573
269055-15-4,pa_ph1n1,1,5.6316,1.3731
274693-27-5,pa_ph1n1,1,4.6006,1.9047
27833-64-3,pa_ph1n1,1,4.1605,1.2103
2809-21-4,pa_ph1n1,1,4.9733,3.0617
28657-80-9,pa_ph1n1,1,4.4424,1.2826
286930-03-8,pa_ph1n1,1,4.4789,0.9426
297-76-7,pa_ph1n1,1,4.204,1.0866
302-79-4,pa_ph1n1,1,4.0188,0.3954
302962-49-8,pa_ph1n1,1,4.5638,1.2147
304-20-1,pa_ph1n1,1,4.5262,0.931
3056-17-5,pa_ph1n1,1,4.3506,1.361
30652-11-0,pa_ph1n1,1,4.205,0.8167
319460-85-0,pa_ph1n1,1,6.0326,2.6139
320345-99-1,pa_ph1n1,1,4.7157,1.8183
321-30-2,pa_ph1n1,1,4.7436,1.4737
33069-62-4,pa_ph1n1,1,4.1487,0.9841
330784-47-9,pa_ph1n1,1,4.5697,1.6585
33402-03-8,pa_ph1n1,1,4.2767,0.5624
33419-42-0,pa_ph1n1,1,5.2706,4.0406
341031-54-7,pa_ph1n1,1,5.1945,4.2079
34183-22-7,pa_ph1n1,1,4.7651,1.1265
34381-68-5,pa_ph1n1,1,4.3066,0.9739
34552-83-5,pa_ph1n1,1,4.6634,1.2055
34580-14-8,pa_ph1n1,1,4.0937,1.8111
3543-75-7,pa_ph1n1,1,4.4261,1.431
36322-90-4,pa_ph1n1,1,5.1673,1.3058
364782-34-3,pa_ph1n1,1,4.2037,0.5475
367514-88-3,pa_ph1n1,1,4.7781,1.4543
36791-04-5,pa_ph1n1,1,4.7671,1.3923
3717-88-2,pa_ph1n1,1,4.6418,1.2972
3801-06-7,pa_ph1n1,1,4.3851,1.2539
380843-75-4,pa_ph1n1,1,5.0896,2.3022
38194-50-2,pa_ph1n1,1,4.7004,1.089
38304-91-5,pa_ph1n1,1,4.8194,1.2956
389-08-2,pa_ph1n1,1,3.9344,1.0236
3963-95-9,pa_ph1n1,1,4.2838,0.7127
3978-86-7,pa_ph1n1,1,4.07,1.1164
405165-61-9,pa_ph1n1,1,4.5546,1.1606
41340-25-4,pa_ph1n1,1,4.4026,0.7925
42057-22-7,pa_ph1n1,1,5.0221,1.7287
42461-84-7,pa_ph1n1,1,4.1074,1.0506
42924-53-8,pa_ph1n1,1,4.3599,0.9114
4342-03-4,pa_ph1n1,1,4.6592,1.2194
440-17-5,pa_ph1n1,1,4.2237,0.9541
444731-52-6,pa_ph1n1,1,5.6016,1.7611
446-86-6,pa_ph1n1,1,5.7621,2.3132
452-35-7,pa_ph1n1,1,4.1098,1.7517
475207-59-1,pa_ph1n1,1,4.226,0.6675
50-01-1,pa_ph1n1,1,4.3452,1.1729
50-02-2,pa_ph1n1,1,4.0352,1.3833
50-04-4,pa_ph1n1,1,4.1362,0.9181
50-27-1,pa_ph1n1,1,4.7065,1.4911
50-28-2,pa_ph1n1,1,4.4193,0.884
50-35-1,pa_ph1n1,1,4.4706,1.0939
50-41-9,pa_ph1n1,1,4.2564,0.8254
50-55-5,pa_ph1n1,1,4.2361,0.5466
50-63-5,pa_ph1n1,1,4.2031,0.7902
50-78-2,pa_ph1n1,1,4.178,2.2749
50-81-7,pa_ph1n1,1,4.2454,0.7012
50-91-9,pa_ph1n1,1,4.2899,1.1931
50700-72-6,pa_ph1n1,1,5.1284,1.3344
51-21-8,pa_ph1n1,1,4.2901,0.6162
51-52-5,pa_ph1n1,1,4.1081,0.8038
51333-22-3,pa_ph1n1,1,4.743,1.8189
51481-61-9,pa_ph1n1,1,4.3597,0.8938
51803-78-2,pa_ph1n1,1,4.4148,1.6773
518048-05-0,pa_ph1n1,1,4.0481,1.6525
52-21-1,pa_ph1n1,1,4.929,1.8395
52-86-8,pa_ph1n1,1,4.9292,1.3509
521-78-8,pa_ph1n1,1,4.8664,1.3722
527-07-1,pa_ph1n1,1,4.6248,1.4709
53-86-1,pa_ph1n1,1,4.0936,0.8279
532-03-6,pa_ph1n1,1,4.0248,1.5308
53885-35-1,pa_ph1n1,1,5.5438,2.5119
54-85-3,pa_ph1n1,1,4.1718,0.7593
54029-12-8,pa_ph1n1,1,4.7215,1.3051
540737-29-9,pa_ph1n1,1,4.26,0.7125
541-15-1,pa_ph1n1,1,4.2233,0.7507
541-22-0,pa_ph1n1,1,4.2648,0.6165
5451-09-2,pa_ph1n1,1,4.1002,0.9384
54527-84-3,pa_ph1n1,1,4.2172,0.5903
548-62-9,pa_ph1n1,1,4.7971,2.5514
548-73-2,pa_ph1n1,1,4.0922,0.7995
549-18-8,pa_ph1n1,1,4.0512,1.058
55-06-1,pa_ph1n1,1,4.2983,0.7199
55-98-1,pa_ph1n1,1,4.5921,1.6258
550-99-2,pa_ph1n1,1,4.2097,1.8882
55079-83-9,pa_ph1n1,1,4.6032,2.8503
55268-74-1,pa_ph1n1,1,4.2288,1.0026
553-08-2,pa_ph1n1,1,4.861,1.169
555-30-6,pa_ph1n1,1,4.7591,1.4148
5593-20-4,pa_ph1n1,1,3.921,0.9777
56-85-9,pa_ph1n1,1,4.9089,1.1603
56180-94-0,pa_ph1n1,1,4.0546,1.1656
56211-40-6,pa_ph1n1,1,4.9923,1.3718
56296-78-7,pa_ph1n1,1,4.941,2.0801
57-41-0,pa_ph1n1,1,4.6731,1.9265
57-66-9,pa_ph1n1,1,4.6031,3.0074
57-68-1,pa_ph1n1,1,4.2996,0.7989
57248-88-1,pa_ph1n1,1,4.6851,3.0745
57808-65-8,pa_ph1n1,1,4.2641,0.7916
57852-57-0,pa_ph1n1,1,4.01,1.5454
5786-21-0,pa_ph1n1,1,5.0217,4.0882
58-56-0,pa_ph1n1,1,4.6104,1.4804
58-61-7,pa_ph1n1,1,4.0339,1.1411
58-96-8,pa_ph1n1,1,4.2373,0.6424
58579-51-4,pa_ph1n1,1,4.3254,1.3577
59-05-2,pa_ph1n1,1,4.4545,0.8675
59-67-6,pa_ph1n1,1,4.1004,0.8224
59-87-0,pa_ph1n1,1,4.4181,1.8823
590-63-6,pa_ph1n1,1,5.5301,2.6647
595-33-5,pa_ph1n1,1,4.0104,1.5289
60-32-2,pa_ph1n1,1,4.1315,0.5303
60-56-0,pa_ph1n1,1,5.1638,2.4917
6018-19-5,pa_ph1n1,1,4.2422,1.1194
603-50-9,pa_ph1n1,1,4.2013,0.7424
61-16-5,pa_ph1n1,1,4.2838,0.6144
61-76-7,pa_ph1n1,1,4.2976,0.8377
61318-91-0,pa_ph1n1,1,4.3324,0.5817
61718-82-9,pa_ph1n1,1,4.749,2.1568
62-31-7,pa_ph1n1,1,4.783,1.1762
62-97-5,pa_ph1n1,1,5.1617,1.5383
62013-04-1,pa_ph1n1,1,4.4864,1.5178
624-49-7,pa_ph1n1,1,4.2188,0.9161
62571-86-2,pa_ph1n1,1,4.5186,1.2738
62893-19-0,pa_ph1n1,1,4.4096,1.1711
63-45-6,pa_ph1n1,1,4.2927,0.984
63-74-1,pa_ph1n1,1,4.3222,0.6108
63-92-3,pa_ph1n1,1,4.7823,1.179
635728-49-3,pa_ph1n1,1,5.1387,2.2816
63659-19-8,pa_ph1n1,1,4.2516,0.648
64-75-5,pa_ph1n1,1,4.0667,1.7287
64-77-7,pa_ph1n1,1,4.2538,0.7241
641571-10-0,pa_ph1n1,1,4.1854,0.5472
64228-81-5,pa_ph1n1,1,4.2916,1.0467
64461-82-1,pa_ph1n1,1,4.167,0.6408
645-05-6,pa_ph1n1,1,4.3023,0.6042
64872-77-1,pa_ph1n1,1,4.264,0.9925
6493-05-6,pa_ph1n1,1,4.4202,0.7425
65-28-1,pa_ph1n1,1,4.3672,1.1994
65-29-2,pa_ph1n1,1,4.1413,1.181
65277-42-1,pa_ph1n1,1,4.5163,1.0483
65473-14-5,pa_ph1n1,1,4.5006,1.0111
66085-59-4,pa_ph1n1,1,4.4728,0.816
66104-23-2,pa_ph1n1,1,4.3313,0.7179
66357-59-3,pa_ph1n1,1,4.4842,0.9003
67-03-8,pa_ph1n1,1,4.5649,1.8695
67-48-1,pa_ph1n1,1,4.7681,1.3383
67-73-2,pa_ph1n1,1,5.3032,1.7994
67-92-5,pa_ph1n1,1,4.2183,1.2009
68-35-9,pa_ph1n1,1,4.2723,0.4939
68-41-7,pa_ph1n1,1,4.0432,0.7401
68291-97-4,pa_ph1n1,1,4.1632,1.1091
68373-14-8,pa_ph1n1,1,4.3276,1.2765
697761-98-1,pa_ph1n1,1,4.3762,1.3865
70024-40-7,pa_ph1n1,1,4.5156,1.365
70458-96-7,pa_ph1n1,1,4.3084,0.5874
70476-82-3,pa_ph1n1,1,4.5562,1.3735
7081-44-9,pa_ph1n1,1,4.2807,0.6307
71-58-9,pa_ph1n1,1,4.3567,1.7904
71675-85-9,pa_ph1n1,1,4.5303,1.4463
72-14-0,pa_ph1n1,1,4.4312,0.405
72-33-3,pa_ph1n1,1,4.7625,2.1844
721-50-6,pa_ph1n1,1,4.043,0.9957
723-46-6,pa_ph1n1,1,4.3154,0.9393
72432-03-2,pa_ph1n1,1,4.2544,0.6992
72559-06-9,pa_ph1n1,1,3.8676,1.3566
7279-75-6,pa_ph1n1,1,4.0104,0.6334
73590-58-6,pa_ph1n1,1,4.8544,1.4535
738-70-5,pa_ph1n1,1,4.7525,1.8679
73816-42-9,pa_ph1n1,1,4.2036,0.9833
73963-72-1,pa_ph1n1,1,4.6094,1.1296
74011-58-8,pa_ph1n1,1,4.5362,1.1913
745-65-3,pa_ph1n1,1,4.2702,0.519
74863-84-6,pa_ph1n1,1,4.4013,0.5992
753498-25-8,pa_ph1n1,1,5.1237,1.5919
75607-67-9,pa_ph1n1,1,4.1162,1.1075
75695-93-1,pa_ph1n1,1,5.3975,1.3624
75706-12-6,pa_ph1n1,1,4.3553,0.5639
76-90-4,pa_ph1n1,1,4.2245,1.2716
7681-93-8,pa_ph1n1,1,4.3762,0.7323
76824-35-6,pa_ph1n1,1,4.3705,1.2435
77-86-1,pa_ph1n1,1,5.2293,2.2841
77883-43-3,pa_ph1n1,1,4.033,0.9495
78110-38-0,pa_ph1n1,1,4.5867,1.2978
78246-49-8,pa_ph1n1,1,4.2216,0.6581
78415-72-2,pa_ph1n1,1,4.6718,1.5749
79-57-2,pa_ph1n1,1,4.2676,1.3948
79307-93-0,pa_ph1n1,1,4.2045,0.7365
79559-97-0,pa_ph1n1,1,4.0904,1.5616
797-63-7,pa_ph1n1,1,4.8196,1.6131
79794-75-5,pa_ph1n1,1,4.8832,1.6597
79902-63-9,pa_ph1n1,1,4.3011,1.0179
80-50-2,pa_ph1n1,1,4.0315,0.5222
80-77-3,pa_ph1n1,1,4.125,0.9346
81403-68-1,pa_ph1n1,1,4.0208,1.138
82034-46-6,pa_ph1n1,1,4.6358,1.5611
82586-52-5,pa_ph1n1,1,4.7077,1.4927
82586-55-8,pa_ph1n1,1,4.5182,1.8975
82640-04-8,pa_ph1n1,1,4.5292,0.9955
83-12-5,pa_ph1n1,1,4.24,1.0963
83-43-2,pa_ph1n1,1,3.9929,1.2181
83-88-5,pa_ph1n1,1,4.7466,1.5807
83915-83-7,pa_ph1n1,1,4.4482,1.4588
84371-65-3,pa_ph1n1,1,4.409,0.6395
849217-68-1,pa_ph1n1,1,4.4963,1.1507
85371-64-8,pa_ph1n1,1,4.2679,0.7123
85622-93-1,pa_ph1n1,1,4.1463,0.7539
85650-56-2,pa_ph1n1,1,4.4542,0.6424
859-18-7,pa_ph1n1,1,4.6278,1.5163
863031-21-4,pa_ph1n1,1,4.71,1.2167
873857-62-6,pa_ph1n1,1,4.5455,1.4772
877399-52-5,pa_ph1n1,1,4.9649,2.5847
879085-55-9,pa_ph1n1,1,4.4365,1.5983
880149-29-1,pa_ph1n1,1,4.8456,1.4996
88889-14-9,pa_ph1n1,1,4.231,0.6604
89-25-8,pa_ph1n1,1,4.5161,2.0327
90357-06-5,pa_ph1n1,1,4.6141,1.3876
91374-20-8,pa_ph1n1,1,4.1527,1.1218
91832-40-5,pa_ph1n1,1,4.1586,1.0929
93793-83-0,pa_ph1n1,1,4.5731,1.3269
93957-55-2,pa_ph1n1,1,4.0666,1.65
941678-49-5,pa_ph1n1,1,4.3604,0.8808
95-25-0,pa_ph1n1,1,4.0607,1.1243
95635-55-5,pa_ph1n1,1,4.5867,1.8685
96829-58-2,pa_ph1n1,1,4.1349,0.9875
97-77-8,pa_ph1n1,1,4.3709,0.7531
97240-79-4,pa_ph1n1,1,4.3743,1.0352
99300-78-4,pa_ph1n1,1,5.1661,1.0331
99592-39-9,pa_ph1n1,1,4.5367,1.4592
1004316-88-4,pa_h3n2,1,4.6677,1.9816
100643-71-8,pa_h3n2,1,5.2278,5.7868
101-26-8,pa_h3n2,1,4.1944,2.4059
101477-54-7,pa_h3n2,1,4.442,1.5405
101827-46-7,pa_h3n2,1,3.9525,0.8282
103-16-2,pa_h3n2,1,5.366,1.9161
103177-37-3,pa_h3n2,1,4.2172,1.373
10405-02-4,pa_h3n2,1,4.2479,0.7362
1041434-82-5,pa_h3n2,1,4.9005,2.5638
104227-87-4,pa_h3n2,1,4.3053,1.3729
104632-26-0,pa_h3n2,1,4.3687,2.1161
105462-24-6,pa_h3n2,1,4.926,1.4056
105816-04-4,pa_h3n2,1,4.9884,1.3716
106266-06-2,pa_h3n2,1,4.4972,1.0136
106308-44-5,pa_h3n2,1,4.4532,0.8245
106685-40-9,pa_h3n2,1,5.0908,2.8061
1069-66-5,pa_h3n2,1,4.7883,1.5291
107-35-7,pa_h3n2,1,4.6106,1.019
1070-11-7,pa_h3n2,1,4.2409,0.7982
107133-36-8,pa_h3n2,1,4.5928,1.4594
107724-20-9,pa_h3n2,1,4.4873,0.9727
108341-18-0,pa_h3n2,1,4.2995,1.0241
1104-22-9,pa_h3n2,1,4.0772,2.1197
111406-87-2,pa_h3n2,1,4.2115,0.8089
1115-70-4,pa_h3n2,1,3.9427,0.9184
111974-72-2,pa_h3n2,1,4.0735,1.3426
112529-15-4,pa_h3n2,1,5.1003,3.7399
112809-51-5,pa_h3n2,1,4.4352,1.4258
112885-42-4,pa_h3n2,1,4.1888,0.879
113-59-7,pa_h3n2,1,4.3119,0.8656
113-92-8,pa_h3n2,1,4.6579,1.6316
113852-37-2,pa_h3n2,1,4.1344,0.9928
115256-11-6,pa_h3n2,1,4.3432,0.899
1156-19-0,pa_h3n2,1,4.3476,0.6641
117-37-3,pa_h3n2,1,4.8973,4.3278
118072-93-8,pa_h3n2,1,4.6053,1.1104
119413-54-6,pa_h3n2,1,4.6622,0.5356
1195765-45-7,pa_h3n2,1,3.9516,1.5794
120-97-8,pa_h3n2,1,4.3675,0.9441
120011-70-3,pa_h3n2,1,4.1462,0.8251
120202-66-6,pa_h3n2,1,5.8383,2.2994
120511-73-1,pa_h3n2,1,4.2685,1.2191
122111-03-9,pa_h3n2,1,4.6605,1.2094
122320-73-4,pa_h3n2,1,4.2429,0.6519
122647-32-9,pa_h3n2,1,4.3378,3.3381
122883-93-6,pa_h3n2,1,5.3977,0.9326
1247-42-3,pa_h3n2,1,5.4585,2.6676
124750-99-8,pa_h3n2,1,4.3495,1.3946
124937-52-6,pa_h3n2,1,4.2868,0.8091
125-84-8,pa_h3n2,1,4.8425,2.1836
1263-89-4,pa_h3n2,1,4.0844,0.9167
1264-62-6,pa_h3n2,1,4.3957,1.287
127-07-1,pa_h3n2,1,4.3727,1.0822
127-56-0,pa_h3n2,1,5.299,1.5879
127-79-7,pa_h3n2,1,4.6362,1.6775
128794-94-5,pa_h3n2,1,4.2426,0.8969
129101-54-8,pa_h3n2,1,5.0237,2.3159
129497-78-5,pa_h3n2,1,3.8927,1.4297
129722-12-9,pa_h3n2,1,4.4319,1.0213
130-61-0,pa_h3n2,1,3.8667,0.4288
13010-47-4,pa_h3n2,1,4.795,2.0298
132-17-2,pa_h3n2,1,4.1762,0.9838
132-18-3,pa_h3n2,1,4.3894,0.9329
132539-06-1,pa_h3n2,1,4.2528,1.4289
13292-46-1,pa_h3n2,1,3.9531,0.8235
133-67-5,pa_h3n2,1,4.1855,1.136
133099-07-7,pa_h3n2,1,4.3575,1.6385
133454-47-4,pa_h3n2,1,4.4339,0.577
134308-13-7,pa_h3n2,1,4.4036,0.7317
134523-03-8,pa_h3n2,1,4.5445,1.5359
135729-62-3,pa_h3n2,1,4.275,1.036
136-40-3,pa_h3n2,1,4.6386,1.0623
136572-09-3,pa_h3n2,1,4.0719,1.3044
137-58-6,pa_h3n2,1,4.5009,0.9908
137071-32-0,pa_h3n2,1,3.8538,0.6476
138402-11-6,pa_h3n2,1,4.6143,0.9118
138530-94-6,pa_h3n2,1,4.5562,1.2438
138926-19-9,pa_h3n2,1,4.4632,0.5026
139110-80-8,pa_h3n2,1,4.2096,0.7027
140462-76-6,pa_h3n2,1,4.242,0.7265
141-90-2,pa_h3n2,1,4.2484,1.3056
141505-33-1,pa_h3n2,1,4.8569,1.9683
141625-93-6,pa_h3n2,1,4.6939,1.3397
142340-99-6,pa_h3n2,1,4.8533,1.5438
144-82-1,pa_h3n2,1,5.0911,1.948
144060-53-7,pa_h3n2,1,4.5295,1.017
144689-63-4,pa_h3n2,1,5.2593,1.9612
144701-48-4,pa_h3n2,1,4.3864,1.1938
145040-37-5,pa_h3n2,1,4.1056,1.8052
145108-58-3,pa_h3n2,1,4.6022,1.2211
146464-95-1,pa_h3n2,1,4.1669,0.9591
147-94-4,pa_h3n2,1,4.6234,1.4207
147127-20-6,pa_h3n2,1,4.1682,1.0511
147403-03-0,pa_h3n2,1,4.6839,1.0714
1476-53-5,pa_h3n2,1,4.1356,1.4239
148-79-8,pa_h3n2,1,4.7739,1.3829
148849-67-6,pa_h3n2,1,4.0304,1.0971
149647-78-9,pa_h3n2,1,4.4358,0.6323
150-76-5,pa_h3n2,1,4.1214,0.7241
150322-43-3,pa_h3n2,1,4.4204,0.511
150399-23-8,pa_h3n2,1,4.793,1.3355
150683-30-0,pa_h3n2,1,4.2131,0.7266
1508-65-2,pa_h3n2,1,4.4395,1.4688
1508-75-4,pa_h3n2,1,4.3016,0.9446
1508-76-5,pa_h3n2,1,3.8853,0.9709
152-62-5,pa_h3n2,1,4.5027,0.8072
152520-56-4,pa_h3n2,1,5.2113,3.287
15307-81-0,pa_h3n2,1,3.9674,1.0258
153559-49-0,pa_h3n2,1,4.2533,1.0314
154229-19-3,pa_h3n2,1,4.3861,1.5133
