compound_id,target_id,in_experimental_data,pred_mean,pred_err
175865-59-5,pa_ph1n1,1,5.1541,0.902
179324-69-7,pa_ph1n1,1,4.641,1.1204
179463-17-3,pa_ph1n1,1,4.8563,1.1904
18010-40-7,pa_ph1n1,1,4.0909,0.9084
183133-96-2,pa_ph1n1,1,3.7215,0.9639
186826-86-8,pa_ph1n1,1,4.1729,1.0666
188062-50-2,pa_ph1n1,1,5.0352,0.8097
190786-44-8,pa_ph1n1,1,4.8587,1.0111
19171-19-8,pa_ph1n1,1,3.9652,1.1677
19356-17-3,pa_ph1n1,1,5.1632,1.0439
19387-91-8,pa_ph1n1,1,4.7038,0.7305
1953-02-2,pa_ph1n1,1,3.9107,0.9117
196597-26-9,pa_ph1n1,1,4.6619,0.648
19767-45-4,pa_ph1n1,1,5.3864,1.1561
19774-82-4,pa_ph1n1,1,4.0398,1.1237
198480-56-7,pa_ph1n1,1,4.1457,1.2484
201530-41-8,pa_ph1n1,1,4.9349,0.8311
202138-50-9,pa_ph1n1,1,4.2093,0.9075
2030-63-9,pa_ph1n1,1,3.8402,1.5809
204255-11-8,pa_ph1n1,1,4.5091,0.8009
2062-78-4,pa_ph1n1,1,4.646,1.6064
2068-78-2,pa_ph1n1,1,4.0333,0.9612
211915-06-9,pa_ph1n1,1,4.2058,1.2771
21256-18-8,pa_ph1n1,1,4.1363,0.9727
2135-17-3,pa_ph1n1,1,4.5658,1.2699
21679-14-1,pa_ph1n1,1,4.5736,1.0616
21736-83-4,pa_ph1n1,1,3.6189,1.0363
2192-20-3,pa_ph1n1,1,5.008,0.8739
220127-57-1,pa_ph1n1,1,4.0128,0.977
220620-09-7,pa_ph1n1,1,4.6158,0.7486
22260-51-1,pa_ph1n1,1,4.7596,0.9487
223673-61-8,pa_ph1n1,1,5.1738,1.0283
224785-90-4,pa_ph1n1,1,4.7476,1.0837
22916-47-8,pa_ph1n1,1,4.2662,0.8779
231277-92-2,pa_ph1n1,1,4.4214,0.8592
242478-38-2,pa_ph1n1,1,4.5065,1.1916
2447-57-6,pa_ph1n1,1,3.9271,1.0263
24729-96-2,pa_ph1n1,1,5.3042,1.1787
25451-15-4,pa_ph1n1,1,4.8284,0.9143
2627-69-2,pa_ph1n1,1,3.7983,0.8816
26807-65-8,pa_ph1n1,1,5.1067,0.8836
269055-15-4,pa_ph1n1,1,5.3213,1.0679
274693-27-5,pa_ph1n1,1,4.5871,1.6163
27833-64-3,pa_ph1n1,1,4.0287,1.5082
2809-21-4,pa_ph1n1,1,5.3973,1.0951
28657-80-9,pa_ph1n1,1,4.498,1.0872
286930-03-8,pa_ph1n1,1,4.6473,0.9966
297-76-7,pa_ph1n1,1,4.2422,1.0655
302-79-4,pa_ph1n1,1,3.9893,1.2294
302962-49-8,pa_ph1n1,1,4.588,0.8734
304-20-1,pa_ph1n1,1,4.6614,0.9107
3056-17-5,pa_ph1n1,1,4.4912,1.4004
30652-11-0,pa_ph1n1,1,4.2646,1.1973
319460-85-0,pa_ph1n1,1,5.5424,1.2826
320345-99-1,pa_ph1n1,1,4.6428,1.2225
321-30-2,pa_ph1n1,1,4.9249,1.0635
33069-62-4,pa_ph1n1,1,4.0527,0.9933
330784-47-9,pa_ph1n1,1,4.8297,0.7445
33402-03-8,pa_ph1n1,1,4.1726,0.6983
33419-42-0,pa_ph1n1,1,5.4086,1.1148
341031-54-7,pa_ph1n1,1,5.3881,1.3499
34183-22-7,pa_ph1n1,1,4.8847,1.018
34381-68-5,pa_ph1n1,1,4.4306,1.4707
34552-83-5,pa_ph1n1,1,4.8088,0.884
34580-14-8,pa_ph1n1,1,3.5008,1.2936
3543-75-7,pa_ph1n1,1,4.6026,1.0475
36322-90-4,pa_ph1n1,1,5.009,0.9765
364782-34-3,pa_ph1n1,1,4.4242,1.2625
367514-88-3,pa_ph1n1,1,4.8684,1.1829
36791-04-5,pa_ph1n1,1,4.9979,1.0514
3717-88-2,pa_ph1n1,1,4.7263,1.2206
3801-06-7,pa_ph1n1,1,4.3008,0.7709
380843-75-4,pa_ph1n1,1,5.0319,1.2766
38194-50-2,pa_ph1n1,1,4.8369,1.1488
38304-91-5,pa_ph1n1,1,4.8079,0.9701
389-08-2,pa_ph1n1,1,3.801,1.0823
3963-95-9,pa_ph1n1,1,4.2378,0.9553
3978-86-7,pa_ph1n1,1,4.0928,0.8728
405165-61-9,pa_ph1n1,1,4.6875,0.7443
41340-25-4,pa_ph1n1,1,4.5098,0.9117
42057-22-7,pa_ph1n1,1,4.8086,0.9244
42461-84-7,pa_ph1n1,1,3.9703,0.936
42924-53-8,pa_ph1n1,1,4.3973,0.9703
4342-03-4,pa_ph1n1,1,4.709,1.276
440-17-5,pa_ph1n1,1,4.0197,0.8315
444731-52-6,pa_ph1n1,1,5.3173,1.003
446-86-6,pa_ph1n1,1,5.5373,1.2974
452-35-7,pa_ph1n1,1,3.8933,1.0723
475207-59-1,pa_ph1n1,1,4.2424,1.1407
50-01-1,pa_ph1n1,1,4.2655,0.7786
50-02-2,pa_ph1n1,1,3.8968,1.194
50-04-4,pa_ph1n1,1,4.1124,1.0666
50-27-1,pa_ph1n1,1,4.7717,1.0361
50-28-2,pa_ph1n1,1,4.4548,1.0436
50-35-1,pa_ph1n1,1,4.546,1.2575
50-41-9,pa_ph1n1,1,4.2752,0.9276
50-55-5,pa_ph1n1,1,4.0761,1.1335
50-63-5,pa_ph1n1,1,4.0182,1.0729
50-78-2,pa_ph1n1,1,4.2386,1.0374
50-81-7,pa_ph1n1,1,4.1622,1.1555
50-91-9,pa_ph1n1,1,4.4537,1.0603
50700-72-6,pa_ph1n1,1,5.0088,0.9256
51-21-8,pa_ph1n1,1,4.5304,0.9769
51-52-5,pa_ph1n1,1,3.8855,1.3577
51333-22-3,pa_ph1n1,1,4.6197,0.7616
51481-61-9,pa_ph1n1,1,4.5903,1.211
51803-78-2,pa_ph1n1,1,4.6053,1.0421
518048-05-0,pa_ph1n1,1,3.675,1.0386
52-21-1,pa_ph1n1,1,4.9849,1.1014
52-86-8,pa_ph1n1,1,5.0114,1.1381
521-78-8,pa_ph1n1,1,5.036,1.0159
527-07-1,pa_ph1n1,1,4.8359,0.6908
53-86-1,pa_ph1n1,1,3.884,0.9748
532-03-6,pa_ph1n1,1,4.0546,1.3738
53885-35-1,pa_ph1n1,1,5.4423,1.1489
54-85-3,pa_ph1n1,1,3.9401,0.9131
54029-12-8,pa_ph1n1,1,4.9641,1.1588
540737-29-9,pa_ph1n1,1,4.1062,0.825
541-15-1,pa_ph1n1,1,4.2905,0.9417
541-22-0,pa_ph1n1,1,4.2698,1.0654
5451-09-2,pa_ph1n1,1,3.9356,1.2035
54527-84-3,pa_ph1n1,1,4.2749,1.0811
548-62-9,pa_ph1n1,1,4.6363,1.1756
548-73-2,pa_ph1n1,1,4.0412,1.1379
549-18-8,pa_ph1n1,1,4.1034,1.4223
55-06-1,pa_ph1n1,1,4.1925,0.9716
55-98-1,pa_ph1n1,1,4.829,0.7455
550-99-2,pa_ph1n1,1,4.4606,1.3602
55079-83-9,pa_ph1n1,1,5.0952,1.3029
55268-74-1,pa_ph1n1,1,4.0434,0.7547
553-08-2,pa_ph1n1,1,4.9178,0.8265
555-30-6,pa_ph1n1,1,4.9363,0.9292
5593-20-4,pa_ph1n1,1,3.5781,1.2334
56-85-9,pa_ph1n1,1,5.0894,1.2501
56180-94-0,pa_ph1n1,1,3.9222,0.931
56211-40-6,pa_ph1n1,1,5.0416,0.9323
56296-78-7,pa_ph1n1,1,5.1223,1.4403
57-41-0,pa_ph1n1,1,4.8411,1.2216
57-66-9,pa_ph1n1,1,4.3085,0.9
57-68-1,pa_ph1n1,1,4.3455,1.1632
57248-88-1,pa_ph1n1,1,5.2467,1.0275
57808-65-8,pa_ph1n1,1,4.1963,0.8291
57852-57-0,pa_ph1n1,1,3.9365,1.4397
5786-21-0,pa_ph1n1,1,5.0567,1.2435
58-56-0,pa_ph1n1,1,4.6534,0.7986
58-61-7,pa_ph1n1,1,3.8877,1.2424
58-96-8,pa_ph1n1,1,4.0682,1.0413
58579-51-4,pa_ph1n1,1,4.3663,0.7257
59-05-2,pa_ph1n1,1,4.4922,0.6675
59-67-6,pa_ph1n1,1,3.9625,0.8632
59-87-0,pa_ph1n1,1,4.4019,1.2355
590-63-6,pa_ph1n1,1,5.3837,1.2372
595-33-5,pa_ph1n1,1,4.143,0.9177
60-32-2,pa_ph1n1,1,4.0276,1.8054
60-56-0,pa_ph1n1,1,5.1529,0.8697
6018-19-5,pa_ph1n1,1,4.2877,0.8825
603-50-9,pa_ph1n1,1,4.1415,1.1249
61-16-5,pa_ph1n1,1,4.0444,0.8894
61-76-7,pa_ph1n1,1,4.3491,0.8899
61318-91-0,pa_ph1n1,1,4.2144,0.8521
61718-82-9,pa_ph1n1,1,4.82,1.161
62-31-7,pa_ph1n1,1,4.8776,0.7525
62-97-5,pa_ph1n1,1,5.2567,1.0066
62013-04-1,pa_ph1n1,1,4.6915,0.8738
624-49-7,pa_ph1n1,1,4.0043,0.9742
62571-86-2,pa_ph1n1,1,4.6159,0.7933
62893-19-0,pa_ph1n1,1,4.6736,0.9632
63-45-6,pa_ph1n1,1,4.1387,0.8635
63-74-1,pa_ph1n1,1,4.2154,0.7857
63-92-3,pa_ph1n1,1,4.854,1.0993
635728-49-3,pa_ph1n1,1,5.2629,1.0503
63659-19-8,pa_ph1n1,1,4.1568,1.0393
64-75-5,pa_ph1n1,1,4.0378,1.1413
64-77-7,pa_ph1n1,1,4.1939,0.8714
641571-10-0,pa_ph1n1,1,4.1421,0.9094
64228-81-5,pa_ph1n1,1,4.388,1.294
64461-82-1,pa_ph1n1,1,4.1369,0.866
645-05-6,pa_ph1n1,1,4.2116,0.7323
64872-77-1,pa_ph1n1,1,4.2485,1.1641
6493-05-6,pa_ph1n1,1,4.5805,1.1163
65-28-1,pa_ph1n1,1,4.315,0.9124
65-29-2,pa_ph1n1,1,4.0963,0.9496
65277-42-1,pa_ph1n1,1,4.6698,1.3466
65473-14-5,pa_ph1n1,1,4.5279,0.6599
66085-59-4,pa_ph1n1,1,4.5677,0.7131
66104-23-2,pa_ph1n1,1,4.1407,0.6688
66357-59-3,pa_ph1n1,1,4.5715,1.2213
67-03-8,pa_ph1n1,1,4.9206,0.8599
67-48-1,pa_ph1n1,1,4.9339,0.7019
67-73-2,pa_ph1n1,1,5.2397,1.2805
67-92-5,pa_ph1n1,1,4.3201,1.0351
68-35-9,pa_ph1n1,1,4.0729,0.8136
68-41-7,pa_ph1n1,1,3.8014,1.3685
68291-97-4,pa_ph1n1,1,3.9452,0.8834
68373-14-8,pa_ph1n1,1,4.367,0.7165
697761-98-1,pa_ph1n1,1,4.4619,1.1733
70024-40-7,pa_ph1n1,1,4.7058,1.0513
70458-96-7,pa_ph1n1,1,4.3842,0.9102
70476-82-3,pa_ph1n1,1,4.639,1.0696
7081-44-9,pa_ph1n1,1,4.3622,1.1408
71-58-9,pa_ph1n1,1,4.4034,1.3991
71675-85-9,pa_ph1n1,1,4.7496,1.5098
72-14-0,pa_ph1n1,1,4.3551,0.6829
72-33-3,pa_ph1n1,1,4.8014,0.8371
721-50-6,pa_ph1n1,1,3.9851,1.0579
723-46-6,pa_ph1n1,1,4.2397,0.8355
72432-03-2,pa_ph1n1,1,4.2741,1.0243
72559-06-9,pa_ph1n1,1,3.6414,1.1821
7279-75-6,pa_ph1n1,1,3.701,1.0644
73590-58-6,pa_ph1n1,1,5.0367,0.795
738-70-5,pa_ph1n1,1,4.802,1.7335
73816-42-9,pa_ph1n1,1,3.9812,0.7494
73963-72-1,pa_ph1n1,1,4.7021,1.3541
74011-58-8,pa_ph1n1,1,4.7455,0.8141
745-65-3,pa_ph1n1,1,4.2798,0.9854
74863-84-6,pa_ph1n1,1,4.4361,0.7524
753498-25-8,pa_ph1n1,1,5.0276,1.3628
75607-67-9,pa_ph1n1,1,3.9247,1.5039
75695-93-1,pa_ph1n1,1,5.3909,1.0766
75706-12-6,pa_ph1n1,1,4.3059,0.9407
76-90-4,pa_ph1n1,1,4.2297,0.7654
7681-93-8,pa_ph1n1,1,4.3661,0.7431
76824-35-6,pa_ph1n1,1,4.4356,0.9943
77-86-1,pa_ph1n1,1,5.3634,1.1925
77883-43-3,pa_ph1n1,1,3.7642,0.833
78110-38-0,pa_ph1n1,1,4.622,1.1544
78246-49-8,pa_ph1n1,1,4.1914,1.0743
78415-72-2,pa_ph1n1,1,4.875,0.846
79-57-2,pa_ph1n1,1,3.996,0.9919
79307-93-0,pa_ph1n1,1,4.2134,0.9174
79559-97-0,pa_ph1n1,1,3.7392,0.9095
797-63-7,pa_ph1n1,1,5.049,1.0598
79794-75-5,pa_ph1n1,1,4.9799,1.0655
79902-63-9,pa_ph1n1,1,4.1187,0.815
80-50-2,pa_ph1n1,1,3.8553,1.145
80-77-3,pa_ph1n1,1,4.1397,1.3414
81403-68-1,pa_ph1n1,1,4.005,1.1397
82034-46-6,pa_ph1n1,1,4.7832,0.9261
82586-52-5,pa_ph1n1,1,4.8424,0.6768
82586-55-8,pa_ph1n1,1,4.3058,0.6371
82640-04-8,pa_ph1n1,1,4.6701,0.812
83-12-5,pa_ph1n1,1,4.2263,1.166
83-43-2,pa_ph1n1,1,3.9286,1.2294
83-88-5,pa_ph1n1,1,4.6762,1.2634
83915-83-7,pa_ph1n1,1,4.6366,1.7237
84371-65-3,pa_ph1n1,1,4.4935,1.2214
849217-68-1,pa_ph1n1,1,4.9709,1.4228
85371-64-8,pa_ph1n1,1,4.2125,0.9167
85622-93-1,pa_ph1n1,1,4.0468,1.2856
85650-56-2,pa_ph1n1,1,4.4351,0.6837
859-18-7,pa_ph1n1,1,4.7553,0.8533
863031-21-4,pa_ph1n1,1,4.7635,1.0518
873857-62-6,pa_ph1n1,1,4.8928,0.8612
877399-52-5,pa_ph1n1,1,5.0805,1.1059
879085-55-9,pa_ph1n1,1,4.5681,0.8418
880149-29-1,pa_ph1n1,1,4.8957,1.0898
88889-14-9,pa_ph1n1,1,4.14,0.8376
89-25-8,pa_ph1n1,1,4.7377,0.9998
90357-06-5,pa_ph1n1,1,4.7185,1.2644
91374-20-8,pa_ph1n1,1,4.1541,1.1398
91832-40-5,pa_ph1n1,1,4.1861,0.9881
93793-83-0,pa_ph1n1,1,4.6301,1.3952
93957-55-2,pa_ph1n1,1,4.0554,1.1257
941678-49-5,pa_ph1n1,1,4.4299,0.9012
95-25-0,pa_ph1n1,1,3.95,1.1674
95635-55-5,pa_ph1n1,1,5.1319,0.9323
96829-58-2,pa_ph1n1,1,4.0402,1.2981
97-77-8,pa_ph1n1,1,4.3937,0.9095
97240-79-4,pa_ph1n1,1,4.491,1.0386
99300-78-4,pa_ph1n1,1,5.1451,1.1344
99592-39-9,pa_ph1n1,1,4.8449,0.751
1004316-88-4,pa_h3n2,1,4.7846,0.8832
100643-71-8,pa_h3n2,1,5.436,1.2098
101-26-8,pa_h3n2,1,4.4672,1.7707
101477-54-7,pa_h3n2,1,4.8716,1.1264
101827-46-7,pa_h3n2,1,3.6643,0.9754
103-16-2,pa_h3n2,1,5.288,1.1371
103177-37-3,pa_h3n2,1,4.1184,0.852
10405-02-4,pa_h3n2,1,4.4154,1.3298
1041434-82-5,pa_h3n2,1,5.2022,1.0088
104227-87-4,pa_h3n2,1,4.2057,1.0094
104632-26-0,pa_h3n2,1,4.5338,1.6317
105462-24-6,pa_h3n2,1,5.0304,1.1368
105816-04-4,pa_h3n2,1,5.014,0.8369
106266-06-2,pa_h3n2,1,4.5365,0.8063
106308-44-5,pa_h3n2,1,4.6615,1.0007
106685-40-9,pa_h3n2,1,5.185,1.2665
1069-66-5,pa_h3n2,1,5.0969,1.4389
107-35-7,pa_h3n2,1,4.8848,1.2816
1070-11-7,pa_h3n2,1,4.0077,0.736
107133-36-8,pa_h3n2,1,4.6183,1.2557
107724-20-9,pa_h3n2,1,4.6437,1.0304
108341-18-0,pa_h3n2,1,4.1331,1.1066
1104-22-9,pa_h3n2,1,3.6925,1.0668
111406-87-2,pa_h3n2,1,4.1878,1.1212
1115-70-4,pa_h3n2,1,3.7812,1.2517
111974-72-2,pa_h3n2,1,3.7507,1.0347
112529-15-4,pa_h3n2,1,4.8703,0.8191
112809-51-5,pa_h3n2,1,4.6229,0.7137
112885-42-4,pa_h3n2,1,4.014,0.9396
113-59-7,pa_h3n2,1,4.3983,1.0203
113-92-8,pa_h3n2,1,4.7122,1.2171
113852-37-2,pa_h3n2,1,4.0286,0.9913
115256-11-6,pa_h3n2,1,4.3598,0.8322
1156-19-0,pa_h3n2,1,4.3663,1.2453
117-37-3,pa_h3n2,1,4.9794,1.0702
118072-93-8,pa_h3n2,1,4.8993,1.1262
119413-54-6,pa_h3n2,1,4.6625,0.9118
1195765-45-7,pa_h3n2,1,3.9395,1.0263
120-97-8,pa_h3n2,1,4.5377,1.2515
120011-70-3,pa_h3n2,1,4.2147,1.1104
120202-66-6,pa_h3n2,1,5.5091,1.2162
120511-73-1,pa_h3n2,1,4.0497,0.894
122111-03-9,pa_h3n2,1,4.9448,0.7899
122320-73-4,pa_h3n2,1,4.2016,1.1468
122647-32-9,pa_h3n2,1,4.5625,0.9862
122883-93-6,pa_h3n2,1,5.3233,1.139
1247-42-3,pa_h3n2,1,5.3475,1.4711
124750-99-8,pa_h3n2,1,4.4454,1.1486
124937-52-6,pa_h3n2,1,4.4211,1.2877
125-84-8,pa_h3n2,1,4.8552,1.013
1263-89-4,pa_h3n2,1,3.9566,0.8252
1264-62-6,pa_h3n2,1,4.6321,1.2428
127-07-1,pa_h3n2,1,4.4247,0.7578
127-56-0,pa_h3n2,1,5.1898,1.3276
127-79-7,pa_h3n2,1,4.869,1.2088
128794-94-5,pa_h3n2,1,4.2499,1.0208
129101-54-8,pa_h3n2,1,5.156,1.132
129497-78-5,pa_h3n2,1,4.0266,1.3491
129722-12-9,pa_h3n2,1,4.6395,0.792
130-61-0,pa_h3n2,1,3.5072,1.1546
13010-47-4,pa_h3n2,1,4.6893,0.9135
132-17-2,pa_h3n2,1,3.9826,0.7764
132-18-3,pa_h3n2,1,4.41,0.6109
132539-06-1,pa_h3n2,1,4.4221,1.4624
13292-46-1,pa_h3n2,1,3.7669,0.9252
133-67-5,pa_h3n2,1,4.1419,1.0721
133099-07-7,pa_h3n2,1,4.6794,1.0675
133454-47-4,pa_h3n2,1,4.5665,1.1978
134308-13-7,pa_h3n2,1,4.5259,1.1004
134523-03-8,pa_h3n2,1,4.8135,1.2943
135729-62-3,pa_h3n2,1,4.3528,1.0541
136-40-3,pa_h3n2,1,4.8656,1.2519
136572-09-3,pa_h3n2,1,3.8442,0.9896
137-58-6,pa_h3n2,1,4.5529,0.8443
137071-32-0,pa_h3n2,1,3.5573,1.1848
138402-11-6,pa_h3n2,1,4.8639,1.0058
138530-94-6,pa_h3n2,1,4.7278,1.0135
138926-19-9,pa_h3n2,1,4.5922,1.0728
139110-80-8,pa_h3n2,1,4.2667,0.8326
140462-76-6,pa_h3n2,1,4.219,1.2869
141-90-2,pa_h3n2,1,4.06,0.8564
141505-33-1,pa_h3n2,1,5.1494,1.2137
141625-93-6,pa_h3n2,1,4.9063,0.9091
142340-99-6,pa_h3n2,1,4.9256,0.9846
144-82-1,pa_h3n2,1,5.0416,0.9328
144060-53-7,pa_h3n2,1,4.8146,0.9491
144689-63-4,pa_h3n2,1,5.1799,0.9218
144701-48-4,pa_h3n2,1,4.4013,0.8532
145040-37-5,pa_h3n2,1,4.3075,0.7935
145108-58-3,pa_h3n2,1,4.7094,0.9293
146464-95-1,pa_h3n2,1,4.1464,1.1013
147-94-4,pa_h3n2,1,4.6812,1.2441
147127-20-6,pa_h3n2,1,4.0321,0.8727
147403-03-0,pa_h3n2,1,5.0093,1.0524
1476-53-5,pa_h3n2,1,3.8721,1.1373
148-79-8,pa_h3n2,1,4.6818,1.3809
148849-67-6,pa_h3n2,1,3.9389,0.9996
149647-78-9,pa_h3n2,1,4.4778,0.8377
150-76-5,pa_h3n2,1,4.0823,0.7823
150322-43-3,pa_h3n2,1,4.4162,0.7647
150399-23-8,pa_h3n2,1,5.0545,0.9294
150683-30-0,pa_h3n2,1,4.4468,1.1065
1508-65-2,pa_h3n2,1,4.4856,0.7457
1508-75-4,pa_h3n2,1,4.3337,1.006
1508-76-5,pa_h3n2,1,3.8321,1.2295
152-62-5,pa_h3n2,1,4.939,1.2374
152520-56-4,pa_h3n2,1,5.4862,1.2173
15307-81-0,pa_h3n2,1,3.8214,1.1668
153559-49-0,pa_h3n2,1,4.2324,0.817
