compound_id,target_id,in_experimental_data,pred_mean,pred_err
135729-62-3,pa_ph1n1,1,4.5372,1.2385
136-40-3,pa_ph1n1,1,4.6665,1.0043
136572-09-3,pa_ph1n1,1,3.9642,0.9508
137-58-6,pa_ph1n1,1,5.003,1.7439
137071-32-0,pa_ph1n1,1,3.6444,0.8185
138402-11-6,pa_ph1n1,1,4.5665,0.9675
138530-94-6,pa_ph1n1,1,4.8472,1.2599
138926-19-9,pa_ph1n1,1,5.0502,1.3596
139110-80-8,pa_ph1n1,1,4.1115,0.9216
140462-76-6,pa_ph1n1,1,4.7691,1.0756
141-90-2,pa_ph1n1,1,4.2841,0.7722
141505-33-1,pa_ph1n1,1,5.2689,1.4138
141625-93-6,pa_ph1n1,1,4.5829,1.1824
142340-99-6,pa_ph1n1,1,3.851,1.0214
144-82-1,pa_ph1n1,1,4.9511,1.2788
144060-53-7,pa_ph1n1,1,4.1215,0.8765
144689-63-4,pa_ph1n1,1,5.0292,1.181
144701-48-4,pa_ph1n1,1,4.1268,1.042
145040-37-5,pa_ph1n1,1,3.7775,0.8257
145108-58-3,pa_ph1n1,1,4.2935,0.8926
146464-95-1,pa_ph1n1,1,4.3042,0.8581
147-94-4,pa_ph1n1,1,4.8133,1.3823
147127-20-6,pa_ph1n1,1,4.0906,0.757
147403-03-0,pa_ph1n1,1,5.2434,1.4304
1476-53-5,pa_ph1n1,1,3.9997,0.8191
148-79-8,pa_ph1n1,1,4.6633,0.9547
148849-67-6,pa_ph1n1,1,4.9033,1.0925
149647-78-9,pa_ph1n1,1,5.1236,1.2068
150-76-5,pa_ph1n1,1,3.9413,0.6504
150322-43-3,pa_ph1n1,1,4.1151,1.0281
150399-23-8,pa_ph1n1,1,4.8817,1.1293
150683-30-0,pa_ph1n1,1,4.3815,0.6925
1508-65-2,pa_ph1n1,1,4.847,1.0087
1508-75-4,pa_ph1n1,1,4.9997,1.4201
1508-76-5,pa_ph1n1,1,3.9037,0.9276
152-62-5,pa_ph1n1,1,5.3131,1.5007
152520-56-4,pa_ph1n1,1,5.2989,1.4771
15307-81-0,pa_ph1n1,1,4.5057,0.9699
153559-49-0,pa_ph1n1,1,4.4712,1.0811
154229-19-3,pa_ph1n1,1,4.2096,0.6542
154361-50-9,pa_ph1n1,1,4.9325,1.1823
155206-00-1,pa_ph1n1,1,4.6892,1.0178
155213-67-5,pa_ph1n1,1,4.8297,1.5109
156-57-0,pa_ph1n1,1,3.9553,1.3053
15686-71-2,pa_ph1n1,1,3.9216,0.8499
159811-51-5,pa_ph1n1,1,4.9743,1.2845
160970-54-7,pa_ph1n1,1,4.6787,1.2091
161735-79-1,pa_ph1n1,1,4.2003,1.0958
161814-49-9,pa_ph1n1,1,3.8792,0.8328
162011-90-7,pa_ph1n1,1,4.209,0.9244
162401-32-3,pa_ph1n1,1,4.5927,1.1328
163222-33-1,pa_ph1n1,1,3.8451,0.7898
164656-23-9,pa_ph1n1,1,4.2783,0.6426
165800-03-3,pa_ph1n1,1,4.0471,1.0612
169590-42-5,pa_ph1n1,1,4.7758,0.9359
170729-80-3,pa_ph1n1,1,4.1437,0.8007
171599-83-0,pa_ph1n1,1,4.2121,1.2088
17321-77-6,pa_ph1n1,1,4.7686,1.251
1744-22-5,pa_ph1n1,1,4.1764,0.8379
175865-59-5,pa_ph1n1,1,5.1048,1.2898
179324-69-7,pa_ph1n1,1,4.6327,1.1069
179463-17-3,pa_ph1n1,1,4.8018,1.0723
18010-40-7,pa_ph1n1,1,4.0686,0.7487
183133-96-2,pa_ph1n1,1,3.7806,0.8379
186826-86-8,pa_ph1n1,1,4.1541,0.8618
188062-50-2,pa_ph1n1,1,4.9915,1.0852
190786-44-8,pa_ph1n1,1,4.8175,1.0692
19171-19-8,pa_ph1n1,1,3.9515,0.8851
19356-17-3,pa_ph1n1,1,5.0988,1.2787
19387-91-8,pa_ph1n1,1,4.6679,0.8246
1953-02-2,pa_ph1n1,1,3.9146,0.7218
196597-26-9,pa_ph1n1,1,4.6634,1.0003
19767-45-4,pa_ph1n1,1,5.2989,1.2461
19774-82-4,pa_ph1n1,1,4.0693,0.931
198480-56-7,pa_ph1n1,1,4.1654,1.0748
201530-41-8,pa_ph1n1,1,4.8907,1.0329
202138-50-9,pa_ph1n1,1,4.2426,0.8875
2030-63-9,pa_ph1n1,1,3.8316,1.2334
204255-11-8,pa_ph1n1,1,4.4821,0.8487
2062-78-4,pa_ph1n1,1,4.6054,1.3084
2068-78-2,pa_ph1n1,1,4.0624,0.8675
211915-06-9,pa_ph1n1,1,4.2398,1.1743
21256-18-8,pa_ph1n1,1,4.1491,0.8403
2135-17-3,pa_ph1n1,1,4.565,1.3294
21679-14-1,pa_ph1n1,1,4.5807,1.2675
21736-83-4,pa_ph1n1,1,3.6772,0.859
2192-20-3,pa_ph1n1,1,4.9764,1.234
220127-57-1,pa_ph1n1,1,4.057,0.8977
220620-09-7,pa_ph1n1,1,4.6179,0.9243
22260-51-1,pa_ph1n1,1,4.7759,1.3052
223673-61-8,pa_ph1n1,1,5.1308,1.4587
224785-90-4,pa_ph1n1,1,4.722,1.0737
22916-47-8,pa_ph1n1,1,4.2337,0.6965
231277-92-2,pa_ph1n1,1,4.4409,1.039
242478-38-2,pa_ph1n1,1,4.4579,0.9567
2447-57-6,pa_ph1n1,1,3.9401,0.7705
24729-96-2,pa_ph1n1,1,5.221,1.2995
25451-15-4,pa_ph1n1,1,4.7968,1.1995
2627-69-2,pa_ph1n1,1,3.8396,0.7456
26807-65-8,pa_ph1n1,1,5.0704,1.3216
269055-15-4,pa_ph1n1,1,5.2362,1.2175
274693-27-5,pa_ph1n1,1,4.5488,1.295
27833-64-3,pa_ph1n1,1,4.0709,1.1913
2809-21-4,pa_ph1n1,1,5.3181,1.4422
28657-80-9,pa_ph1n1,1,4.4974,1.0249
286930-03-8,pa_ph1n1,1,4.6187,0.8828
297-76-7,pa_ph1n1,1,4.2125,0.7584
302-79-4,pa_ph1n1,1,4.0365,1.0975
302962-49-8,pa_ph1n1,1,4.5687,0.9776
304-20-1,pa_ph1n1,1,4.6043,0.8219
3056-17-5,pa_ph1n1,1,4.4821,1.2463
30652-11-0,pa_ph1n1,1,4.2988,1.2462
319460-85-0,pa_ph1n1,1,5.438,1.4911
320345-99-1,pa_ph1n1,1,4.6641,1.3077
321-30-2,pa_ph1n1,1,4.9162,1.4835
33069-62-4,pa_ph1n1,1,4.0912,0.9242
330784-47-9,pa_ph1n1,1,4.8252,1.1617
33402-03-8,pa_ph1n1,1,4.1803,0.6318
33419-42-0,pa_ph1n1,1,5.3256,1.4609
341031-54-7,pa_ph1n1,1,5.2918,1.4957
34183-22-7,pa_ph1n1,1,4.8383,1.1144
34381-68-5,pa_ph1n1,1,4.4056,1.1439
34552-83-5,pa_ph1n1,1,4.7717,1.1354
34580-14-8,pa_ph1n1,1,3.5674,1.0646
3543-75-7,pa_ph1n1,1,4.6291,1.2848
36322-90-4,pa_ph1n1,1,4.969,1.2331
364782-34-3,pa_ph1n1,1,4.42,1.1036
367514-88-3,pa_ph1n1,1,4.8587,1.5096
36791-04-5,pa_ph1n1,1,4.9669,1.4136
3717-88-2,pa_ph1n1,1,4.6758,1.0611
3801-06-7,pa_ph1n1,1,4.2922,0.745
380843-75-4,pa_ph1n1,1,4.9788,1.1908
38194-50-2,pa_ph1n1,1,4.7938,1.0006
38304-91-5,pa_ph1n1,1,4.8093,1.2689
389-08-2,pa_ph1n1,1,3.8085,0.8494
3963-95-9,pa_ph1n1,1,4.2633,0.9343
3978-86-7,pa_ph1n1,1,4.087,0.6513
405165-61-9,pa_ph1n1,1,4.6747,1.0514
41340-25-4,pa_ph1n1,1,4.4637,0.8543
42057-22-7,pa_ph1n1,1,4.8127,1.2165
42461-84-7,pa_ph1n1,1,3.9811,0.7328
42924-53-8,pa_ph1n1,1,4.4001,0.8911
4342-03-4,pa_ph1n1,1,4.6648,1.1037
440-17-5,pa_ph1n1,1,4.0404,0.8399
444731-52-6,pa_ph1n1,1,5.2413,1.236
446-86-6,pa_ph1n1,1,5.4326,1.5099
452-35-7,pa_ph1n1,1,3.9378,0.9029
475207-59-1,pa_ph1n1,1,4.2471,1.1432
50-01-1,pa_ph1n1,1,4.2563,0.7074
50-02-2,pa_ph1n1,1,3.9323,0.96
50-04-4,pa_ph1n1,1,4.0957,0.7796
50-27-1,pa_ph1n1,1,4.738,1.014
50-28-2,pa_ph1n1,1,4.4422,1.1431
50-35-1,pa_ph1n1,1,4.5528,1.2318
50-41-9,pa_ph1n1,1,4.2743,0.7963
50-55-5,pa_ph1n1,1,4.0914,0.9701
50-63-5,pa_ph1n1,1,4.0484,0.8301
50-78-2,pa_ph1n1,1,4.201,0.9344
50-81-7,pa_ph1n1,1,4.1782,0.9248
50-91-9,pa_ph1n1,1,4.4015,0.8602
50700-72-6,pa_ph1n1,1,4.9657,1.1466
51-21-8,pa_ph1n1,1,4.4931,0.7824
51-52-5,pa_ph1n1,1,3.9234,1.1665
51333-22-3,pa_ph1n1,1,4.6244,1.0333
51481-61-9,pa_ph1n1,1,4.5236,1.0246
51803-78-2,pa_ph1n1,1,4.5689,0.9202
518048-05-0,pa_ph1n1,1,3.7261,0.8252
52-21-1,pa_ph1n1,1,4.9367,1.3576
52-86-8,pa_ph1n1,1,4.9495,1.0766
521-78-8,pa_ph1n1,1,4.9596,0.9497
527-07-1,pa_ph1n1,1,4.8076,0.9956
53-86-1,pa_ph1n1,1,3.9243,0.9174
532-03-6,pa_ph1n1,1,4.1063,1.1309
53885-35-1,pa_ph1n1,1,5.3529,1.4422
54-85-3,pa_ph1n1,1,3.961,0.752
54029-12-8,pa_ph1n1,1,4.91,1.028
540737-29-9,pa_ph1n1,1,4.1357,0.8095
541-15-1,pa_ph1n1,1,4.2507,0.753
541-22-0,pa_ph1n1,1,4.2429,1.0257
5451-09-2,pa_ph1n1,1,3.9742,1.1686
54527-84-3,pa_ph1n1,1,4.2249,0.7865
548-62-9,pa_ph1n1,1,4.6557,1.3038
548-73-2,pa_ph1n1,1,4.0399,0.9045
549-18-8,pa_ph1n1,1,4.1492,1.2954
55-06-1,pa_ph1n1,1,4.2155,0.8819
55-98-1,pa_ph1n1,1,4.8124,1.1296
550-99-2,pa_ph1n1,1,4.4855,1.3683
55079-83-9,pa_ph1n1,1,5.0307,1.2292
55268-74-1,pa_ph1n1,1,4.072,0.6819
553-08-2,pa_ph1n1,1,4.8925,1.0628
555-30-6,pa_ph1n1,1,4.9016,1.3384
5593-20-4,pa_ph1n1,1,3.6493,1.0091
56-85-9,pa_ph1n1,1,5.0017,1.2887
56180-94-0,pa_ph1n1,1,3.9204,0.7113
56211-40-6,pa_ph1n1,1,4.9707,1.0457
56296-78-7,pa_ph1n1,1,5.0355,1.1901
57-41-0,pa_ph1n1,1,4.7772,1.2411
57-66-9,pa_ph1n1,1,4.3032,0.8362
57-68-1,pa_ph1n1,1,4.321,0.8889
57248-88-1,pa_ph1n1,1,5.1781,1.2558
57808-65-8,pa_ph1n1,1,4.2286,0.9101
57852-57-0,pa_ph1n1,1,3.9654,1.3827
5786-21-0,pa_ph1n1,1,5.0425,1.6728
58-56-0,pa_ph1n1,1,4.6673,1.1598
58-61-7,pa_ph1n1,1,3.8803,1.0032
58-96-8,pa_ph1n1,1,4.0964,0.9445
58579-51-4,pa_ph1n1,1,4.3958,0.9449
59-05-2,pa_ph1n1,1,4.4946,0.9014
59-67-6,pa_ph1n1,1,3.9696,0.7843
59-87-0,pa_ph1n1,1,4.4142,1.3008
590-63-6,pa_ph1n1,1,5.2921,1.4264
595-33-5,pa_ph1n1,1,4.125,0.717
60-32-2,pa_ph1n1,1,4.0154,1.5024
60-56-0,pa_ph1n1,1,5.0986,1.2448
6018-19-5,pa_ph1n1,1,4.276,0.7552
603-50-9,pa_ph1n1,1,4.145,0.9292
61-16-5,pa_ph1n1,1,4.0641,0.7642
61-76-7,pa_ph1n1,1,4.3489,0.8991
61318-91-0,pa_ph1n1,1,4.2392,0.8437
61718-82-9,pa_ph1n1,1,4.7763,1.027
62-31-7,pa_ph1n1,1,4.8289,1.0261
62-97-5,pa_ph1n1,1,5.1923,1.3776
62013-04-1,pa_ph1n1,1,4.6998,1.2491
624-49-7,pa_ph1n1,1,4.0002,0.8006
62571-86-2,pa_ph1n1,1,4.6078,0.9706
62893-19-0,pa_ph1n1,1,4.6143,0.8719
63-45-6,pa_ph1n1,1,4.1322,0.7102
63-74-1,pa_ph1n1,1,4.2275,0.7169
63-92-3,pa_ph1n1,1,4.803,1.0566
635728-49-3,pa_ph1n1,1,5.1839,1.1871
63659-19-8,pa_ph1n1,1,4.1918,0.9478
64-75-5,pa_ph1n1,1,4.0241,0.8916
64-77-7,pa_ph1n1,1,4.2303,0.9288
641571-10-0,pa_ph1n1,1,4.1289,0.7293
64228-81-5,pa_ph1n1,1,4.3955,1.1369
64461-82-1,pa_ph1n1,1,4.1294,0.7088
645-05-6,pa_ph1n1,1,4.2304,0.7071
64872-77-1,pa_ph1n1,1,4.28,1.2098
6493-05-6,pa_ph1n1,1,4.5592,1.1875
65-28-1,pa_ph1n1,1,4.3124,0.8993
65-29-2,pa_ph1n1,1,4.135,0.9244
65277-42-1,pa_ph1n1,1,4.6519,1.2433
65473-14-5,pa_ph1n1,1,4.5268,0.9268
66085-59-4,pa_ph1n1,1,4.5324,0.7688
66104-23-2,pa_ph1n1,1,4.1559,0.6702
66357-59-3,pa_ph1n1,1,4.5229,0.9572
67-03-8,pa_ph1n1,1,4.9116,1.321
67-48-1,pa_ph1n1,1,4.9084,1.1773
67-73-2,pa_ph1n1,1,5.1505,1.2804
67-92-5,pa_ph1n1,1,4.3595,1.0877
68-35-9,pa_ph1n1,1,4.0971,0.7724
68-41-7,pa_ph1n1,1,3.8592,1.1449
68291-97-4,pa_ph1n1,1,3.9817,0.7451
68373-14-8,pa_ph1n1,1,4.3852,0.8843
697761-98-1,pa_ph1n1,1,4.4762,1.3569
70024-40-7,pa_ph1n1,1,4.6555,0.8626
70458-96-7,pa_ph1n1,1,4.3462,0.8005
70476-82-3,pa_ph1n1,1,4.6434,1.1938
7081-44-9,pa_ph1n1,1,4.3372,0.9146
71-58-9,pa_ph1n1,1,4.4182,1.2174
71675-85-9,pa_ph1n1,1,4.6923,1.2192
72-14-0,pa_ph1n1,1,4.3622,0.8317
72-33-3,pa_ph1n1,1,4.8086,1.2243
721-50-6,pa_ph1n1,1,3.9851,0.7595
723-46-6,pa_ph1n1,1,4.2459,0.8236
72432-03-2,pa_ph1n1,1,4.2883,0.9618
72559-06-9,pa_ph1n1,1,3.7005,1.025
7279-75-6,pa_ph1n1,1,3.7405,0.9569
73590-58-6,pa_ph1n1,1,4.9871,1.1568
738-70-5,pa_ph1n1,1,4.7474,1.3712
73816-42-9,pa_ph1n1,1,4.0033,0.6739
73963-72-1,pa_ph1n1,1,4.6498,1.0975
74011-58-8,pa_ph1n1,1,4.7183,0.9038
745-65-3,pa_ph1n1,1,4.3083,0.9926
74863-84-6,pa_ph1n1,1,4.4087,0.713
753498-25-8,pa_ph1n1,1,4.9967,1.4218
75607-67-9,pa_ph1n1,1,3.9704,1.3134
75695-93-1,pa_ph1n1,1,5.3075,1.3064
75706-12-6,pa_ph1n1,1,4.3213,0.9168
76-90-4,pa_ph1n1,1,4.2167,0.6848
7681-93-8,pa_ph1n1,1,4.3555,0.8433
76824-35-6,pa_ph1n1,1,4.4523,1.021
77-86-1,pa_ph1n1,1,5.2768,1.3446
77883-43-3,pa_ph1n1,1,3.8135,0.7265
78110-38-0,pa_ph1n1,1,4.5998,1.1973
78246-49-8,pa_ph1n1,1,4.1948,1.1146
78415-72-2,pa_ph1n1,1,4.8191,1.0524
79-57-2,pa_ph1n1,1,4.0215,0.8652
79307-93-0,pa_ph1n1,1,4.1801,0.7264
79559-97-0,pa_ph1n1,1,3.7734,0.7394
797-63-7,pa_ph1n1,1,5.0044,1.4776
79794-75-5,pa_ph1n1,1,4.9043,1.181
79902-63-9,pa_ph1n1,1,4.1407,0.7453
80-50-2,pa_ph1n1,1,3.9028,0.9984
80-77-3,pa_ph1n1,1,4.1753,1.1989
81403-68-1,pa_ph1n1,1,4.0268,0.9029
82034-46-6,pa_ph1n1,1,4.734,0.8016
82586-52-5,pa_ph1n1,1,4.8289,1.1164
82586-55-8,pa_ph1n1,1,4.3039,0.7175
82640-04-8,pa_ph1n1,1,4.6177,0.7263
83-12-5,pa_ph1n1,1,4.2554,1.0926
83-43-2,pa_ph1n1,1,3.9147,1.0164
83-88-5,pa_ph1n1,1,4.6658,1.2396
83915-83-7,pa_ph1n1,1,4.6101,1.4687
84371-65-3,pa_ph1n1,1,4.459,1.0367
849217-68-1,pa_ph1n1,1,4.8948,1.1514
85371-64-8,pa_ph1n1,1,4.2372,0.919
85622-93-1,pa_ph1n1,1,4.0894,1.1764
85650-56-2,pa_ph1n1,1,4.4236,0.8246
859-18-7,pa_ph1n1,1,4.7047,0.9724
863031-21-4,pa_ph1n1,1,4.7276,1.0215
873857-62-6,pa_ph1n1,1,4.8816,1.2762
877399-52-5,pa_ph1n1,1,5.0042,1.16
879085-55-9,pa_ph1n1,1,4.5928,1.1327
880149-29-1,pa_ph1n1,1,4.8654,1.3782
88889-14-9,pa_ph1n1,1,4.151,0.6923
89-25-8,pa_ph1n1,1,4.6893,1.0896
90357-06-5,pa_ph1n1,1,4.6765,1.1182
91374-20-8,pa_ph1n1,1,4.1271,0.8768
91832-40-5,pa_ph1n1,1,4.2299,0.9959
93793-83-0,pa_ph1n1,1,4.5985,1.1849
93957-55-2,pa_ph1n1,1,4.0495,1.0628
941678-49-5,pa_ph1n1,1,4.458,1.0403
95-25-0,pa_ph1n1,1,3.9764,0.9204
95635-55-5,pa_ph1n1,1,5.0768,1.1779
96829-58-2,pa_ph1n1,1,4.0731,1.2678
97-77-8,pa_ph1n1,1,4.3871,0.7444
97240-79-4,pa_ph1n1,1,4.479,0.9397
99300-78-4,pa_ph1n1,1,5.0721,1.0883
99592-39-9,pa_ph1n1,1,4.8381,1.213
1004316-88-4,pa_h3n2,1,4.7055,1.2219
100643-71-8,pa_h3n2,1,5.4113,1.1059
101-26-8,pa_h3n2,1,4.4154,1.47
101477-54-7,pa_h3n2,1,4.7711,1.4237
101827-46-7,pa_h3n2,1,3.5781,1.1322
103-16-2,pa_h3n2,1,5.2095,1.4493
103177-37-3,pa_h3n2,1,4.0886,0.5532
10405-02-4,pa_h3n2,1,4.3196,1.4871
1041434-82-5,pa_h3n2,1,5.1585,0.8783
104227-87-4,pa_h3n2,1,4.1949,1.118
104632-26-0,pa_h3n2,1,4.4544,1.5228
105462-24-6,pa_h3n2,1,4.936,1.0555
105816-04-4,pa_h3n2,1,4.9635,0.6883
106266-06-2,pa_h3n2,1,4.4755,0.6861
106308-44-5,pa_h3n2,1,4.6032,1.4319
106685-40-9,pa_h3n2,1,5.1505,0.7532
1069-66-5,pa_h3n2,1,5.0112,1.5208
107-35-7,pa_h3n2,1,4.8926,1.1939
1070-11-7,pa_h3n2,1,3.9317,0.8715
107133-36-8,pa_h3n2,1,4.5399,0.8962
107724-20-9,pa_h3n2,1,4.6267,1.0965
108341-18-0,pa_h3n2,1,4.0364,1.5172
1104-22-9,pa_h3n2,1,3.6158,1.3375
111406-87-2,pa_h3n2,1,4.1113,1.2998
1115-70-4,pa_h3n2,1,3.7124,1.5579
111974-72-2,pa_h3n2,1,3.6721,1.2367
112529-15-4,pa_h3n2,1,4.811,1.297
112809-51-5,pa_h3n2,1,4.575,0.8305
112885-42-4,pa_h3n2,1,3.9947,0.9624
113-59-7,pa_h3n2,1,4.3107,1.1317
113-92-8,pa_h3n2,1,4.6116,1.625
113852-37-2,pa_h3n2,1,3.9461,1.3798
115256-11-6,pa_h3n2,1,4.3457,0.6897
1156-19-0,pa_h3n2,1,4.3573,1.041
117-37-3,pa_h3n2,1,4.9637,1.0014
118072-93-8,pa_h3n2,1,4.8304,1.012
119413-54-6,pa_h3n2,1,4.6616,0.9515
1195765-45-7,pa_h3n2,1,3.8626,1.0756
120-97-8,pa_h3n2,1,4.4969,1.0042
120011-70-3,pa_h3n2,1,4.1244,1.2579
120202-66-6,pa_h3n2,1,5.4737,1.26
120511-73-1,pa_h3n2,1,4.0197,0.8775
122111-03-9,pa_h3n2,1,4.9,0.9288
122320-73-4,pa_h3n2,1,4.1482,1.1346
122647-32-9,pa_h3n2,1,4.4626,1.597
122883-93-6,pa_h3n2,1,5.3063,1.0699
1247-42-3,pa_h3n2,1,5.2883,0.9062
124750-99-8,pa_h3n2,1,4.3359,1.5572
124937-52-6,pa_h3n2,1,4.3773,1.0411
125-84-8,pa_h3n2,1,4.7939,1.071
1263-89-4,pa_h3n2,1,3.8686,1.0183
1264-62-6,pa_h3n2,1,4.5447,1.895
127-07-1,pa_h3n2,1,4.3984,0.8885
127-56-0,pa_h3n2,1,5.1073,1.825
127-79-7,pa_h3n2,1,4.8143,0.7806
128794-94-5,pa_h3n2,1,4.204,1.1129
129101-54-8,pa_h3n2,1,5.1388,0.8835
129497-78-5,pa_h3n2,1,3.9542,1.7391
129722-12-9,pa_h3n2,1,4.5815,0.6365
130-61-0,pa_h3n2,1,3.453,1.4109
13010-47-4,pa_h3n2,1,4.6268,1.0126
132-17-2,pa_h3n2,1,3.9072,0.7309
132-18-3,pa_h3n2,1,4.3457,0.8281
132539-06-1,pa_h3n2,1,4.3484,1.831
13292-46-1,pa_h3n2,1,3.6723,1.0641
133-67-5,pa_h3n2,1,4.0831,1.3976
133099-07-7,pa_h3n2,1,4.5839,1.4381
133454-47-4,pa_h3n2,1,4.5364,1.2072
134308-13-7,pa_h3n2,1,4.4013,1.3607
134523-03-8,pa_h3n2,1,4.7385,0.9639
135729-62-3,pa_h3n2,1,4.2942,0.8829
136-40-3,pa_h3n2,1,4.8247,0.8838
136572-09-3,pa_h3n2,1,3.7457,1.187
137-58-6,pa_h3n2,1,4.474,1.054
137071-32-0,pa_h3n2,1,3.5002,1.4455
138402-11-6,pa_h3n2,1,4.8482,1.0072
138530-94-6,pa_h3n2,1,4.654,1.2329
138926-19-9,pa_h3n2,1,4.5045,1.2981
139110-80-8,pa_h3n2,1,4.2272,0.584
140462-76-6,pa_h3n2,1,4.2477,1.3007
141-90-2,pa_h3n2,1,4.0312,0.8735
141505-33-1,pa_h3n2,1,5.0672,1.4428
141625-93-6,pa_h3n2,1,4.8651,0.7636
142340-99-6,pa_h3n2,1,4.8422,1.323
144-82-1,pa_h3n2,1,5.0036,1.3939
144060-53-7,pa_h3n2,1,4.7993,0.9174
144689-63-4,pa_h3n2,1,5.1101,0.8512
144701-48-4,pa_h3n2,1,4.3254,1.0472
145040-37-5,pa_h3n2,1,4.204,0.9349
145108-58-3,pa_h3n2,1,4.609,0.8428
146464-95-1,pa_h3n2,1,4.1262,1.2859
147-94-4,pa_h3n2,1,4.6134,1.3665
147127-20-6,pa_h3n2,1,4.0187,0.9116
147403-03-0,pa_h3n2,1,4.9574,0.9436
1476-53-5,pa_h3n2,1,3.8108,1.3479
148-79-8,pa_h3n2,1,4.6397,1.0051
148849-67-6,pa_h3n2,1,3.8682,1.1705
149647-78-9,pa_h3n2,1,4.4241,0.6655
150-76-5,pa_h3n2,1,4.0648,0.8289
150322-43-3,pa_h3n2,1,4.3342,0.9258
150399-23-8,pa_h3n2,1,5.0031,1.089
150683-30-0,pa_h3n2,1,4.3582,1.2181
1508-65-2,pa_h3n2,1,4.4428,0.9852
1508-75-4,pa_h3n2,1,4.2558,0.947
1508-76-5,pa_h3n2,1,3.7286,1.1988
152-62-5,pa_h3n2,1,4.8568,1.0102
152520-56-4,pa_h3n2,1,5.446,1.1859
15307-81-0,pa_h3n2,1,3.7595,1.5049
153559-49-0,pa_h3n2,1,4.2035,0.5617
154229-19-3,pa_h3n2,1,4.5349,0.8068
