compound_id,target_id,in_experimental_data,pred_mean,pred_err
155213-67-5,pa_ph1n1,1,4.7294,1.5825
156-57-0,pa_ph1n1,1,3.9633,1.1564
15686-71-2,pa_ph1n1,1,4.0164,0.7701
159811-51-5,pa_ph1n1,1,5.0077,1.0282
160970-54-7,pa_ph1n1,1,4.6614,1.1485
161735-79-1,pa_ph1n1,1,4.2143,0.897
161814-49-9,pa_ph1n1,1,3.8423,0.7907
162011-90-7,pa_ph1n1,1,4.2558,0.8152
162401-32-3,pa_ph1n1,1,4.5289,1.1684
163222-33-1,pa_ph1n1,1,3.821,0.7362
164656-23-9,pa_ph1n1,1,4.2325,0.613
165800-03-3,pa_ph1n1,1,4.0656,0.8562
169590-42-5,pa_ph1n1,1,4.646,0.9069
170729-80-3,pa_ph1n1,1,4.0365,0.8657
171599-83-0,pa_ph1n1,1,4.1394,1.2681
17321-77-6,pa_ph1n1,1,4.7223,1.266
1744-22-5,pa_ph1n1,1,4.2935,0.874
175865-59-5,pa_ph1n1,1,5.1922,1.1553
179324-69-7,pa_ph1n1,1,4.6247,1.0856
179463-17-3,pa_ph1n1,1,4.786,0.9246
18010-40-7,pa_ph1n1,1,3.9406,0.7741
183133-96-2,pa_ph1n1,1,3.7691,0.7622
186826-86-8,pa_ph1n1,1,4.1305,0.7739
188062-50-2,pa_ph1n1,1,5.0502,0.963
190786-44-8,pa_ph1n1,1,4.8182,0.839
19171-19-8,pa_ph1n1,1,3.8235,0.9553
19356-17-3,pa_ph1n1,1,5.169,1.0896
19387-91-8,pa_ph1n1,1,4.8437,0.9838
1953-02-2,pa_ph1n1,1,3.8472,0.6577
196597-26-9,pa_ph1n1,1,4.6209,0.9451
19767-45-4,pa_ph1n1,1,5.3456,1.0885
19774-82-4,pa_ph1n1,1,4.1625,0.7061
198480-56-7,pa_ph1n1,1,4.2047,0.8442
201530-41-8,pa_ph1n1,1,4.9163,0.8571
202138-50-9,pa_ph1n1,1,4.1099,1.0701
2030-63-9,pa_ph1n1,1,3.7428,1.139
204255-11-8,pa_ph1n1,1,4.5879,0.8705
2062-78-4,pa_ph1n1,1,4.4995,1.5098
2068-78-2,pa_ph1n1,1,4.1432,0.9093
211915-06-9,pa_ph1n1,1,4.1894,1.2619
21256-18-8,pa_ph1n1,1,4.237,0.8138
2135-17-3,pa_ph1n1,1,4.4894,1.1571
21679-14-1,pa_ph1n1,1,4.5942,1.0371
21736-83-4,pa_ph1n1,1,3.8417,0.9546
2192-20-3,pa_ph1n1,1,5.0145,1.0705
220127-57-1,pa_ph1n1,1,4.0949,0.7413
220620-09-7,pa_ph1n1,1,4.5006,1.1138
22260-51-1,pa_ph1n1,1,4.6716,1.3909
223673-61-8,pa_ph1n1,1,5.1667,1.2809
224785-90-4,pa_ph1n1,1,4.7538,0.9716
22916-47-8,pa_ph1n1,1,4.1599,0.6716
231277-92-2,pa_ph1n1,1,4.3979,0.932
242478-38-2,pa_ph1n1,1,4.4587,0.8166
2447-57-6,pa_ph1n1,1,3.8775,0.6813
24729-96-2,pa_ph1n1,1,5.2496,1.0848
25451-15-4,pa_ph1n1,1,4.8269,1.0887
2627-69-2,pa_ph1n1,1,3.7526,0.7705
26807-65-8,pa_ph1n1,1,5.106,1.1845
269055-15-4,pa_ph1n1,1,5.346,1.1005
274693-27-5,pa_ph1n1,1,4.4801,1.2046
27833-64-3,pa_ph1n1,1,4.0293,1.0746
2809-21-4,pa_ph1n1,1,5.4753,1.4573
28657-80-9,pa_ph1n1,1,4.477,1.0288
286930-03-8,pa_ph1n1,1,4.604,0.7232
297-76-7,pa_ph1n1,1,4.0454,0.8139
302-79-4,pa_ph1n1,1,4.0524,0.9967
302962-49-8,pa_ph1n1,1,4.5828,0.9074
304-20-1,pa_ph1n1,1,4.6224,0.7529
3056-17-5,pa_ph1n1,1,4.4413,1.3038
30652-11-0,pa_ph1n1,1,4.1546,1.1374
319460-85-0,pa_ph1n1,1,5.6467,1.6164
320345-99-1,pa_ph1n1,1,4.5762,1.4789
321-30-2,pa_ph1n1,1,4.8544,1.2815
33069-62-4,pa_ph1n1,1,4.066,0.8439
330784-47-9,pa_ph1n1,1,4.7637,1.1326
33402-03-8,pa_ph1n1,1,4.1995,0.5703
33419-42-0,pa_ph1n1,1,5.4931,1.5045
341031-54-7,pa_ph1n1,1,5.4026,1.4452
34183-22-7,pa_ph1n1,1,4.7874,0.8371
34381-68-5,pa_ph1n1,1,4.3073,1.2045
34552-83-5,pa_ph1n1,1,4.8303,1.0832
34580-14-8,pa_ph1n1,1,3.7661,0.9957
3543-75-7,pa_ph1n1,1,4.5187,1.3493
36322-90-4,pa_ph1n1,1,5.011,1.0512
364782-34-3,pa_ph1n1,1,4.3216,1.0148
367514-88-3,pa_ph1n1,1,4.797,1.2609
36791-04-5,pa_ph1n1,1,4.9784,1.2283
3717-88-2,pa_ph1n1,1,4.7473,0.9058
3801-06-7,pa_ph1n1,1,4.4272,0.9011
380843-75-4,pa_ph1n1,1,4.8871,1.3155
38194-50-2,pa_ph1n1,1,4.7836,0.9663
38304-91-5,pa_ph1n1,1,4.7701,1.2149
389-08-2,pa_ph1n1,1,3.8016,0.8048
3963-95-9,pa_ph1n1,1,4.2948,0.8033
3978-86-7,pa_ph1n1,1,4.0042,0.606
405165-61-9,pa_ph1n1,1,4.7445,0.9807
41340-25-4,pa_ph1n1,1,4.3905,0.782
42057-22-7,pa_ph1n1,1,4.7271,1.3422
42461-84-7,pa_ph1n1,1,3.9988,0.6703
42924-53-8,pa_ph1n1,1,4.4113,0.7869
4342-03-4,pa_ph1n1,1,4.6454,0.9112
440-17-5,pa_ph1n1,1,4.0371,0.8171
444731-52-6,pa_ph1n1,1,5.3726,1.1651
446-86-6,pa_ph1n1,1,5.6435,1.6586
452-35-7,pa_ph1n1,1,4.0448,0.7636
475207-59-1,pa_ph1n1,1,4.1793,1.0376
50-01-1,pa_ph1n1,1,4.3869,0.8728
50-02-2,pa_ph1n1,1,3.9608,0.8026
50-04-4,pa_ph1n1,1,3.899,1.0496
50-27-1,pa_ph1n1,1,4.685,0.972
50-28-2,pa_ph1n1,1,4.4325,0.7901
50-35-1,pa_ph1n1,1,4.5237,1.2918
50-41-9,pa_ph1n1,1,4.2823,0.6764
50-55-5,pa_ph1n1,1,4.1603,0.7308
50-63-5,pa_ph1n1,1,4.0324,0.7092
50-78-2,pa_ph1n1,1,3.99,0.841
50-81-7,pa_ph1n1,1,4.142,0.9389
50-91-9,pa_ph1n1,1,4.3096,0.7355
50700-72-6,pa_ph1n1,1,5.0495,1.0465
51-21-8,pa_ph1n1,1,4.3695,0.7359
51-52-5,pa_ph1n1,1,4.0066,0.9538
51333-22-3,pa_ph1n1,1,4.6117,0.9499
51481-61-9,pa_ph1n1,1,4.4028,0.8135
51803-78-2,pa_ph1n1,1,4.5267,0.8411
518048-05-0,pa_ph1n1,1,3.8563,0.836
52-21-1,pa_ph1n1,1,5.0111,1.1974
52-86-8,pa_ph1n1,1,4.9621,0.9068
521-78-8,pa_ph1n1,1,4.9624,0.8074
527-07-1,pa_ph1n1,1,4.8164,0.8428
53-86-1,pa_ph1n1,1,3.9542,0.8722
532-03-6,pa_ph1n1,1,4.0207,1.1169
53885-35-1,pa_ph1n1,1,5.5511,1.5554
54-85-3,pa_ph1n1,1,3.919,0.6848
54029-12-8,pa_ph1n1,1,4.8529,1.0832
540737-29-9,pa_ph1n1,1,4.0859,0.7909
541-15-1,pa_ph1n1,1,4.1803,0.717
541-22-0,pa_ph1n1,1,4.128,0.9337
5451-09-2,pa_ph1n1,1,3.8851,1.0235
54527-84-3,pa_ph1n1,1,4.0335,0.8751
548-62-9,pa_ph1n1,1,4.5815,1.4284
548-73-2,pa_ph1n1,1,4.0723,0.7596
549-18-8,pa_ph1n1,1,4.1143,1.3358
55-06-1,pa_ph1n1,1,4.3559,0.7806
55-98-1,pa_ph1n1,1,4.8223,0.9975
550-99-2,pa_ph1n1,1,4.394,1.4568
55079-83-9,pa_ph1n1,1,4.9627,1.1714
55268-74-1,pa_ph1n1,1,4.0388,0.639
553-08-2,pa_ph1n1,1,4.8289,1.1096
555-30-6,pa_ph1n1,1,4.9384,1.1581
5593-20-4,pa_ph1n1,1,3.4857,1.0176
56-85-9,pa_ph1n1,1,5.0436,1.1197
56180-94-0,pa_ph1n1,1,3.8847,0.6928
56211-40-6,pa_ph1n1,1,5.1253,1.164
56296-78-7,pa_ph1n1,1,4.918,1.3049
57-41-0,pa_ph1n1,1,4.6528,1.1614
57-66-9,pa_ph1n1,1,4.3429,0.6348
57-68-1,pa_ph1n1,1,4.3138,0.7531
57248-88-1,pa_ph1n1,1,5.2378,1.0969
57808-65-8,pa_ph1n1,1,4.1815,0.8364
57852-57-0,pa_ph1n1,1,3.794,1.1611
5786-21-0,pa_ph1n1,1,4.9599,1.4486
58-56-0,pa_ph1n1,1,4.6124,1.1131
58-61-7,pa_ph1n1,1,3.8065,0.9526
58-96-8,pa_ph1n1,1,4.1532,0.7724
58579-51-4,pa_ph1n1,1,4.3297,0.9342
59-05-2,pa_ph1n1,1,4.5359,0.8225
59-67-6,pa_ph1n1,1,3.9884,0.8038
59-87-0,pa_ph1n1,1,4.3425,1.1878
590-63-6,pa_ph1n1,1,5.4278,1.4221
595-33-5,pa_ph1n1,1,4.0773,0.6623
60-32-2,pa_ph1n1,1,3.9626,1.3812
60-56-0,pa_ph1n1,1,5.2271,1.2094
6018-19-5,pa_ph1n1,1,4.283,0.6648
603-50-9,pa_ph1n1,1,4.2247,0.756
61-16-5,pa_ph1n1,1,4.1667,0.5551
61-76-7,pa_ph1n1,1,4.2992,0.8421
61318-91-0,pa_ph1n1,1,4.2123,0.76
61718-82-9,pa_ph1n1,1,4.7662,0.9255
62-31-7,pa_ph1n1,1,4.9603,1.1287
62-97-5,pa_ph1n1,1,5.3133,1.3
62013-04-1,pa_ph1n1,1,4.6346,1.1095
624-49-7,pa_ph1n1,1,4.0023,0.7593
62571-86-2,pa_ph1n1,1,4.6574,0.8537
62893-19-0,pa_ph1n1,1,4.4868,0.8451
63-45-6,pa_ph1n1,1,4.2166,0.7031
63-74-1,pa_ph1n1,1,4.1741,0.6853
63-92-3,pa_ph1n1,1,4.7912,0.8577
635728-49-3,pa_ph1n1,1,5.3241,1.1381
63659-19-8,pa_ph1n1,1,4.1264,0.8613
64-75-5,pa_ph1n1,1,3.9904,0.8071
64-77-7,pa_ph1n1,1,4.1885,0.8162
641571-10-0,pa_ph1n1,1,4.0215,0.7907
64228-81-5,pa_ph1n1,1,4.379,0.9464
64461-82-1,pa_ph1n1,1,4.0129,0.7786
645-05-6,pa_ph1n1,1,4.2315,0.6237
64872-77-1,pa_ph1n1,1,4.1714,1.1424
6493-05-6,pa_ph1n1,1,4.4665,0.8346
65-28-1,pa_ph1n1,1,4.3425,0.7318
65-29-2,pa_ph1n1,1,4.1743,0.8224
65277-42-1,pa_ph1n1,1,4.5827,1.3449
65473-14-5,pa_ph1n1,1,4.602,0.8913
66085-59-4,pa_ph1n1,1,4.6042,0.8317
66104-23-2,pa_ph1n1,1,4.2824,0.7439
66357-59-3,pa_ph1n1,1,4.5009,0.8259
67-03-8,pa_ph1n1,1,4.8658,1.2063
67-48-1,pa_ph1n1,1,4.9379,1.0326
67-73-2,pa_ph1n1,1,5.2348,1.1131
67-92-5,pa_ph1n1,1,4.2503,1.1299
68-35-9,pa_ph1n1,1,4.085,0.6606
68-41-7,pa_ph1n1,1,3.9678,0.8745
68291-97-4,pa_ph1n1,1,4.0778,0.6935
68373-14-8,pa_ph1n1,1,4.3281,0.8281
697761-98-1,pa_ph1n1,1,4.3845,1.1451
70024-40-7,pa_ph1n1,1,4.6901,0.7453
70458-96-7,pa_ph1n1,1,4.2561,0.7448
70476-82-3,pa_ph1n1,1,4.6051,1.04
7081-44-9,pa_ph1n1,1,4.3448,0.7531
71-58-9,pa_ph1n1,1,4.4391,1.0048
71675-85-9,pa_ph1n1,1,4.6722,1.1418
72-14-0,pa_ph1n1,1,4.4787,0.8515
72-33-3,pa_ph1n1,1,4.7107,1.315
721-50-6,pa_ph1n1,1,3.8008,0.7999
723-46-6,pa_ph1n1,1,4.3222,0.7346
72432-03-2,pa_ph1n1,1,4.3136,0.8622
72559-06-9,pa_ph1n1,1,3.5653,0.9188
7279-75-6,pa_ph1n1,1,3.6506,0.839
73590-58-6,pa_ph1n1,1,5.1409,1.2187
738-70-5,pa_ph1n1,1,4.6721,1.4204
73816-42-9,pa_ph1n1,1,4.1103,0.737
73963-72-1,pa_ph1n1,1,4.6742,0.8981
74011-58-8,pa_ph1n1,1,4.7071,0.8444
745-65-3,pa_ph1n1,1,4.3603,0.8505
74863-84-6,pa_ph1n1,1,4.4373,0.7092
753498-25-8,pa_ph1n1,1,4.9551,1.3133
75607-67-9,pa_ph1n1,1,3.9578,1.1863
75695-93-1,pa_ph1n1,1,5.4165,1.2051
75706-12-6,pa_ph1n1,1,4.3177,0.7802
76-90-4,pa_ph1n1,1,4.1969,0.5873
7681-93-8,pa_ph1n1,1,4.3916,0.8225
76824-35-6,pa_ph1n1,1,4.392,1.0064
77-86-1,pa_ph1n1,1,5.373,1.2016
77883-43-3,pa_ph1n1,1,3.8525,0.6759
78110-38-0,pa_ph1n1,1,4.5485,1.0995
78246-49-8,pa_ph1n1,1,4.0617,1.0183
78415-72-2,pa_ph1n1,1,4.9325,1.1598
79-57-2,pa_ph1n1,1,4.1689,0.8523
79307-93-0,pa_ph1n1,1,4.0278,0.7059
79559-97-0,pa_ph1n1,1,3.9345,0.9927
797-63-7,pa_ph1n1,1,5.0353,1.2551
79794-75-5,pa_ph1n1,1,4.8449,0.8905
79902-63-9,pa_ph1n1,1,4.2561,0.6678
80-50-2,pa_ph1n1,1,3.9024,0.9511
80-77-3,pa_ph1n1,1,4.1781,1.1189
81403-68-1,pa_ph1n1,1,3.9869,0.7829
82034-46-6,pa_ph1n1,1,4.7741,0.7069
82586-52-5,pa_ph1n1,1,4.8247,0.9952
82586-55-8,pa_ph1n1,1,4.4598,0.9075
82640-04-8,pa_ph1n1,1,4.6172,0.7034
83-12-5,pa_ph1n1,1,4.2898,0.8959
83-43-2,pa_ph1n1,1,3.8111,0.9461
83-88-5,pa_ph1n1,1,4.6436,1.2462
83915-83-7,pa_ph1n1,1,4.4937,1.7308
84371-65-3,pa_ph1n1,1,4.3922,0.7794
849217-68-1,pa_ph1n1,1,4.7594,1.3079
85371-64-8,pa_ph1n1,1,4.3332,0.8204
85622-93-1,pa_ph1n1,1,4.0836,1.0659
85650-56-2,pa_ph1n1,1,4.5571,0.9651
859-18-7,pa_ph1n1,1,4.8002,1.0533
863031-21-4,pa_ph1n1,1,4.7,0.9256
873857-62-6,pa_ph1n1,1,4.852,1.1563
877399-52-5,pa_ph1n1,1,5.1463,1.1605
879085-55-9,pa_ph1n1,1,4.4837,1.2219
880149-29-1,pa_ph1n1,1,4.8929,1.0922
88889-14-9,pa_ph1n1,1,4.0511,0.7874
89-25-8,pa_ph1n1,1,4.641,0.9371
90357-06-5,pa_ph1n1,1,4.7127,0.9551
91374-20-8,pa_ph1n1,1,4.0426,0.8576
91832-40-5,pa_ph1n1,1,4.0918,1.0675
93793-83-0,pa_ph1n1,1,4.5642,1.1505
93957-55-2,pa_ph1n1,1,3.9121,0.8189
941678-49-5,pa_ph1n1,1,4.4357,1.0115
95-25-0,pa_ph1n1,1,3.9584,0.7633
95635-55-5,pa_ph1n1,1,5.0924,1.0205
96829-58-2,pa_ph1n1,1,3.9885,1.1177
97-77-8,pa_ph1n1,1,4.4346,0.5544
97240-79-4,pa_ph1n1,1,4.4298,0.8651
99300-78-4,pa_ph1n1,1,5.0324,1.0232
99592-39-9,pa_ph1n1,1,4.804,1.0975
1004316-88-4,pa_h3n2,1,4.7912,1.0384
100643-71-8,pa_h3n2,1,5.5569,1.1276
101-26-8,pa_h3n2,1,4.3232,1.4858
101477-54-7,pa_h3n2,1,4.6492,1.4305
101827-46-7,pa_h3n2,1,3.6413,0.8838
103-16-2,pa_h3n2,1,5.2302,1.2121
103177-37-3,pa_h3n2,1,4.06,0.4824
10405-02-4,pa_h3n2,1,4.256,1.4003
1041434-82-5,pa_h3n2,1,5.2923,0.9855
104227-87-4,pa_h3n2,1,4.2068,0.8687
104632-26-0,pa_h3n2,1,4.3316,1.6684
105462-24-6,pa_h3n2,1,4.8625,0.8882
105816-04-4,pa_h3n2,1,5.0067,0.5733
106266-06-2,pa_h3n2,1,4.5054,0.5945
106308-44-5,pa_h3n2,1,4.5189,1.2564
106685-40-9,pa_h3n2,1,5.1969,0.6994
1069-66-5,pa_h3n2,1,4.9784,1.2906
107-35-7,pa_h3n2,1,4.8227,1.248
1070-11-7,pa_h3n2,1,3.9931,0.7078
107133-36-8,pa_h3n2,1,4.5182,0.7578
107724-20-9,pa_h3n2,1,4.6474,0.847
108341-18-0,pa_h3n2,1,4.1081,1.1688
1104-22-9,pa_h3n2,1,3.8105,1.1471
111406-87-2,pa_h3n2,1,4.2065,1.0587
1115-70-4,pa_h3n2,1,3.7977,1.1286
111974-72-2,pa_h3n2,1,3.7321,1.0842
112529-15-4,pa_h3n2,1,4.7633,1.2515
112809-51-5,pa_h3n2,1,4.4786,1.0666
112885-42-4,pa_h3n2,1,3.8695,1.0734
113-59-7,pa_h3n2,1,4.2803,0.9687
113-92-8,pa_h3n2,1,4.5004,1.6433
113852-37-2,pa_h3n2,1,3.9651,1.0891
115256-11-6,pa_h3n2,1,4.3614,0.5633
1156-19-0,pa_h3n2,1,4.2503,0.8373
117-37-3,pa_h3n2,1,4.909,1.0442
118072-93-8,pa_h3n2,1,4.8275,0.8807
119413-54-6,pa_h3n2,1,4.6206,0.833
1195765-45-7,pa_h3n2,1,3.712,0.9993
120-97-8,pa_h3n2,1,4.4623,0.8501
120011-70-3,pa_h3n2,1,4.1251,1.1426
120202-66-6,pa_h3n2,1,5.669,1.4334
120511-73-1,pa_h3n2,1,4.1043,0.7742
122111-03-9,pa_h3n2,1,4.8772,0.8826
122320-73-4,pa_h3n2,1,4.2333,0.9086
122647-32-9,pa_h3n2,1,4.3719,1.4255
122883-93-6,pa_h3n2,1,5.4213,0.9711
1247-42-3,pa_h3n2,1,5.197,0.5793
124750-99-8,pa_h3n2,1,4.2997,1.3057
124937-52-6,pa_h3n2,1,4.2885,0.918
125-84-8,pa_h3n2,1,4.8093,0.9114
1263-89-4,pa_h3n2,1,3.8861,0.7831
1264-62-6,pa_h3n2,1,4.4469,1.8227
127-07-1,pa_h3n2,1,4.3201,0.9482
127-56-0,pa_h3n2,1,5.0924,1.5614
127-79-7,pa_h3n2,1,4.8282,0.7119
128794-94-5,pa_h3n2,1,4.2466,0.9019
129101-54-8,pa_h3n2,1,5.228,0.8031
129497-78-5,pa_h3n2,1,3.9655,1.411
129722-12-9,pa_h3n2,1,4.5593,0.6329
130-61-0,pa_h3n2,1,3.5828,0.9971
13010-47-4,pa_h3n2,1,4.7389,0.9166
132-17-2,pa_h3n2,1,3.9857,0.7786
132-18-3,pa_h3n2,1,4.3366,0.718
132539-06-1,pa_h3n2,1,4.2759,1.6222
13292-46-1,pa_h3n2,1,3.655,0.8307
133-67-5,pa_h3n2,1,4.1013,1.1093
133099-07-7,pa_h3n2,1,4.4856,1.295
133454-47-4,pa_h3n2,1,4.5756,0.9309
134308-13-7,pa_h3n2,1,4.3724,1.1177
134523-03-8,pa_h3n2,1,4.6219,0.9785
135729-62-3,pa_h3n2,1,4.2802,0.8078
136-40-3,pa_h3n2,1,4.7388,0.6049
136572-09-3,pa_h3n2,1,3.8701,1.0582
137-58-6,pa_h3n2,1,4.5539,0.9794
137071-32-0,pa_h3n2,1,3.6069,0.9976
138402-11-6,pa_h3n2,1,4.8548,0.8758
138530-94-6,pa_h3n2,1,4.6249,1.0931
138926-19-9,pa_h3n2,1,4.5022,1.0715
139110-80-8,pa_h3n2,1,4.0749,0.517
140462-76-6,pa_h3n2,1,4.1336,1.2667
141-90-2,pa_h3n2,1,4.0642,0.6992
141505-33-1,pa_h3n2,1,5.0881,1.2222
141625-93-6,pa_h3n2,1,4.9527,0.7848
142340-99-6,pa_h3n2,1,4.89,1.106
144-82-1,pa_h3n2,1,5.0258,1.1538
144060-53-7,pa_h3n2,1,4.756,0.9457
144689-63-4,pa_h3n2,1,5.2025,0.8457
144701-48-4,pa_h3n2,1,4.3849,0.924
145040-37-5,pa_h3n2,1,4.1299,0.9004
145108-58-3,pa_h3n2,1,4.5444,0.7855
146464-95-1,pa_h3n2,1,4.1322,1.0089
147-94-4,pa_h3n2,1,4.587,1.1872
147127-20-6,pa_h3n2,1,4.025,0.6842
147403-03-0,pa_h3n2,1,5.007,0.8429
1476-53-5,pa_h3n2,1,3.9286,1.1282
148-79-8,pa_h3n2,1,4.5829,1.0192
148849-67-6,pa_h3n2,1,3.8658,0.9491
149647-78-9,pa_h3n2,1,4.4992,0.5827
150-76-5,pa_h3n2,1,4.0964,0.6028
150322-43-3,pa_h3n2,1,4.4477,0.8157
150399-23-8,pa_h3n2,1,5.0715,1.005
150683-30-0,pa_h3n2,1,4.3132,1.114
1508-65-2,pa_h3n2,1,4.4024,0.9857
1508-75-4,pa_h3n2,1,4.2589,0.8377
1508-76-5,pa_h3n2,1,3.6492,0.8973
152-62-5,pa_h3n2,1,4.696,0.8561
152520-56-4,pa_h3n2,1,5.6299,1.3611
15307-81-0,pa_h3n2,1,3.8473,1.0631
153559-49-0,pa_h3n2,1,4.1746,0.5026
154229-19-3,pa_h3n2,1,4.4694,0.6571
