compound_id,target_id,in_experimental_data,pred_mean,pred_err
1508-75-4,pa_ph1n1,1,4.9223,1.2721
1508-76-5,pa_ph1n1,1,3.6813,1.1318
152-62-5,pa_ph1n1,1,5.0387,3.737
152520-56-4,pa_ph1n1,1,5.2286,3.6631
15307-81-0,pa_ph1n1,1,4.3224,0.8438
153559-49-0,pa_ph1n1,1,4.4798,0.5372
154229-19-3,pa_ph1n1,1,4.1151,0.353
154361-50-9,pa_ph1n1,1,4.8721,0.9588
155206-00-1,pa_ph1n1,1,4.7621,1.2999
155213-67-5,pa_ph1n1,1,4.5607,0.6218
156-57-0,pa_ph1n1,1,3.8134,0.9539
15686-71-2,pa_ph1n1,1,4.0788,0.8795
159811-51-5,pa_ph1n1,1,5.2744,1.552
160970-54-7,pa_ph1n1,1,4.8465,1.0475
161735-79-1,pa_ph1n1,1,3.9139,0.9586
161814-49-9,pa_ph1n1,1,3.9005,0.6265
162011-90-7,pa_ph1n1,1,4.1093,0.5047
162401-32-3,pa_ph1n1,1,5.1523,2.9716
163222-33-1,pa_ph1n1,1,4.0467,1.0064
164656-23-9,pa_ph1n1,1,4.057,1.1374
165800-03-3,pa_ph1n1,1,4.2464,0.7907
169590-42-5,pa_ph1n1,1,4.3086,1.2786
170729-80-3,pa_ph1n1,1,4.527,1.273
171599-83-0,pa_ph1n1,1,4.3078,1.1817
17321-77-6,pa_ph1n1,1,5.1614,1.3813
1744-22-5,pa_ph1n1,1,4.228,0.6393
175865-59-5,pa_ph1n1,1,5.639,2.7993
179324-69-7,pa_ph1n1,1,4.7905,0.9261
179463-17-3,pa_ph1n1,1,3.997,1.5225
18010-40-7,pa_ph1n1,1,3.9455,1.5213
183133-96-2,pa_ph1n1,1,3.526,0.5865
186826-86-8,pa_ph1n1,1,4.0432,0.5986
188062-50-2,pa_ph1n1,1,4.9603,0.8372
190786-44-8,pa_ph1n1,1,5.0856,0.4857
19171-19-8,pa_ph1n1,1,3.6671,0.5489
19356-17-3,pa_ph1n1,1,4.8646,1.6116
19387-91-8,pa_ph1n1,1,4.8759,1.3937
1953-02-2,pa_ph1n1,1,3.802,0.871
196597-26-9,pa_ph1n1,1,4.7115,1.4563
19767-45-4,pa_ph1n1,1,6.1847,2.0057
19774-82-4,pa_ph1n1,1,4.0625,0.4974
198480-56-7,pa_ph1n1,1,4.1395,0.6892
201530-41-8,pa_ph1n1,1,5.0006,0.9019
202138-50-9,pa_ph1n1,1,3.9863,1.0278
2030-63-9,pa_ph1n1,1,4.0426,0.9756
204255-11-8,pa_ph1n1,1,4.8787,1.1309
2062-78-4,pa_ph1n1,1,3.9194,2.7597
2068-78-2,pa_ph1n1,1,3.581,1.1502
211915-06-9,pa_ph1n1,1,3.8618,0.8342
21256-18-8,pa_ph1n1,1,4.3322,1.4379
2135-17-3,pa_ph1n1,1,4.4067,1.2587
21679-14-1,pa_ph1n1,1,4.4407,2.0323
21736-83-4,pa_ph1n1,1,4.0524,1.5471
2192-20-3,pa_ph1n1,1,5.3427,1.1696
220127-57-1,pa_ph1n1,1,4.2891,1.674
220620-09-7,pa_ph1n1,1,4.2493,1.1638
22260-51-1,pa_ph1n1,1,5.1804,3.2543
223673-61-8,pa_ph1n1,1,4.9487,1.4541
224785-90-4,pa_ph1n1,1,4.7568,0.8192
22916-47-8,pa_ph1n1,1,3.9801,1.3749
231277-92-2,pa_ph1n1,1,4.2729,1.0025
242478-38-2,pa_ph1n1,1,4.5551,0.5476
2447-57-6,pa_ph1n1,1,3.8822,1.0472
24729-96-2,pa_ph1n1,1,6.2486,1.9433
25451-15-4,pa_ph1n1,1,4.9797,1.6516
2627-69-2,pa_ph1n1,1,3.9183,0.628
26807-65-8,pa_ph1n1,1,4.7853,3.2377
269055-15-4,pa_ph1n1,1,5.9579,1.1086
274693-27-5,pa_ph1n1,1,4.8776,1.9939
27833-64-3,pa_ph1n1,1,4.2955,1.0436
2809-21-4,pa_ph1n1,1,4.7972,2.0935
28657-80-9,pa_ph1n1,1,4.4685,1.2684
286930-03-8,pa_ph1n1,1,4.5036,0.8337
297-76-7,pa_ph1n1,1,4.3972,1.3507
302-79-4,pa_ph1n1,1,3.8663,0.5558
302962-49-8,pa_ph1n1,1,4.618,0.7595
304-20-1,pa_ph1n1,1,4.4993,1.0875
3056-17-5,pa_ph1n1,1,4.2068,1.6204
30652-11-0,pa_ph1n1,1,4.0938,1.2789
319460-85-0,pa_ph1n1,1,6.7187,2.879
320345-99-1,pa_ph1n1,1,4.8405,0.6437
321-30-2,pa_ph1n1,1,4.7725,1.2746
33069-62-4,pa_ph1n1,1,3.6077,1.0321
330784-47-9,pa_ph1n1,1,4.741,1.0619
33402-03-8,pa_ph1n1,1,4.1088,0.537
33419-42-0,pa_ph1n1,1,5.6891,4.244
341031-54-7,pa_ph1n1,1,5.6385,3.8034
34183-22-7,pa_ph1n1,1,4.9549,0.9605
34381-68-5,pa_ph1n1,1,4.4209,0.521
34552-83-5,pa_ph1n1,1,4.7243,1.0
34580-14-8,pa_ph1n1,1,4.1415,1.7478
3543-75-7,pa_ph1n1,1,4.3599,1.3282
36322-90-4,pa_ph1n1,1,5.5984,1.3276
364782-34-3,pa_ph1n1,1,4.0899,0.5579
367514-88-3,pa_ph1n1,1,5.0501,0.9995
36791-04-5,pa_ph1n1,1,4.6776,1.0429
3717-88-2,pa_ph1n1,1,4.7354,1.0664
3801-06-7,pa_ph1n1,1,4.3347,1.5465
380843-75-4,pa_ph1n1,1,5.6606,1.7602
38194-50-2,pa_ph1n1,1,4.7928,0.5742
38304-91-5,pa_ph1n1,1,4.7859,0.6896
389-08-2,pa_ph1n1,1,3.8025,0.9973
3963-95-9,pa_ph1n1,1,4.2082,0.6621
3978-86-7,pa_ph1n1,1,3.8129,1.1319
405165-61-9,pa_ph1n1,1,4.5435,2.0422
41340-25-4,pa_ph1n1,1,4.4377,0.8121
42057-22-7,pa_ph1n1,1,5.2157,1.4867
42461-84-7,pa_ph1n1,1,4.1239,0.6981
42924-53-8,pa_ph1n1,1,4.1158,1.3338
4342-03-4,pa_ph1n1,1,4.8062,0.8987
440-17-5,pa_ph1n1,1,4.2461,0.867
444731-52-6,pa_ph1n1,1,6.1686,1.4216
446-86-6,pa_ph1n1,1,6.2074,0.9795
452-35-7,pa_ph1n1,1,4.016,0.953
475207-59-1,pa_ph1n1,1,4.0912,0.619
50-01-1,pa_ph1n1,1,4.163,1.1157
50-02-2,pa_ph1n1,1,3.7322,1.444
50-04-4,pa_ph1n1,1,4.0288,0.7378
50-27-1,pa_ph1n1,1,4.739,1.2162
50-28-2,pa_ph1n1,1,4.355,1.0142
50-35-1,pa_ph1n1,1,4.4881,0.806
50-41-9,pa_ph1n1,1,4.1013,0.9809
50-55-5,pa_ph1n1,1,4.09,0.5478
50-63-5,pa_ph1n1,1,4.2219,0.552
50-78-2,pa_ph1n1,1,4.2634,2.9453
50-81-7,pa_ph1n1,1,4.3812,1.4508
50-91-9,pa_ph1n1,1,4.0629,0.6844
50700-72-6,pa_ph1n1,1,5.2261,1.2597
51-21-8,pa_ph1n1,1,4.1552,1.0987
51-52-5,pa_ph1n1,1,4.0057,0.9715
51333-22-3,pa_ph1n1,1,4.876,1.014
51481-61-9,pa_ph1n1,1,4.3908,0.7465
51803-78-2,pa_ph1n1,1,3.8816,2.3764
518048-05-0,pa_ph1n1,1,4.0594,1.1836
52-21-1,pa_ph1n1,1,5.1331,1.1157
52-86-8,pa_ph1n1,1,5.3321,1.7214
521-78-8,pa_ph1n1,1,5.0758,1.0954
527-07-1,pa_ph1n1,1,4.3711,0.7817
53-86-1,pa_ph1n1,1,4.2192,0.7752
532-03-6,pa_ph1n1,1,3.7065,1.9663
53885-35-1,pa_ph1n1,1,5.8085,1.5215
54-85-3,pa_ph1n1,1,4.0923,1.0951
54029-12-8,pa_ph1n1,1,4.7058,1.0037
540737-29-9,pa_ph1n1,1,4.2599,0.7594
541-15-1,pa_ph1n1,1,4.1754,0.555
541-22-0,pa_ph1n1,1,4.0955,0.6013
5451-09-2,pa_ph1n1,1,3.9135,0.6085
54527-84-3,pa_ph1n1,1,4.2418,0.4741
548-62-9,pa_ph1n1,1,5.1746,2.0197
548-73-2,pa_ph1n1,1,4.1298,0.6358
549-18-8,pa_ph1n1,1,3.682,1.0107
55-06-1,pa_ph1n1,1,4.2942,0.7167
55-98-1,pa_ph1n1,1,4.4784,1.3206
550-99-2,pa_ph1n1,1,3.9821,1.7531
55079-83-9,pa_ph1n1,1,4.4951,3.2622
55268-74-1,pa_ph1n1,1,4.3915,1.5764
553-08-2,pa_ph1n1,1,4.4534,1.3139
555-30-6,pa_ph1n1,1,4.7651,1.8888
5593-20-4,pa_ph1n1,1,3.7589,1.845
56-85-9,pa_ph1n1,1,4.8909,1.0479
56180-94-0,pa_ph1n1,1,3.8094,1.5824
56211-40-6,pa_ph1n1,1,5.2737,0.863
56296-78-7,pa_ph1n1,1,5.1242,2.5593
57-41-0,pa_ph1n1,1,4.7522,1.6662
57-66-9,pa_ph1n1,1,5.0836,3.5753
57-68-1,pa_ph1n1,1,4.1327,0.7722
57248-88-1,pa_ph1n1,1,4.2385,2.2565
57808-65-8,pa_ph1n1,1,4.0776,1.0772
57852-57-0,pa_ph1n1,1,3.9648,1.3745
5786-21-0,pa_ph1n1,1,5.4643,3.7865
58-56-0,pa_ph1n1,1,4.3854,1.3564
58-61-7,pa_ph1n1,1,3.8753,0.8006
58-96-8,pa_ph1n1,1,4.2312,0.6433
58579-51-4,pa_ph1n1,1,4.3208,1.6302
59-05-2,pa_ph1n1,1,4.3781,0.5958
59-67-6,pa_ph1n1,1,3.8912,0.7333
59-87-0,pa_ph1n1,1,4.5369,2.9068
590-63-6,pa_ph1n1,1,5.9393,1.8972
595-33-5,pa_ph1n1,1,3.8004,2.0018
60-32-2,pa_ph1n1,1,4.1234,0.4469
60-56-0,pa_ph1n1,1,5.6368,2.4956
6018-19-5,pa_ph1n1,1,3.8201,2.5706
603-50-9,pa_ph1n1,1,4.1398,1.0309
61-16-5,pa_ph1n1,1,4.2392,0.3384
61-76-7,pa_ph1n1,1,4.0002,1.6799
61318-91-0,pa_ph1n1,1,4.3946,1.3714
61718-82-9,pa_ph1n1,1,5.2837,2.9246
62-31-7,pa_ph1n1,1,4.9486,1.2433
62-97-5,pa_ph1n1,1,5.2321,1.0057
62013-04-1,pa_ph1n1,1,3.8922,1.33
624-49-7,pa_ph1n1,1,4.2403,0.7906
62571-86-2,pa_ph1n1,1,4.5076,1.1933
62893-19-0,pa_ph1n1,1,4.0811,0.7624
63-45-6,pa_ph1n1,1,4.357,0.9279
63-74-1,pa_ph1n1,1,4.0813,0.852
63-92-3,pa_ph1n1,1,4.774,0.9402
635728-49-3,pa_ph1n1,1,5.1615,2.6094
63659-19-8,pa_ph1n1,1,4.3508,0.4503
64-75-5,pa_ph1n1,1,3.7605,2.2463
64-77-7,pa_ph1n1,1,4.2959,0.9596
641571-10-0,pa_ph1n1,1,4.0392,0.8657
64228-81-5,pa_ph1n1,1,3.8592,0.6297
64461-82-1,pa_ph1n1,1,4.0065,0.3828
645-05-6,pa_ph1n1,1,4.2298,0.4825
64872-77-1,pa_ph1n1,1,4.2715,0.7744
6493-05-6,pa_ph1n1,1,4.5059,0.9408
65-28-1,pa_ph1n1,1,4.4158,0.9257
65-29-2,pa_ph1n1,1,3.7785,1.597
65277-42-1,pa_ph1n1,1,4.6654,1.0003
65473-14-5,pa_ph1n1,1,4.394,0.8393
66085-59-4,pa_ph1n1,1,4.3774,1.1982
66104-23-2,pa_ph1n1,1,4.3661,0.5026
66357-59-3,pa_ph1n1,1,4.4851,1.4742
67-03-8,pa_ph1n1,1,4.5154,2.0761
67-48-1,pa_ph1n1,1,4.5465,0.5871
67-73-2,pa_ph1n1,1,5.4907,1.0093
67-92-5,pa_ph1n1,1,4.3075,1.4204
68-35-9,pa_ph1n1,1,4.1174,0.6403
68-41-7,pa_ph1n1,1,3.9132,0.7743
68291-97-4,pa_ph1n1,1,4.037,0.6899
68373-14-8,pa_ph1n1,1,4.1259,0.8653
697761-98-1,pa_ph1n1,1,4.4488,0.8043
70024-40-7,pa_ph1n1,1,4.4599,1.2267
70458-96-7,pa_ph1n1,1,4.3413,0.6728
70476-82-3,pa_ph1n1,1,4.4207,1.0324
7081-44-9,pa_ph1n1,1,4.1868,0.9566
71-58-9,pa_ph1n1,1,4.5318,3.2948
71675-85-9,pa_ph1n1,1,4.6518,1.3308
72-14-0,pa_ph1n1,1,4.5078,0.9544
72-33-3,pa_ph1n1,1,4.8265,1.0338
721-50-6,pa_ph1n1,1,3.8316,0.7077
723-46-6,pa_ph1n1,1,4.2436,0.6371
72432-03-2,pa_ph1n1,1,4.2019,0.6772
72559-06-9,pa_ph1n1,1,3.3623,1.3202
7279-75-6,pa_ph1n1,1,4.0199,0.7963
73590-58-6,pa_ph1n1,1,4.9627,0.9771
738-70-5,pa_ph1n1,1,4.7486,1.7578
73816-42-9,pa_ph1n1,1,4.115,0.5891
73963-72-1,pa_ph1n1,1,4.6584,1.1724
74011-58-8,pa_ph1n1,1,4.5633,0.6572
745-65-3,pa_ph1n1,1,4.3116,0.594
74863-84-6,pa_ph1n1,1,4.1498,0.6536
753498-25-8,pa_ph1n1,1,5.6187,2.0005
75607-67-9,pa_ph1n1,1,4.3887,1.6294
75695-93-1,pa_ph1n1,1,5.6151,1.7193
75706-12-6,pa_ph1n1,1,4.3448,0.8735
76-90-4,pa_ph1n1,1,4.2954,1.0576
7681-93-8,pa_ph1n1,1,3.9536,0.9539
76824-35-6,pa_ph1n1,1,4.5108,1.0354
77-86-1,pa_ph1n1,1,5.2416,1.3557
77883-43-3,pa_ph1n1,1,3.9672,0.5289
78110-38-0,pa_ph1n1,1,4.34,0.501
78246-49-8,pa_ph1n1,1,4.3114,0.2843
78415-72-2,pa_ph1n1,1,4.4397,0.874
79-57-2,pa_ph1n1,1,4.4945,1.3854
79307-93-0,pa_ph1n1,1,4.1805,0.702
79559-97-0,pa_ph1n1,1,4.0105,1.0175
797-63-7,pa_ph1n1,1,4.9092,0.5415
79794-75-5,pa_ph1n1,1,4.9352,0.8692
79902-63-9,pa_ph1n1,1,4.2925,1.31
80-50-2,pa_ph1n1,1,3.9381,0.8115
80-77-3,pa_ph1n1,1,3.9304,1.3185
81403-68-1,pa_ph1n1,1,4.0125,0.5264
82034-46-6,pa_ph1n1,1,4.6857,1.4677
82586-52-5,pa_ph1n1,1,4.66,1.2492
82586-55-8,pa_ph1n1,1,4.6192,1.3481
82640-04-8,pa_ph1n1,1,4.7016,0.7572
83-12-5,pa_ph1n1,1,3.9683,1.3252
83-43-2,pa_ph1n1,1,3.8381,1.0474
83-88-5,pa_ph1n1,1,5.1679,1.8031
83915-83-7,pa_ph1n1,1,4.2909,0.5361
84371-65-3,pa_ph1n1,1,4.3279,0.5171
849217-68-1,pa_ph1n1,1,4.4832,0.9797
85371-64-8,pa_ph1n1,1,4.3351,0.8687
85622-93-1,pa_ph1n1,1,4.0202,1.0404
85650-56-2,pa_ph1n1,1,4.3652,0.9354
859-18-7,pa_ph1n1,1,4.532,1.4646
863031-21-4,pa_ph1n1,1,4.6436,1.2064
873857-62-6,pa_ph1n1,1,4.1035,0.4266
877399-52-5,pa_ph1n1,1,4.8996,3.6741
879085-55-9,pa_ph1n1,1,4.3871,1.4207
880149-29-1,pa_ph1n1,1,5.0255,1.1005
88889-14-9,pa_ph1n1,1,3.9488,0.8226
89-25-8,pa_ph1n1,1,4.1648,3.3742
90357-06-5,pa_ph1n1,1,4.7087,0.8319
91374-20-8,pa_ph1n1,1,4.0431,1.7471
91832-40-5,pa_ph1n1,1,4.1024,1.1612
93793-83-0,pa_ph1n1,1,4.681,0.9437
93957-55-2,pa_ph1n1,1,3.8576,1.8814
941678-49-5,pa_ph1n1,1,4.416,0.528
95-25-0,pa_ph1n1,1,3.9801,0.6837
95635-55-5,pa_ph1n1,1,4.5246,0.9655
96829-58-2,pa_ph1n1,1,3.8221,1.0483
97-77-8,pa_ph1n1,1,4.2128,1.2007
97240-79-4,pa_ph1n1,1,4.2632,0.991
99300-78-4,pa_ph1n1,1,5.3331,1.2911
99592-39-9,pa_ph1n1,1,4.5258,1.543
1004316-88-4,pa_h3n2,1,4.1261,2.4864
100643-71-8,pa_h3n2,1,5.0937,6.7943
101-26-8,pa_h3n2,1,3.8217,2.5774
101477-54-7,pa_h3n2,1,4.5232,1.1014
101827-46-7,pa_h3n2,1,3.8942,0.5812
103-16-2,pa_h3n2,1,5.7555,1.9028
103177-37-3,pa_h3n2,1,4.2372,2.5092
10405-02-4,pa_h3n2,1,4.1341,0.6795
1041434-82-5,pa_h3n2,1,4.7465,1.5953
104227-87-4,pa_h3n2,1,4.4137,1.4595
104632-26-0,pa_h3n2,1,3.9753,1.5158
105462-24-6,pa_h3n2,1,5.0866,0.6313
105816-04-4,pa_h3n2,1,5.0087,0.8888
106266-06-2,pa_h3n2,1,4.6068,1.0104
106308-44-5,pa_h3n2,1,4.5096,1.3319
106685-40-9,pa_h3n2,1,5.221,1.8885
1069-66-5,pa_h3n2,1,5.041,0.7513
107-35-7,pa_h3n2,1,4.607,0.5901
1070-11-7,pa_h3n2,1,4.1313,0.4556
107133-36-8,pa_h3n2,1,4.6974,1.0219
107724-20-9,pa_h3n2,1,4.4476,0.7531
108341-18-0,pa_h3n2,1,4.3764,0.8068
1104-22-9,pa_h3n2,1,4.0606,1.4608
111406-87-2,pa_h3n2,1,4.0282,1.2621
1115-70-4,pa_h3n2,1,3.6578,0.2398
111974-72-2,pa_h3n2,1,4.16,1.2767
112529-15-4,pa_h3n2,1,5.8929,3.1197
112809-51-5,pa_h3n2,1,4.2054,1.2498
112885-42-4,pa_h3n2,1,4.4553,1.8819
113-59-7,pa_h3n2,1,4.3251,0.8611
113-92-8,pa_h3n2,1,4.6435,1.6905
113852-37-2,pa_h3n2,1,4.1552,0.5249
115256-11-6,pa_h3n2,1,4.3353,0.4121
1156-19-0,pa_h3n2,1,4.382,0.3944
117-37-3,pa_h3n2,1,5.3222,4.3556
118072-93-8,pa_h3n2,1,4.4738,1.3226
119413-54-6,pa_h3n2,1,4.9588,0.6814
1195765-45-7,pa_h3n2,1,3.6741,1.5225
120-97-8,pa_h3n2,1,4.0469,0.8905
120011-70-3,pa_h3n2,1,4.0801,0.788
120202-66-6,pa_h3n2,1,6.4632,1.4545
120511-73-1,pa_h3n2,1,4.4175,1.0262
122111-03-9,pa_h3n2,1,4.4532,1.0754
122320-73-4,pa_h3n2,1,4.3227,0.9506
122647-32-9,pa_h3n2,1,4.0957,3.2021
122883-93-6,pa_h3n2,1,5.7244,0.4597
1247-42-3,pa_h3n2,1,5.8547,2.5001
124750-99-8,pa_h3n2,1,4.5175,1.5067
124937-52-6,pa_h3n2,1,4.2376,0.6467
125-84-8,pa_h3n2,1,4.6967,2.6891
1263-89-4,pa_h3n2,1,3.747,0.5129
1264-62-6,pa_h3n2,1,3.9873,0.9484
127-07-1,pa_h3n2,1,4.2469,0.7811
127-56-0,pa_h3n2,1,5.7641,1.5367
127-79-7,pa_h3n2,1,4.4375,1.7477
128794-94-5,pa_h3n2,1,4.1559,0.6924
129101-54-8,pa_h3n2,1,4.9543,2.8863
129497-78-5,pa_h3n2,1,3.3426,1.2387
129722-12-9,pa_h3n2,1,4.3836,0.9172
130-61-0,pa_h3n2,1,3.9435,0.4512
13010-47-4,pa_h3n2,1,5.3382,2.1382
132-17-2,pa_h3n2,1,4.1522,0.7507
132-18-3,pa_h3n2,1,4.3377,0.8276
132539-06-1,pa_h3n2,1,4.358,0.7217
13292-46-1,pa_h3n2,1,3.5746,0.7677
133-67-5,pa_h3n2,1,4.2448,0.6178
133099-07-7,pa_h3n2,1,4.4687,0.6072
133454-47-4,pa_h3n2,1,4.4457,0.7739
134308-13-7,pa_h3n2,1,4.5159,0.7104
134523-03-8,pa_h3n2,1,4.5941,2.5501
135729-62-3,pa_h3n2,1,4.0923,0.9769
136-40-3,pa_h3n2,1,4.5512,0.9935
136572-09-3,pa_h3n2,1,3.9399,0.8411
137-58-6,pa_h3n2,1,4.4987,1.2064
137071-32-0,pa_h3n2,1,3.2576,0.5783
138402-11-6,pa_h3n2,1,4.7751,0.7013
138530-94-6,pa_h3n2,1,4.9275,0.9374
138926-19-9,pa_h3n2,1,4.4586,0.4942
139110-80-8,pa_h3n2,1,4.1558,0.9367
140462-76-6,pa_h3n2,1,4.3671,0.6713
141-90-2,pa_h3n2,1,4.3887,2.4333
141505-33-1,pa_h3n2,1,4.9036,2.2973
141625-93-6,pa_h3n2,1,4.5055,1.1525
142340-99-6,pa_h3n2,1,4.7895,2.5145
144-82-1,pa_h3n2,1,5.2718,0.9141
144060-53-7,pa_h3n2,1,4.7461,0.63
144689-63-4,pa_h3n2,1,5.3701,1.4826
144701-48-4,pa_h3n2,1,4.4415,1.1824
145040-37-5,pa_h3n2,1,3.6447,1.588
145108-58-3,pa_h3n2,1,4.4982,1.4175
146464-95-1,pa_h3n2,1,4.0903,1.1202
147-94-4,pa_h3n2,1,4.7671,1.6818
147127-20-6,pa_h3n2,1,4.0311,0.6998
147403-03-0,pa_h3n2,1,4.7458,0.8493
1476-53-5,pa_h3n2,1,4.062,1.4353
148-79-8,pa_h3n2,1,5.1341,2.1052
148849-67-6,pa_h3n2,1,3.9569,0.8495
149647-78-9,pa_h3n2,1,4.4914,1.5515
150-76-5,pa_h3n2,1,3.8786,0.9893
150322-43-3,pa_h3n2,1,4.6183,0.358
150399-23-8,pa_h3n2,1,4.7884,0.944
150683-30-0,pa_h3n2,1,3.998,0.7494
1508-65-2,pa_h3n2,1,4.6466,1.5264
1508-75-4,pa_h3n2,1,4.362,0.5742
1508-76-5,pa_h3n2,1,3.7339,0.7792
152-62-5,pa_h3n2,1,4.444,1.0735
152520-56-4,pa_h3n2,1,5.5433,2.2827
15307-81-0,pa_h3n2,1,3.9211,0.6877
153559-49-0,pa_h3n2,1,4.2907,0.7016
154229-19-3,pa_h3n2,1,4.2604,1.4655
