compound_id,target_id,in_experimental_data,pred_mean,pred_err
50-04-4,pa_ph1n1,1,4.1187,0.9064
50-27-1,pa_ph1n1,1,4.7546,1.5507
50-28-2,pa_ph1n1,1,4.4425,0.9756
50-35-1,pa_ph1n1,1,4.4617,0.9721
50-41-9,pa_ph1n1,1,4.2416,0.7128
50-55-5,pa_ph1n1,1,4.1933,0.4387
50-63-5,pa_ph1n1,1,4.1987,0.5609
50-78-2,pa_ph1n1,1,4.15,1.8941
50-81-7,pa_ph1n1,1,4.2766,0.971
50-91-9,pa_ph1n1,1,4.2896,0.9733
50700-72-6,pa_ph1n1,1,5.0254,1.7281
51-21-8,pa_ph1n1,1,4.3116,0.4122
51-52-5,pa_ph1n1,1,4.087,0.8619
51333-22-3,pa_ph1n1,1,4.668,1.6772
51481-61-9,pa_ph1n1,1,4.4126,0.8032
51803-78-2,pa_ph1n1,1,4.3606,1.109
518048-05-0,pa_ph1n1,1,4.0189,0.9708
52-21-1,pa_ph1n1,1,4.776,1.5339
52-86-8,pa_ph1n1,1,4.9182,1.6922
521-78-8,pa_ph1n1,1,4.8325,1.4063
527-07-1,pa_ph1n1,1,4.6986,0.9753
53-86-1,pa_ph1n1,1,4.0884,1.0435
532-03-6,pa_ph1n1,1,4.014,1.2304
53885-35-1,pa_ph1n1,1,5.5105,1.7484
54-85-3,pa_ph1n1,1,4.1619,0.8259
54029-12-8,pa_ph1n1,1,4.7395,1.187
540737-29-9,pa_ph1n1,1,4.2226,0.7822
541-15-1,pa_ph1n1,1,4.2126,0.7797
541-22-0,pa_ph1n1,1,4.2686,0.699
5451-09-2,pa_ph1n1,1,4.0767,1.1234
54527-84-3,pa_ph1n1,1,4.206,0.6668
548-62-9,pa_ph1n1,1,4.7561,2.0809
548-73-2,pa_ph1n1,1,4.1232,0.7057
549-18-8,pa_ph1n1,1,4.0495,1.0505
55-06-1,pa_ph1n1,1,4.2503,0.6037
55-98-1,pa_ph1n1,1,4.6403,1.2262
550-99-2,pa_ph1n1,1,4.3439,2.2872
55079-83-9,pa_ph1n1,1,4.6482,2.9427
55268-74-1,pa_ph1n1,1,4.2609,0.5754
553-08-2,pa_ph1n1,1,4.8647,1.0093
555-30-6,pa_ph1n1,1,4.8535,1.3413
5593-20-4,pa_ph1n1,1,3.8585,0.9156
56-85-9,pa_ph1n1,1,4.8174,1.5468
56180-94-0,pa_ph1n1,1,4.0558,0.85
56211-40-6,pa_ph1n1,1,4.8273,1.4641
56296-78-7,pa_ph1n1,1,4.9565,1.9095
57-41-0,pa_ph1n1,1,4.6069,1.1216
57-66-9,pa_ph1n1,1,4.538,1.9194
57-68-1,pa_ph1n1,1,4.2791,0.9199
57248-88-1,pa_ph1n1,1,4.6626,2.5772
57808-65-8,pa_ph1n1,1,4.2031,0.9329
57852-57-0,pa_ph1n1,1,3.9647,1.5907
5786-21-0,pa_ph1n1,1,5.2026,3.5744
58-56-0,pa_ph1n1,1,4.5337,1.4525
58-61-7,pa_ph1n1,1,4.0322,0.9325
58-96-8,pa_ph1n1,1,4.2503,0.3048
58579-51-4,pa_ph1n1,1,4.3638,1.1817
59-05-2,pa_ph1n1,1,4.4011,0.6507
59-67-6,pa_ph1n1,1,4.1617,0.898
59-87-0,pa_ph1n1,1,4.3596,2.1131
590-63-6,pa_ph1n1,1,5.3719,2.4431
595-33-5,pa_ph1n1,1,4.0134,1.1973
60-32-2,pa_ph1n1,1,4.1139,0.4036
60-56-0,pa_ph1n1,1,5.1577,2.3344
6018-19-5,pa_ph1n1,1,4.2258,1.058
603-50-9,pa_ph1n1,1,4.1927,0.8125
61-16-5,pa_ph1n1,1,4.2262,0.4144
61-76-7,pa_ph1n1,1,4.3293,0.9422
61318-91-0,pa_ph1n1,1,4.3107,0.9417
61718-82-9,pa_ph1n1,1,4.7493,1.7487
62-31-7,pa_ph1n1,1,4.7537,0.8312
62-97-5,pa_ph1n1,1,5.2295,1.9119
62013-04-1,pa_ph1n1,1,4.5334,1.1044
624-49-7,pa_ph1n1,1,4.2475,0.6498
62571-86-2,pa_ph1n1,1,4.4782,0.9915
62893-19-0,pa_ph1n1,1,4.3876,0.8532
63-45-6,pa_ph1n1,1,4.2751,0.5923
63-74-1,pa_ph1n1,1,4.3018,0.6007
63-92-3,pa_ph1n1,1,4.7492,1.1222
635728-49-3,pa_ph1n1,1,5.2289,2.573
63659-19-8,pa_ph1n1,1,4.2803,0.5457
64-75-5,pa_ph1n1,1,4.0274,1.2513
64-77-7,pa_ph1n1,1,4.2977,0.971
641571-10-0,pa_ph1n1,1,4.2024,0.6273
64228-81-5,pa_ph1n1,1,4.407,1.1887
64461-82-1,pa_ph1n1,1,4.1712,0.7134
645-05-6,pa_ph1n1,1,4.2791,0.5538
64872-77-1,pa_ph1n1,1,4.1627,1.2546
6493-05-6,pa_ph1n1,1,4.3922,0.6325
65-28-1,pa_ph1n1,1,4.4529,1.0611
65-29-2,pa_ph1n1,1,4.0959,0.7223
65277-42-1,pa_ph1n1,1,4.5474,1.6258
65473-14-5,pa_ph1n1,1,4.4077,0.7376
66085-59-4,pa_ph1n1,1,4.411,0.9273
66104-23-2,pa_ph1n1,1,4.2834,0.4542
66357-59-3,pa_ph1n1,1,4.4596,1.0449
67-03-8,pa_ph1n1,1,4.5403,1.8458
67-48-1,pa_ph1n1,1,4.8162,0.7053
67-73-2,pa_ph1n1,1,5.2697,2.1625
67-92-5,pa_ph1n1,1,4.26,1.2439
68-35-9,pa_ph1n1,1,4.2448,0.7762
68-41-7,pa_ph1n1,1,4.0435,0.7971
68291-97-4,pa_ph1n1,1,4.1896,1.0162
68373-14-8,pa_ph1n1,1,4.3261,0.961
697761-98-1,pa_ph1n1,1,4.3008,1.058
70024-40-7,pa_ph1n1,1,4.4852,1.3113
70458-96-7,pa_ph1n1,1,4.279,0.621
70476-82-3,pa_ph1n1,1,4.6852,1.6335
7081-44-9,pa_ph1n1,1,4.2946,0.8961
71-58-9,pa_ph1n1,1,4.3833,1.7316
71675-85-9,pa_ph1n1,1,4.4937,1.2478
72-14-0,pa_ph1n1,1,4.426,0.4724
72-33-3,pa_ph1n1,1,4.7696,2.3128
721-50-6,pa_ph1n1,1,3.9821,0.6501
723-46-6,pa_ph1n1,1,4.2967,0.9199
72432-03-2,pa_ph1n1,1,4.277,0.8628
72559-06-9,pa_ph1n1,1,3.8359,1.0117
7279-75-6,pa_ph1n1,1,4.0173,0.7804
73590-58-6,pa_ph1n1,1,4.8669,1.2923
738-70-5,pa_ph1n1,1,4.6743,1.6225
73816-42-9,pa_ph1n1,1,4.219,0.5
73963-72-1,pa_ph1n1,1,4.4872,0.9128
74011-58-8,pa_ph1n1,1,4.4654,0.8162
745-65-3,pa_ph1n1,1,4.2587,0.6252
74863-84-6,pa_ph1n1,1,4.3768,0.68
753498-25-8,pa_ph1n1,1,5.13,1.7019
75607-67-9,pa_ph1n1,1,4.163,1.0369
75695-93-1,pa_ph1n1,1,5.4268,1.4331
75706-12-6,pa_ph1n1,1,4.3792,0.5895
76-90-4,pa_ph1n1,1,4.2486,0.9504
7681-93-8,pa_ph1n1,1,4.3506,0.6843
76824-35-6,pa_ph1n1,1,4.5031,1.041
77-86-1,pa_ph1n1,1,5.4116,2.7356
77883-43-3,pa_ph1n1,1,4.0599,0.834
78110-38-0,pa_ph1n1,1,4.5088,1.257
78246-49-8,pa_ph1n1,1,4.3365,0.7503
78415-72-2,pa_ph1n1,1,4.5528,1.2
79-57-2,pa_ph1n1,1,4.2035,0.9463
79307-93-0,pa_ph1n1,1,4.1939,0.6309
79559-97-0,pa_ph1n1,1,4.0417,0.8254
797-63-7,pa_ph1n1,1,4.8906,1.2465
79794-75-5,pa_ph1n1,1,4.918,1.6247
79902-63-9,pa_ph1n1,1,4.2355,0.8221
80-50-2,pa_ph1n1,1,4.0461,1.0017
80-77-3,pa_ph1n1,1,4.1171,1.1194
81403-68-1,pa_ph1n1,1,4.0392,1.0419
82034-46-6,pa_ph1n1,1,4.5634,1.3631
82586-52-5,pa_ph1n1,1,4.712,1.3748
82586-55-8,pa_ph1n1,1,4.36,0.5159
82640-04-8,pa_ph1n1,1,4.4825,1.1417
83-12-5,pa_ph1n1,1,4.2301,1.277
83-43-2,pa_ph1n1,1,4.0128,0.9574
83-88-5,pa_ph1n1,1,4.7399,1.9702
83915-83-7,pa_ph1n1,1,4.551,1.3129
84371-65-3,pa_ph1n1,1,4.3854,0.8894
849217-68-1,pa_ph1n1,1,4.6592,1.4599
85371-64-8,pa_ph1n1,1,4.2544,0.9314
85622-93-1,pa_ph1n1,1,4.1822,0.7901
85650-56-2,pa_ph1n1,1,4.406,0.6534
859-18-7,pa_ph1n1,1,4.5143,1.1888
863031-21-4,pa_ph1n1,1,4.7226,1.0838
873857-62-6,pa_ph1n1,1,4.562,1.2437
877399-52-5,pa_ph1n1,1,4.8612,1.8189
879085-55-9,pa_ph1n1,1,4.5401,1.6838
880149-29-1,pa_ph1n1,1,4.8341,1.6417
88889-14-9,pa_ph1n1,1,4.2675,0.6388
89-25-8,pa_ph1n1,1,4.424,1.7521
90357-06-5,pa_ph1n1,1,4.5091,0.9732
91374-20-8,pa_ph1n1,1,4.2099,0.7309
91832-40-5,pa_ph1n1,1,4.1466,0.9719
93793-83-0,pa_ph1n1,1,4.567,1.3455
93957-55-2,pa_ph1n1,1,4.0587,1.4063
941678-49-5,pa_ph1n1,1,4.3426,0.9132
95-25-0,pa_ph1n1,1,4.053,0.9976
95635-55-5,pa_ph1n1,1,4.6177,1.5303
96829-58-2,pa_ph1n1,1,4.1394,1.2118
97-77-8,pa_ph1n1,1,4.3776,1.0183
97240-79-4,pa_ph1n1,1,4.4071,0.8657
99300-78-4,pa_ph1n1,1,5.0389,1.1801
99592-39-9,pa_ph1n1,1,4.4971,1.4661
1004316-88-4,pa_h3n2,1,4.7257,1.4761
100643-71-8,pa_h3n2,1,5.3207,5.1694
101-26-8,pa_h3n2,1,4.3036,2.7612
101477-54-7,pa_h3n2,1,4.4342,1.6574
101827-46-7,pa_h3n2,1,3.9641,0.8176
103-16-2,pa_h3n2,1,5.4991,2.151
103177-37-3,pa_h3n2,1,4.1893,1.3348
10405-02-4,pa_h3n2,1,4.3132,1.0021
1041434-82-5,pa_h3n2,1,4.8861,1.8664
104227-87-4,pa_h3n2,1,4.3064,1.0808
104632-26-0,pa_h3n2,1,4.5253,2.7078
105462-24-6,pa_h3n2,1,4.9573,1.5723
105816-04-4,pa_h3n2,1,4.96,1.2167
106266-06-2,pa_h3n2,1,4.4844,0.8356
106308-44-5,pa_h3n2,1,4.6066,1.5131
106685-40-9,pa_h3n2,1,5.0627,2.2889
1069-66-5,pa_h3n2,1,4.8664,1.8195
107-35-7,pa_h3n2,1,4.6466,0.9185
1070-11-7,pa_h3n2,1,4.2546,1.117
107133-36-8,pa_h3n2,1,4.4984,1.5056
107724-20-9,pa_h3n2,1,4.4065,1.2564
108341-18-0,pa_h3n2,1,4.2553,1.0029
1104-22-9,pa_h3n2,1,3.9851,0.6992
111406-87-2,pa_h3n2,1,4.1739,1.0167
1115-70-4,pa_h3n2,1,3.933,0.8075
111974-72-2,pa_h3n2,1,4.0739,1.4354
112529-15-4,pa_h3n2,1,5.0562,4.0112
112809-51-5,pa_h3n2,1,4.4347,0.8354
112885-42-4,pa_h3n2,1,4.2662,1.0646
113-59-7,pa_h3n2,1,4.3124,0.8197
113-92-8,pa_h3n2,1,4.5777,2.038
113852-37-2,pa_h3n2,1,4.1234,0.7051
115256-11-6,pa_h3n2,1,4.353,0.8186
1156-19-0,pa_h3n2,1,4.3812,0.8851
117-37-3,pa_h3n2,1,4.9203,4.7585
118072-93-8,pa_h3n2,1,4.6796,1.3105
119413-54-6,pa_h3n2,1,4.6467,0.7368
1195765-45-7,pa_h3n2,1,3.9066,1.3981
120-97-8,pa_h3n2,1,4.3389,0.685
120011-70-3,pa_h3n2,1,4.183,0.9873
120202-66-6,pa_h3n2,1,5.7984,2.7856
120511-73-1,pa_h3n2,1,4.263,1.3038
122111-03-9,pa_h3n2,1,4.6132,1.4139
122320-73-4,pa_h3n2,1,4.2083,0.8026
122647-32-9,pa_h3n2,1,4.4325,4.4504
122883-93-6,pa_h3n2,1,5.4346,0.7927
1247-42-3,pa_h3n2,1,5.5116,2.6495
124750-99-8,pa_h3n2,1,4.4984,1.719
124937-52-6,pa_h3n2,1,4.2789,0.7355
125-84-8,pa_h3n2,1,4.7245,1.4007
1263-89-4,pa_h3n2,1,4.0803,0.6549
1264-62-6,pa_h3n2,1,4.4419,1.7633
127-07-1,pa_h3n2,1,4.354,1.1844
127-56-0,pa_h3n2,1,5.3317,1.6305
127-79-7,pa_h3n2,1,4.4921,1.0778
128794-94-5,pa_h3n2,1,4.2045,1.1805
129101-54-8,pa_h3n2,1,4.9174,1.7533
129497-78-5,pa_h3n2,1,3.9088,1.8387
129722-12-9,pa_h3n2,1,4.4091,0.9068
130-61-0,pa_h3n2,1,3.8518,0.6572
13010-47-4,pa_h3n2,1,4.6414,1.8311
132-17-2,pa_h3n2,1,4.2108,1.1132
132-18-3,pa_h3n2,1,4.3309,0.8516
132539-06-1,pa_h3n2,1,4.2902,1.2659
13292-46-1,pa_h3n2,1,3.9599,0.6774
133-67-5,pa_h3n2,1,4.1763,1.4056
133099-07-7,pa_h3n2,1,4.3783,1.3454
133454-47-4,pa_h3n2,1,4.4294,0.7839
134308-13-7,pa_h3n2,1,4.4824,1.1979
134523-03-8,pa_h3n2,1,4.6904,1.9318
135729-62-3,pa_h3n2,1,4.2713,0.8148
136-40-3,pa_h3n2,1,4.5133,1.1741
136572-09-3,pa_h3n2,1,4.0324,0.9695
137-58-6,pa_h3n2,1,4.5266,1.0684
137071-32-0,pa_h3n2,1,3.8466,0.8846
138402-11-6,pa_h3n2,1,4.6071,0.8689
138530-94-6,pa_h3n2,1,4.5945,1.2393
138926-19-9,pa_h3n2,1,4.4594,0.8656
139110-80-8,pa_h3n2,1,4.2451,0.5711
140462-76-6,pa_h3n2,1,4.3803,1.0897
141-90-2,pa_h3n2,1,4.289,1.2673
141505-33-1,pa_h3n2,1,4.9545,2.5269
141625-93-6,pa_h3n2,1,4.6246,1.1691
142340-99-6,pa_h3n2,1,4.8443,1.4625
144-82-1,pa_h3n2,1,5.0486,1.8202
144060-53-7,pa_h3n2,1,4.5615,0.7977
144689-63-4,pa_h3n2,1,5.2617,1.9547
144701-48-4,pa_h3n2,1,4.4825,1.0103
145040-37-5,pa_h3n2,1,4.0692,1.3994
145108-58-3,pa_h3n2,1,4.5098,0.9345
146464-95-1,pa_h3n2,1,4.182,1.2417
147-94-4,pa_h3n2,1,4.5688,1.454
147127-20-6,pa_h3n2,1,4.1781,0.9964
147403-03-0,pa_h3n2,1,4.7327,1.0462
1476-53-5,pa_h3n2,1,4.1156,1.1007
148-79-8,pa_h3n2,1,4.8157,1.6503
148849-67-6,pa_h3n2,1,4.0139,0.7096
149647-78-9,pa_h3n2,1,4.426,0.5253
150-76-5,pa_h3n2,1,4.2017,0.6947
150322-43-3,pa_h3n2,1,4.3649,0.6723
150399-23-8,pa_h3n2,1,4.839,1.2833
150683-30-0,pa_h3n2,1,4.2282,1.2132
1508-65-2,pa_h3n2,1,4.4523,1.1891
1508-75-4,pa_h3n2,1,4.3653,0.921
1508-76-5,pa_h3n2,1,3.8992,1.0882
152-62-5,pa_h3n2,1,4.6854,1.5731
152520-56-4,pa_h3n2,1,5.0823,2.2793
15307-81-0,pa_h3n2,1,3.9734,1.1506
153559-49-0,pa_h3n2,1,4.2273,0.9354
154229-19-3,pa_h3n2,1,4.3975,1.1715
