compound_id,target_id,in_experimental_data,pred_mean,pred_err
144060-53-7,pa_ph1n1,1,4.2103,1.0227
144689-63-4,pa_ph1n1,1,5.1351,1.7043
144701-48-4,pa_ph1n1,1,4.1237,1.2463
145040-37-5,pa_ph1n1,1,4.0123,0.8076
145108-58-3,pa_ph1n1,1,4.3249,1.0269
146464-95-1,pa_ph1n1,1,4.3948,0.921
147-94-4,pa_ph1n1,1,4.7477,1.5687
147127-20-6,pa_ph1n1,1,4.2592,0.9499
147403-03-0,pa_ph1n1,1,5.2881,1.8975
1476-53-5,pa_ph1n1,1,4.203,1.1017
148-79-8,pa_ph1n1,1,4.7699,1.7479
148849-67-6,pa_ph1n1,1,4.7933,1.8464
149647-78-9,pa_ph1n1,1,5.0967,1.2017
150-76-5,pa_ph1n1,1,4.0243,0.8958
150322-43-3,pa_ph1n1,1,4.236,0.9099
150399-23-8,pa_ph1n1,1,4.8379,1.3849
150683-30-0,pa_ph1n1,1,4.2123,1.1639
1508-65-2,pa_ph1n1,1,4.7931,1.0588
1508-75-4,pa_ph1n1,1,4.9373,1.3514
1508-76-5,pa_ph1n1,1,3.8408,1.0993
152-62-5,pa_ph1n1,1,5.4931,2.2792
152520-56-4,pa_ph1n1,1,5.4375,2.9814
15307-81-0,pa_ph1n1,1,4.4256,1.206
153559-49-0,pa_ph1n1,1,4.508,0.7633
154229-19-3,pa_ph1n1,1,4.2801,0.5676
154361-50-9,pa_ph1n1,1,4.7308,1.2284
155206-00-1,pa_ph1n1,1,4.5848,1.1444
155213-67-5,pa_ph1n1,1,4.8106,2.5531
156-57-0,pa_ph1n1,1,4.0762,1.1363
15686-71-2,pa_ph1n1,1,4.0936,0.8176
159811-51-5,pa_ph1n1,1,5.182,1.4828
160970-54-7,pa_ph1n1,1,4.6094,1.0992
161735-79-1,pa_ph1n1,1,4.1486,1.1564
161814-49-9,pa_ph1n1,1,4.0088,0.5678
162011-90-7,pa_ph1n1,1,4.1792,0.7927
162401-32-3,pa_ph1n1,1,4.6987,1.577
163222-33-1,pa_ph1n1,1,4.0482,1.0614
164656-23-9,pa_ph1n1,1,4.2601,1.0882
165800-03-3,pa_ph1n1,1,4.161,1.2443
169590-42-5,pa_ph1n1,1,4.4723,1.3636
170729-80-3,pa_ph1n1,1,4.2938,0.9336
171599-83-0,pa_ph1n1,1,4.1734,1.0466
17321-77-6,pa_ph1n1,1,4.8239,1.0868
1744-22-5,pa_ph1n1,1,4.2219,0.8542
175865-59-5,pa_ph1n1,1,5.2747,2.0128
179324-69-7,pa_ph1n1,1,4.6758,1.2193
179463-17-3,pa_ph1n1,1,4.5596,1.3775
18010-40-7,pa_ph1n1,1,4.095,0.9882
183133-96-2,pa_ph1n1,1,3.9888,0.4407
186826-86-8,pa_ph1n1,1,4.2561,0.7389
188062-50-2,pa_ph1n1,1,4.8969,0.8126
190786-44-8,pa_ph1n1,1,4.8175,1.3092
19171-19-8,pa_ph1n1,1,3.9894,0.9279
19356-17-3,pa_ph1n1,1,5.1487,1.5714
19387-91-8,pa_ph1n1,1,4.5728,0.7245
1953-02-2,pa_ph1n1,1,3.9843,1.1419
196597-26-9,pa_ph1n1,1,4.6989,1.1314
19767-45-4,pa_ph1n1,1,5.7583,2.641
19774-82-4,pa_ph1n1,1,4.1925,0.8513
198480-56-7,pa_ph1n1,1,4.1813,0.8599
201530-41-8,pa_ph1n1,1,4.8425,0.9091
202138-50-9,pa_ph1n1,1,4.2768,1.5014
2030-63-9,pa_ph1n1,1,4.1336,1.2409
204255-11-8,pa_ph1n1,1,4.5193,0.7554
2062-78-4,pa_ph1n1,1,4.3649,1.9141
2068-78-2,pa_ph1n1,1,4.1356,1.0456
211915-06-9,pa_ph1n1,1,4.1542,0.887
21256-18-8,pa_ph1n1,1,4.227,1.3774
2135-17-3,pa_ph1n1,1,4.4598,1.0975
21679-14-1,pa_ph1n1,1,4.4339,1.2881
21736-83-4,pa_ph1n1,1,3.9913,0.8985
2192-20-3,pa_ph1n1,1,5.203,2.0861
220127-57-1,pa_ph1n1,1,4.1024,0.9661
220620-09-7,pa_ph1n1,1,4.5197,0.87
22260-51-1,pa_ph1n1,1,4.7653,3.1875
223673-61-8,pa_ph1n1,1,5.042,2.2035
224785-90-4,pa_ph1n1,1,4.6312,0.9007
22916-47-8,pa_ph1n1,1,4.2611,0.752
231277-92-2,pa_ph1n1,1,4.4993,1.2145
242478-38-2,pa_ph1n1,1,4.4605,0.9483
2447-57-6,pa_ph1n1,1,4.0213,0.9491
24729-96-2,pa_ph1n1,1,5.7613,2.7182
25451-15-4,pa_ph1n1,1,4.6991,1.051
2627-69-2,pa_ph1n1,1,4.1904,0.6328
26807-65-8,pa_ph1n1,1,4.9163,2.0608
269055-15-4,pa_ph1n1,1,5.7448,1.6807
274693-27-5,pa_ph1n1,1,4.6309,1.7929
27833-64-3,pa_ph1n1,1,4.0989,1.2773
2809-21-4,pa_ph1n1,1,5.1359,2.3242
28657-80-9,pa_ph1n1,1,4.4653,1.022
286930-03-8,pa_ph1n1,1,4.495,1.2471
297-76-7,pa_ph1n1,1,4.1139,1.1517
302-79-4,pa_ph1n1,1,4.0084,0.5772
302962-49-8,pa_ph1n1,1,4.5263,1.0398
304-20-1,pa_ph1n1,1,4.5239,0.8104
3056-17-5,pa_ph1n1,1,4.4428,1.0312
30652-11-0,pa_ph1n1,1,4.1608,1.1393
319460-85-0,pa_ph1n1,1,6.1706,1.8073
320345-99-1,pa_ph1n1,1,4.6434,1.1891
321-30-2,pa_ph1n1,1,4.8849,1.8486
33069-62-4,pa_ph1n1,1,4.1194,0.9134
330784-47-9,pa_ph1n1,1,4.5803,1.5414
33402-03-8,pa_ph1n1,1,4.2967,0.6491
33419-42-0,pa_ph1n1,1,5.249,2.8384
341031-54-7,pa_ph1n1,1,5.2716,2.7149
34183-22-7,pa_ph1n1,1,4.8604,1.1148
34381-68-5,pa_ph1n1,1,4.2917,1.6033
34552-83-5,pa_ph1n1,1,4.5723,0.9479
34580-14-8,pa_ph1n1,1,3.9169,1.0876
3543-75-7,pa_ph1n1,1,4.369,1.6583
36322-90-4,pa_ph1n1,1,5.0992,1.3797
364782-34-3,pa_ph1n1,1,4.3321,0.6637
367514-88-3,pa_ph1n1,1,4.8795,1.5364
36791-04-5,pa_ph1n1,1,4.9128,1.1489
3717-88-2,pa_ph1n1,1,4.5621,0.8094
3801-06-7,pa_ph1n1,1,4.3617,1.2632
380843-75-4,pa_ph1n1,1,5.0719,2.6024
38194-50-2,pa_ph1n1,1,4.6415,0.8962
38304-91-5,pa_ph1n1,1,4.7626,1.0898
389-08-2,pa_ph1n1,1,3.8859,0.935
3963-95-9,pa_ph1n1,1,4.2662,0.8139
3978-86-7,pa_ph1n1,1,4.1028,0.9733
405165-61-9,pa_ph1n1,1,4.5542,0.9975
41340-25-4,pa_ph1n1,1,4.4826,0.9751
42057-22-7,pa_ph1n1,1,4.9808,2.2709
42461-84-7,pa_ph1n1,1,4.1163,0.9113
42924-53-8,pa_ph1n1,1,4.3839,1.0354
4342-03-4,pa_ph1n1,1,4.6592,0.6496
440-17-5,pa_ph1n1,1,4.2337,0.9392
444731-52-6,pa_ph1n1,1,5.7366,1.9597
446-86-6,pa_ph1n1,1,5.7635,1.6104
452-35-7,pa_ph1n1,1,4.0616,1.0999
475207-59-1,pa_ph1n1,1,4.3163,0.9125
50-01-1,pa_ph1n1,1,4.3207,0.9224
50-02-2,pa_ph1n1,1,4.0077,1.0841
50-04-4,pa_ph1n1,1,4.1711,0.971
50-27-1,pa_ph1n1,1,4.7623,1.3575
50-28-2,pa_ph1n1,1,4.461,0.8209
50-35-1,pa_ph1n1,1,4.4812,0.9273
50-41-9,pa_ph1n1,1,4.2441,0.823
50-55-5,pa_ph1n1,1,4.1967,0.5738
50-63-5,pa_ph1n1,1,4.2056,0.5659
50-78-2,pa_ph1n1,1,4.1783,1.3995
50-81-7,pa_ph1n1,1,4.2517,0.9949
50-91-9,pa_ph1n1,1,4.3183,1.0397
50700-72-6,pa_ph1n1,1,5.0346,1.4523
51-21-8,pa_ph1n1,1,4.3584,0.6206
51-52-5,pa_ph1n1,1,4.06,0.9148
51333-22-3,pa_ph1n1,1,4.6804,1.5186
51481-61-9,pa_ph1n1,1,4.4463,0.8536
51803-78-2,pa_ph1n1,1,4.4111,1.2136
518048-05-0,pa_ph1n1,1,4.0234,0.8849
52-21-1,pa_ph1n1,1,4.8246,1.2585
52-86-8,pa_ph1n1,1,4.9242,1.4531
521-78-8,pa_ph1n1,1,4.8605,1.5014
527-07-1,pa_ph1n1,1,4.7443,0.8509
53-86-1,pa_ph1n1,1,4.1018,0.8449
532-03-6,pa_ph1n1,1,4.0145,1.2916
53885-35-1,pa_ph1n1,1,5.5617,1.4518
54-85-3,pa_ph1n1,1,4.1937,0.9861
54029-12-8,pa_ph1n1,1,4.7877,1.2337
540737-29-9,pa_ph1n1,1,4.2289,0.7557
541-15-1,pa_ph1n1,1,4.2298,0.9536
541-22-0,pa_ph1n1,1,4.3121,0.8246
5451-09-2,pa_ph1n1,1,4.0864,0.9598
54527-84-3,pa_ph1n1,1,4.2062,0.881
548-62-9,pa_ph1n1,1,4.7398,1.8508
548-73-2,pa_ph1n1,1,4.1307,1.0293
549-18-8,pa_ph1n1,1,4.0322,0.7573
55-06-1,pa_ph1n1,1,4.25,0.697
55-98-1,pa_ph1n1,1,4.6795,1.1774
550-99-2,pa_ph1n1,1,4.3601,1.9938
55079-83-9,pa_ph1n1,1,4.7363,2.8005
55268-74-1,pa_ph1n1,1,4.2662,0.6249
553-08-2,pa_ph1n1,1,4.91,0.8112
555-30-6,pa_ph1n1,1,4.8944,1.1023
5593-20-4,pa_ph1n1,1,3.8173,0.599
56-85-9,pa_ph1n1,1,4.8638,1.3987
56180-94-0,pa_ph1n1,1,4.0593,0.8614
56211-40-6,pa_ph1n1,1,4.8504,1.1351
56296-78-7,pa_ph1n1,1,5.0353,2.2356
57-41-0,pa_ph1n1,1,4.6412,1.205
57-66-9,pa_ph1n1,1,4.5188,1.5116
57-68-1,pa_ph1n1,1,4.3003,1.0121
57248-88-1,pa_ph1n1,1,4.7552,2.6933
57808-65-8,pa_ph1n1,1,4.217,1.0039
57852-57-0,pa_ph1n1,1,3.9665,1.4528
5786-21-0,pa_ph1n1,1,5.2175,3.0142
58-56-0,pa_ph1n1,1,4.5591,1.1949
58-61-7,pa_ph1n1,1,4.0234,1.1196
58-96-8,pa_ph1n1,1,4.2484,0.5157
58579-51-4,pa_ph1n1,1,4.3644,1.0586
59-05-2,pa_ph1n1,1,4.4273,0.809
59-67-6,pa_ph1n1,1,4.1804,1.0591
59-87-0,pa_ph1n1,1,4.364,1.7747
590-63-6,pa_ph1n1,1,5.4022,2.3142
595-33-5,pa_ph1n1,1,4.0629,1.211
60-32-2,pa_ph1n1,1,4.0918,0.7061
60-56-0,pa_ph1n1,1,5.1713,1.9742
6018-19-5,pa_ph1n1,1,4.2671,1.0843
603-50-9,pa_ph1n1,1,4.1927,1.0234
61-16-5,pa_ph1n1,1,4.23,0.4695
61-76-7,pa_ph1n1,1,4.3559,0.8666
61318-91-0,pa_ph1n1,1,4.3105,0.9074
61718-82-9,pa_ph1n1,1,4.7136,1.4219
62-31-7,pa_ph1n1,1,4.7506,0.8738
62-97-5,pa_ph1n1,1,5.2674,1.8646
62013-04-1,pa_ph1n1,1,4.5635,1.099
624-49-7,pa_ph1n1,1,4.2617,0.7208
62571-86-2,pa_ph1n1,1,4.5088,0.9579
62893-19-0,pa_ph1n1,1,4.4238,0.8507
63-45-6,pa_ph1n1,1,4.2896,0.6535
63-74-1,pa_ph1n1,1,4.3167,0.7342
63-92-3,pa_ph1n1,1,4.7631,1.1363
635728-49-3,pa_ph1n1,1,5.2671,2.2706
63659-19-8,pa_ph1n1,1,4.2628,0.6832
64-75-5,pa_ph1n1,1,4.0502,1.3283
64-77-7,pa_ph1n1,1,4.2798,0.9368
641571-10-0,pa_ph1n1,1,4.2542,0.6386
64228-81-5,pa_ph1n1,1,4.4114,1.1236
64461-82-1,pa_ph1n1,1,4.2245,0.7179
645-05-6,pa_ph1n1,1,4.2955,0.6925
64872-77-1,pa_ph1n1,1,4.1647,1.2612
6493-05-6,pa_ph1n1,1,4.4227,0.4121
65-28-1,pa_ph1n1,1,4.4702,1.1666
65-29-2,pa_ph1n1,1,4.0951,0.5309
65277-42-1,pa_ph1n1,1,4.578,1.8722
65473-14-5,pa_ph1n1,1,4.4259,0.8262
66085-59-4,pa_ph1n1,1,4.4349,0.7032
66104-23-2,pa_ph1n1,1,4.2853,0.5453
66357-59-3,pa_ph1n1,1,4.4868,1.016
67-03-8,pa_ph1n1,1,4.6055,1.9689
67-48-1,pa_ph1n1,1,4.8886,0.9679
67-73-2,pa_ph1n1,1,5.3202,2.1649
67-92-5,pa_ph1n1,1,4.2567,1.275
68-35-9,pa_ph1n1,1,4.2415,0.7987
68-41-7,pa_ph1n1,1,4.0306,0.8313
68291-97-4,pa_ph1n1,1,4.1957,1.0627
68373-14-8,pa_ph1n1,1,4.3499,1.1033
697761-98-1,pa_ph1n1,1,4.3137,0.9659
70024-40-7,pa_ph1n1,1,4.5388,1.3405
70458-96-7,pa_ph1n1,1,4.3301,0.7506
70476-82-3,pa_ph1n1,1,4.7158,1.3055
7081-44-9,pa_ph1n1,1,4.3079,1.0233
71-58-9,pa_ph1n1,1,4.3583,1.4107
71675-85-9,pa_ph1n1,1,4.5095,1.3423
72-14-0,pa_ph1n1,1,4.4224,0.4413
72-33-3,pa_ph1n1,1,4.8038,2.7501
721-50-6,pa_ph1n1,1,3.9594,0.7027
723-46-6,pa_ph1n1,1,4.2979,1.0457
72432-03-2,pa_ph1n1,1,4.277,0.8106
72559-06-9,pa_ph1n1,1,3.8154,0.8483
7279-75-6,pa_ph1n1,1,4.0185,0.8544
73590-58-6,pa_ph1n1,1,4.8846,1.2403
738-70-5,pa_ph1n1,1,4.7202,1.8049
73816-42-9,pa_ph1n1,1,4.2279,0.4409
73963-72-1,pa_ph1n1,1,4.5157,0.9259
74011-58-8,pa_ph1n1,1,4.5112,0.9185
745-65-3,pa_ph1n1,1,4.259,0.7447
74863-84-6,pa_ph1n1,1,4.3995,0.6048
753498-25-8,pa_ph1n1,1,5.1529,1.5572
75607-67-9,pa_ph1n1,1,4.1225,1.1459
75695-93-1,pa_ph1n1,1,5.4617,1.372
75706-12-6,pa_ph1n1,1,4.4011,0.5845
76-90-4,pa_ph1n1,1,4.269,1.0098
7681-93-8,pa_ph1n1,1,4.3697,0.6259
76824-35-6,pa_ph1n1,1,4.5181,0.8788
77-86-1,pa_ph1n1,1,5.5061,2.2722
77883-43-3,pa_ph1n1,1,4.0631,0.7094
78110-38-0,pa_ph1n1,1,4.5631,1.2625
78246-49-8,pa_ph1n1,1,4.3672,0.7985
78415-72-2,pa_ph1n1,1,4.583,0.9752
79-57-2,pa_ph1n1,1,4.1863,1.039
79307-93-0,pa_ph1n1,1,4.2155,0.8367
79559-97-0,pa_ph1n1,1,4.0554,1.0284
797-63-7,pa_ph1n1,1,4.9251,1.3163
79794-75-5,pa_ph1n1,1,4.9511,2.0939
79902-63-9,pa_ph1n1,1,4.2363,0.8758
80-50-2,pa_ph1n1,1,4.0604,1.0583
80-77-3,pa_ph1n1,1,4.0938,1.0041
81403-68-1,pa_ph1n1,1,4.0677,1.0531
82034-46-6,pa_ph1n1,1,4.6093,1.105
82586-52-5,pa_ph1n1,1,4.759,1.2594
82586-55-8,pa_ph1n1,1,4.3734,0.5074
82640-04-8,pa_ph1n1,1,4.5183,1.163
83-12-5,pa_ph1n1,1,4.2354,1.2537
83-43-2,pa_ph1n1,1,4.0315,0.8842
83-88-5,pa_ph1n1,1,4.7438,1.662
83915-83-7,pa_ph1n1,1,4.6034,1.483
84371-65-3,pa_ph1n1,1,4.4046,0.9336
849217-68-1,pa_ph1n1,1,4.6931,1.7372
85371-64-8,pa_ph1n1,1,4.2554,0.9041
85622-93-1,pa_ph1n1,1,4.1566,0.9482
85650-56-2,pa_ph1n1,1,4.4243,0.5608
859-18-7,pa_ph1n1,1,4.5414,1.0809
863031-21-4,pa_ph1n1,1,4.7387,0.9697
873857-62-6,pa_ph1n1,1,4.5964,1.3443
877399-52-5,pa_ph1n1,1,4.895,1.649
879085-55-9,pa_ph1n1,1,4.5557,1.5425
880149-29-1,pa_ph1n1,1,4.8674,1.5293
88889-14-9,pa_ph1n1,1,4.2887,0.6891
89-25-8,pa_ph1n1,1,4.4434,1.7365
90357-06-5,pa_ph1n1,1,4.5314,0.7282
91374-20-8,pa_ph1n1,1,4.2283,0.9515
91832-40-5,pa_ph1n1,1,4.154,1.1246
93793-83-0,pa_ph1n1,1,4.6011,1.3685
93957-55-2,pa_ph1n1,1,4.0963,1.3331
941678-49-5,pa_ph1n1,1,4.3445,0.8414
95-25-0,pa_ph1n1,1,4.0487,1.1236
95635-55-5,pa_ph1n1,1,4.671,1.4458
96829-58-2,pa_ph1n1,1,4.148,0.9384
97-77-8,pa_ph1n1,1,4.4101,1.0131
97240-79-4,pa_ph1n1,1,4.4343,0.8531
99300-78-4,pa_ph1n1,1,5.0814,1.3278
99592-39-9,pa_ph1n1,1,4.5356,1.4804
1004316-88-4,pa_h3n2,1,4.7722,0.9829
100643-71-8,pa_h3n2,1,5.5471,3.3531
101-26-8,pa_h3n2,1,4.3553,2.1576
101477-54-7,pa_h3n2,1,4.4731,1.94
101827-46-7,pa_h3n2,1,3.9488,0.8784
103-16-2,pa_h3n2,1,5.7548,2.0567
103177-37-3,pa_h3n2,1,4.2165,0.9515
10405-02-4,pa_h3n2,1,4.3446,1.0684
1041434-82-5,pa_h3n2,1,5.0171,1.9759
104227-87-4,pa_h3n2,1,4.2806,0.7835
104632-26-0,pa_h3n2,1,4.6119,2.257
105462-24-6,pa_h3n2,1,5.0204,1.2455
105816-04-4,pa_h3n2,1,4.9677,0.9733
106266-06-2,pa_h3n2,1,4.4785,0.9054
106308-44-5,pa_h3n2,1,4.6615,1.5913
106685-40-9,pa_h3n2,1,5.1634,1.7069
1069-66-5,pa_h3n2,1,4.9487,2.2512
107-35-7,pa_h3n2,1,4.6964,1.2263
1070-11-7,pa_h3n2,1,4.253,0.9605
107133-36-8,pa_h3n2,1,4.5091,1.3463
107724-20-9,pa_h3n2,1,4.4116,1.2581
108341-18-0,pa_h3n2,1,4.2538,0.9807
1104-22-9,pa_h3n2,1,3.9957,0.8429
111406-87-2,pa_h3n2,1,4.1742,0.9604
1115-70-4,pa_h3n2,1,3.9255,0.7645
111974-72-2,pa_h3n2,1,4.0578,1.1803
112529-15-4,pa_h3n2,1,5.0154,2.9883
112809-51-5,pa_h3n2,1,4.4912,0.8234
112885-42-4,pa_h3n2,1,4.2454,0.9229
113-59-7,pa_h3n2,1,4.344,0.5903
113-92-8,pa_h3n2,1,4.6052,1.7627
113852-37-2,pa_h3n2,1,4.1266,0.6722
115256-11-6,pa_h3n2,1,4.3422,0.8177
1156-19-0,pa_h3n2,1,4.3934,0.9684
117-37-3,pa_h3n2,1,4.8415,3.4339
118072-93-8,pa_h3n2,1,4.7079,1.6407
119413-54-6,pa_h3n2,1,4.5735,0.7453
1195765-45-7,pa_h3n2,1,3.9315,1.0135
120-97-8,pa_h3n2,1,4.3655,0.8811
120011-70-3,pa_h3n2,1,4.1905,0.787
120202-66-6,pa_h3n2,1,5.9076,2.2783
120511-73-1,pa_h3n2,1,4.2487,1.0422
122111-03-9,pa_h3n2,1,4.6884,0.8885
122320-73-4,pa_h3n2,1,4.2124,0.7839
122647-32-9,pa_h3n2,1,4.488,3.2647
122883-93-6,pa_h3n2,1,5.4671,1.244
1247-42-3,pa_h3n2,1,5.6282,2.1055
124750-99-8,pa_h3n2,1,4.4859,1.3609
124937-52-6,pa_h3n2,1,4.2766,0.831
125-84-8,pa_h3n2,1,4.7881,1.3106
1263-89-4,pa_h3n2,1,4.1101,0.6827
1264-62-6,pa_h3n2,1,4.4111,1.3085
127-07-1,pa_h3n2,1,4.3343,0.8929
127-56-0,pa_h3n2,1,5.3592,1.2629
127-79-7,pa_h3n2,1,4.5727,1.0174
128794-94-5,pa_h3n2,1,4.2261,0.9974
129101-54-8,pa_h3n2,1,4.9776,1.6843
129497-78-5,pa_h3n2,1,3.9095,1.49
129722-12-9,pa_h3n2,1,4.4507,0.7661
130-61-0,pa_h3n2,1,3.8427,0.814
13010-47-4,pa_h3n2,1,4.6194,1.3762
132-17-2,pa_h3n2,1,4.2178,1.0314
132-18-3,pa_h3n2,1,4.3501,0.6574
132539-06-1,pa_h3n2,1,4.319,1.2913
13292-46-1,pa_h3n2,1,3.9697,0.6408
133-67-5,pa_h3n2,1,4.1917,1.3709
133099-07-7,pa_h3n2,1,4.3878,1.4091
133454-47-4,pa_h3n2,1,4.4417,0.713
134308-13-7,pa_h3n2,1,4.4959,1.2796
134523-03-8,pa_h3n2,1,4.7452,1.641
135729-62-3,pa_h3n2,1,4.2866,0.8191
136-40-3,pa_h3n2,1,4.5689,1.4138
136572-09-3,pa_h3n2,1,4.0355,0.982
137-58-6,pa_h3n2,1,4.5585,0.9516
137071-32-0,pa_h3n2,1,3.8596,0.8495
138402-11-6,pa_h3n2,1,4.5962,0.8178
138530-94-6,pa_h3n2,1,4.5884,1.357
138926-19-9,pa_h3n2,1,4.4777,0.7634
139110-80-8,pa_h3n2,1,4.2786,0.5478
140462-76-6,pa_h3n2,1,4.3725,1.2162
141-90-2,pa_h3n2,1,4.2719,0.8731
141505-33-1,pa_h3n2,1,5.0567,1.8925
141625-93-6,pa_h3n2,1,4.6574,1.1528
142340-99-6,pa_h3n2,1,4.8884,1.2102
144-82-1,pa_h3n2,1,5.0322,1.4481
144060-53-7,pa_h3n2,1,4.5904,0.8789
144689-63-4,pa_h3n2,1,5.2994,1.9482
144701-48-4,pa_h3n2,1,4.5041,1.0758
145040-37-5,pa_h3n2,1,4.1416,1.4177
145108-58-3,pa_h3n2,1,4.6213,0.8494
146464-95-1,pa_h3n2,1,4.1772,0.9152
147-94-4,pa_h3n2,1,4.523,0.9115
147127-20-6,pa_h3n2,1,4.1941,0.9357
147403-03-0,pa_h3n2,1,4.7727,1.1864
1476-53-5,pa_h3n2,1,4.101,0.8957
148-79-8,pa_h3n2,1,4.7508,1.2878
148849-67-6,pa_h3n2,1,4.0427,0.7374
149647-78-9,pa_h3n2,1,4.4426,0.4924
150-76-5,pa_h3n2,1,4.224,0.7003
150322-43-3,pa_h3n2,1,4.3654,0.803
150399-23-8,pa_h3n2,1,4.8755,1.1637
150683-30-0,pa_h3n2,1,4.2534,0.8916
1508-65-2,pa_h3n2,1,4.4421,0.9406
1508-75-4,pa_h3n2,1,4.3758,1.1656
1508-76-5,pa_h3n2,1,3.8981,1.0067
152-62-5,pa_h3n2,1,4.75,1.138
152520-56-4,pa_h3n2,1,5.2874,2.3176
15307-81-0,pa_h3n2,1,3.9724,0.9616
153559-49-0,pa_h3n2,1,4.2506,0.8367
154229-19-3,pa_h3n2,1,4.4152,0.9458
