target_class,id,smiles,source,assayed_any,n_assays,n_assayed_targets,assayed_targets,assay_rounds,label_pkd_mean,label_pkd_max,label_pkd_min,murcko_scaffold,scaffold_type,scaffold_library_count,scaffold_assayed_count,umap_x,umap_y,assay_plot_group
fasn,Z5198544519,Cc1cc(-c2cccc(Cl)c2)ccc1NC(=O)CCC(=O)N1CCN(S(=O)(=O)c2ccc(Br)s2)CC1,Enamine,False,0,0,,,,,,O=C(CCC(=O)N1CCN(S(=O)(=O)c2cccs2)CC1)Nc1ccc(-c2ccccc2)cc1,murcko,1,0,-8.065178871154785,3.188169479370117,Unassayed
fasn,Z8587625640,CNC(=O)[C@H](c1ccc(-c2cccc([N+](=O)[O-])c2)s1)N1CCC2(CC1)CS(=O)(=O)C2,Enamine,False,0,0,,,,,,O=S1(=O)CC2(CCN(Cc3ccc(-c4ccccc4)s3)CC2)C1,murcko,1,0,-8.439980506896973,3.6677732467651367,Unassayed
fasn,Z4445302411,O=C(Nc1ccc(-c2nc(C3CCCC3)n[nH]2)cc1)c1cccc(CN2CCS(=O)(=O)CC2)c1,Enamine,False,0,0,,,,,,O=C(Nc1ccc(-c2nc(C3CCCC3)n[nH]2)cc1)c1cccc(CN2CCS(=O)(=O)CC2)c1,murcko,1,0,-10.139350891113281,2.7826640605926514,Unassayed
fasn,Z1625829336,Cc1nn(Cc2ccccc2)c(C)c1[C@H]1COCCN1C(=O)CCN1CCCS1(=O)=O,Enamine,False,0,0,,,,,,O=C(CCN1CCCS1(=O)=O)N1CCOC[C@@H]1c1cnn(Cc2ccccc2)c1,murcko,1,0,-10.363846778869629,4.8292388916015625,Unassayed
fasn,Z56600993,Cc1ccc2nc(-c3ccc(N4C(=O)C[C@H]([N@@H+](C)CC(=O)N5CCOCC5)C4=O)cc3)sc2c1,Enamine,False,0,0,,,,,,O=C(C[NH2+][C@H]1CC(=O)N(c2ccc(-c3nc4ccccc4s3)cc2)C1=O)N1CCOCC1,murcko,1,0,-7.608325004577637,3.3310797214508057,Unassayed
fasn,Z4445562867,O=C(Nc1ccc(-c2nc[nH]n2)cc1F)c1cccc(C[NH+]2CCS(=O)(=O)CC2)c1,Enamine,False,0,0,,,,,,O=C(Nc1ccc(-c2nc[nH]n2)cc1)c1cccc(C[NH+]2CCS(=O)(=O)CC2)c1,murcko,1,0,-10.560752868652344,2.9423134326934814,Unassayed
fasn,Z9061817698,CC[C@@H](NC(=O)C(=O)Nc1ccc(-c2cccnc2)cc1)c1cccc(S(N)(=O)=O)c1,Enamine,False,0,0,,,,,,O=C(NCc1ccccc1)C(=O)Nc1ccc(-c2cccnc2)cc1,murcko,1,0,-7.114884376525879,3.4646992683410645,Unassayed
fasn,Z66589898,CC(C)(C)C(=O)N1CCC(C(=O)OCC(=O)Nc2ccc(-c3ccccc3)cc2)CC1,Enamine,False,0,0,,,,,,O=C(COC(=O)C1CCNCC1)Nc1ccc(-c2ccccc2)cc1,murcko,1,0,-7.312288761138916,3.8839399814605713,Unassayed
fasn,Z278700168,Cc1nc(-c2ccc(NC(=O)[C@@H]3CCCN3S(=O)(=O)c3ccc4c(c3)OCCO4)cc2)cs1,Enamine,False,0,0,,,,,,O=C(Nc1ccc(-c2cscn2)cc1)[C@@H]1CCCN1S(=O)(=O)c1ccc2c(c1)OCCO2,murcko,1,0,-7.842832088470459,3.971449136734009,Unassayed
fasn,Z19576513,COc1ccc(-n2c(S[C@H](C)C(=O)Nc3cc4oc5ccccc5c4cc3OC)nc3ccccc32)cc1,Enamine,False,0,0,,,,,,O=C(CSc1nc2ccccc2n1-c1ccccc1)Nc1ccc2c(c1)oc1ccccc12,murcko,1,0,-5.684388637542725,0.7281848192214966,Unassayed
fasn,Z4445302324,O=C(Nc1ccc(-c2n[nH]c([C@@H]3CCN(c4ccccc4)C3)n2)cc1)c1cccc(C[NH+]2CCS(=O)(=O)CC2)c1,Enamine,False,0,0,,,,,,O=C(Nc1ccc(-c2n[nH]c([C@@H]3CCN(c4ccccc4)C3)n2)cc1)c1cccc(C[NH+]2CCS(=O)(=O)CC2)c1,murcko,1,0,-10.55525016784668,2.8708581924438477,Unassayed
fasn,Z7371483889,CN(CCc1cccc(C#N)c1)C(=O)Nc1ccc(-n2ncn(C)c2=O)cc1,Enamine,False,0,0,,,,,,O=C(NCCc1ccccc1)Nc1ccc(-n2nc[nH]c2=O)cc1,murcko,1,0,-7.575955867767334,4.107194423675537,Unassayed
fasn,Z317192336,O=C(Nc1ccc(-n2cncn2)nc1)[C@@H]1CCCN1S(=O)(=O)c1ccc2c(c1)OCCO2,Enamine,False,0,0,,,,,,O=C(Nc1ccc(-n2cncn2)nc1)[C@@H]1CCCN1S(=O)(=O)c1ccc2c(c1)OCCO2,murcko,1,0,-7.941800594329834,4.417855739593506,Unassayed
fasn,Z16669220,Cc1ccc(Oc2ccc(NC(=O)CN3C(=O)N[C@@](C)(c4ccc5c(c4)OCO5)C3=O)cc2)cc1,Enamine,False,0,0,,,,,,O=C(CN1C(=O)NC(c2ccc3c(c2)OCO3)C1=O)Nc1ccc(Oc2ccccc2)cc1,murcko,1,0,-7.041264533996582,4.213204860687256,Unassayed
fasn,Z4445302506,O=C(Nc1ccc(-c2nc(C3CC3)n[nH]2)cc1)c1cccc(CNc2c([O-])c(=O)c2=O)c1,Enamine,False,0,0,,,,,,O=C(Nc1ccc(-c2nc(C3CC3)n[nH]2)cc1)c1cccc(CNc2cc(=O)c2=O)c1,murcko,1,0,-10.267131805419922,2.813568592071533,Unassayed
fasn,Z1673705115,Cc1cccc(Oc2ccc(S(=O)(=O)N3CCC[C@H](C[N-]S(N)(=O)=O)C3)cc2)c1,Enamine,False,0,0,,,,,,O=S(=O)(c1ccc(Oc2ccccc2)cc1)N1CCCCC1,murcko,1,0,-6.673669338226318,4.244787693023682,Unassayed
fasn,Z8610356999,C=CS(=O)(=O)N(Cc1cnc(-c2cnn(C)c2)s1)[C@@H]1C[C@H](CC(=O)OC)C12CCC2,Enamine,False,0,0,,,,,,c1n[nH]cc1-c1ncc(CN[C@@H]2CCC23CCC3)s1,murcko,1,0,-7.75897741317749,4.758573055267334,Unassayed
fasn,Z25296372,COc1ccc(-n2cnnc2SCC(=O)Nc2ccc(-c3nc4ccc(C)cc4s3)cc2)cc1,Enamine,False,0,0,,,,,,O=C(CSc1nncn1-c1ccccc1)Nc1ccc(-c2nc3ccccc3s2)cc1,murcko,1,0,-7.480700492858887,3.398137331008911,Unassayed
fasn,Z17324489,COc1ccc(-n2c(S[C@H](C)C(=O)Nc3ccc(-c4nc5ccc(C)cc5s4)cc3)nc3sc4c(c3c2=O)CC[C@H](C(C)(C)C)C4)cc1,Enamine,False,0,0,,,,,,O=C(CSc1nc2sc3c(c2c(=O)n1-c1ccccc1)CCCC3)Nc1ccc(-c2nc3ccccc3s2)cc1,murcko,1,0,-7.551336288452148,3.2820115089416504,Unassayed
fasn,Z339909358,Cc1nc(-c2ccc(NC(=O)[C@@H]3CC(=O)N(c4ccc5c(c4)OCO5)C3)cc2)cs1,Enamine,False,0,0,,,,,,O=C(Nc1ccc(-c2cscn2)cc1)[C@@H]1CC(=O)N(c2ccc3c(c2)OCO3)C1,murcko,1,0,-9.472658157348633,3.7637715339660645,Unassayed
fasn,Z9123342862,O=C(/C=C\C(F)(F)F)N[C@H](CC(=O)N[C@@H]1CCCn2cnnc21)c1ccc(-c2ccccc2)cc1,Enamine,False,0,0,,,,,,O=C(CCc1ccc(-c2ccccc2)cc1)N[C@@H]1CCCn2cnnc21,murcko,1,0,-5.587859153747559,5.416864395141602,Unassayed
fasn,Z9090906415,C[C@H](NC(=O)OC(C)(C)C)c1n[nH]c(NC(=O)Nc2ccc(-c3ccco3)cc2)n1,Enamine,False,0,0,,,,,,O=C(Nc1ccc(-c2ccco2)cc1)Nc1ncn[nH]1,murcko,1,0,-7.84311056137085,3.6806817054748535,Unassayed
fasn,Z146215066,Cc1nc(-c2ccc(NC(=O)c3ccccc3SC[C@]3(C)NC([O-])=NC3=O)cc2)cs1,Enamine,False,0,0,,,,,,O=C(Nc1ccc(-c2cscn2)cc1)c1ccccc1SCC1NC=NC1=O,murcko,1,0,-7.7516303062438965,3.5561351776123047,Unassayed
fasn,Z4445562771,O=C(Nc1ccc(-n2ccc(O)n2)cc1)c1cccc(C[NH+]2CCS(=O)(=O)CC2)c1,Enamine,False,0,0,,,,,,O=C(Nc1ccc(-n2cccn2)cc1)c1cccc(C[NH+]2CCS(=O)(=O)CC2)c1,murcko,1,0,-10.616947174072266,2.9058332443237305,Unassayed
fasn,Z51777774,COc1ccc(S(=O)(=O)N2CCC[C@@H]2C(=O)Nc2ccc(-c3nnc4n3CCCCC4)cc2)cc1,Enamine,False,0,0,,,,,,O=C(Nc1ccc(-c2nnc3n2CCCCC3)cc1)[C@H]1CCCN1S(=O)(=O)c1ccccc1,murcko,1,0,-7.5052618980407715,3.9813554286956787,Unassayed
fasn,Z2704035799,COc1cccc(-n2nc(C)c([C@@H]3COCCN3CCc3cn(C)nn3)c2C)c1,Enamine,False,0,0,,,,,,c1ccc(-n2cc([C@@H]3COCCN3CCc3c[nH]nn3)cn2)cc1,murcko,1,0,-10.363853454589844,4.890589714050293,Unassayed
fasn,Z595837736,COc1ccc(N2C[C@H](C(=O)Nc3ccc(-n4cccn4)c(F)c3)CC2=O)cc1OC,Enamine,False,0,0,,,,,,O=C(Nc1ccc(-n2cccn2)cc1)[C@@H]1CC(=O)N(c2ccccc2)C1,murcko,1,0,-9.459192276000977,3.841489553451538,Unassayed
fasn,Z275021280,CC(=O)c1ccc(NS(=O)(=O)c2ccc(-c3ccc(C)cc3)cc2)cc1,Enamine,False,0,0,,,,,,O=S(=O)(Nc1ccccc1)c1ccc(-c2ccccc2)cc1,murcko,1,0,-6.511168956756592,3.4417407512664795,Unassayed
fasn,Z166966194,Cn1c(=O)c2c(ncn2CCC(=O)Nc2ccc(-c3[nH]c4ccccc4[nH+]3)cc2)n(C)c1=O,Enamine,False,0,0,,,,,,O=C(CCn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1ccc(-c2[nH]c3ccccc3[nH+]2)cc1,murcko,1,0,-6.557862281799316,0.8632820844650269,Unassayed
fasn,Z8796412085,Nc1nc(CN[C@@H](CO)c2ccc(-c3ccccc3)cc2)nc(=O)[nH]1,Enamine,False,0,0,,,,,,O=c1nc(CNCc2ccc(-c3ccccc3)cc2)nc[nH]1,murcko,1,0,-5.504558563232422,5.459190845489502,Unassayed
fasn,Z19674473,COc1cc2c(cc1NC(=O)[C@@H](C)OC(=O)c1ccc(O)cc1)oc1ccccc12,Enamine,False,0,0,,,,,,O=C(COC(=O)c1ccccc1)Nc1ccc2c(c1)oc1ccccc12,murcko,3,0,-5.645079612731934,0.7169341444969177,Unassayed
fasn,Z8587625683,COC[C@]1(CC#N)CCC[N@@H+]([C@H](C(=O)Nc2cccc(OC)c2)c2ccc(-c3ccccc3)nc2)C1,Enamine,False,0,0,,,,,,O=C(Nc1ccccc1)[C@H](c1ccc(-c2ccccc2)nc1)[NH+]1CCCCC1,murcko,1,0,-7.292702674865723,3.840101957321167,Unassayed
fasn,Z362544370,O=C1OCCN1c1cccc([N-]S(=O)(=O)c2ccc(-n3ncc(Cl)c(Cl)c3=O)cc2)c1,Enamine,False,0,0,,,,,,O=C1OCCN1c1cccc([N-]S(=O)(=O)c2ccc(-n3ncccc3=O)cc2)c1,murcko,1,0,-6.713822364807129,4.902902126312256,Unassayed
fasn,Z4445302289,O=C(Nc1ccc(-c2nc(C3CCC3)n[nH]2)cc1)c1cccc(CN2CCS(=O)(=O)CC2)c1,Enamine,False,0,0,,,,,,O=C(Nc1ccc(-c2nc(C3CCC3)n[nH]2)cc1)c1cccc(CN2CCS(=O)(=O)CC2)c1,murcko,1,0,-10.118025779724121,2.7766990661621094,Unassayed
fasn,Z4873983517,CC(C)(C)OC(=O)N1CCC([C@@H](F)c2nc(Cn3nccn3)nn2-c2ccnc3cccnc23)CC1,Enamine,False,0,0,,,,,,c1cnc2c(-n3nc(Cn4nccn4)nc3CC3CCNCC3)ccnc2c1,murcko,1,0,-8.216002464294434,5.107473850250244,Unassayed
fasn,Z750881120,Cc1cc(C)[nH]/c(=N/S(=O)(=O)c2ccc(NS(=O)(=O)c3ccc(-c4ccccc4)cc3)cc2)n1,Enamine,False,0,0,,,,,,O=S(=O)(/N=c1\nccc[nH]1)c1ccc(NS(=O)(=O)c2ccc(-c3ccccc3)cc2)cc1,murcko,1,0,-6.555013656616211,3.242680788040161,Unassayed
fasn,Z48964504,Cc1ccc2nc(-c3ccc(NC(=O)C[C@@H]4SC(NC[C@H]5CCCO5)=NC4=O)cc3)sc2c1,Enamine,False,0,0,,,,,,O=C(C[C@@H]1SC(NC[C@H]2CCCO2)=NC1=O)Nc1ccc(-c2nc3ccccc3s2)cc1,murcko,1,0,-7.672891139984131,3.3690850734710693,Unassayed
fasn,Z339884698,O=C(Nc1ccc(-c2nccs2)cc1)[C@@H]1CC(=O)N(c2ccc3c(c2)OCO3)C1,Enamine,False,0,0,,,,,,O=C(Nc1ccc(-c2nccs2)cc1)[C@@H]1CC(=O)N(c2ccc3c(c2)OCO3)C1,murcko,1,0,-9.536869049072266,3.770617723464966,Unassayed
fasn,Z134660616,Cc1ccc(-c2nc(CN3C(=O)N[C@](C)(c4cccc(-n5cnnn5)c4)C3=O)cs2)cc1,Enamine,False,0,0,,,,,,O=C1NC(c2cccc(-n3cnnn3)c2)C(=O)N1Cc1csc(-c2ccccc2)n1,murcko,1,0,-6.941198825836182,4.365753650665283,Unassayed
fasn,Z275089654,COc1ccc(N2C(=O)CC[C@@H](C(=O)Nc3ccc(-n4cc[nH+]c4)cc3)[C@H]2c2ccccc2OC)cc1,Enamine,False,0,0,,,,,,O=C(Nc1ccc(-n2cc[nH+]c2)cc1)[C@@H]1CCC(=O)N(c2ccccc2)[C@@H]1c1ccccc1,murcko,1,0,-7.631253719329834,4.549765586853027,Unassayed
fasn,Z5024156543,CC(C)(C)OC(=O)Nc1ccn2ncc(C(=O)Nc3ccc(-c4ncn[nH]4)cc3F)c2c1,Enamine,False,0,0,,,,,,O=C(Nc1ccc(-c2ncn[nH]2)cc1)c1cnn2ccccc12,murcko,1,0,-8.76010513305664,3.7601826190948486,Unassayed
fasn,Z1175789903,CC(=O)c1cccc(OCCCC(=O)Nc2ccc(-c3nnc[nH]3)cc2)c1,Enamine,False,0,0,,,,,,O=C(CCCOc1ccccc1)Nc1ccc(-c2nnc[nH]2)cc1,murcko,1,0,-7.163463115692139,3.486093521118164,Unassayed
fasn,Z4459619142,O=C(Nc1ccc(-c2n[nH]c(-c3cccn4c(Br)cnc34)n2)cc1)c1cccc(C[NH+]2CCS(=O)(=O)CC2)c1,Enamine,False,0,0,,,,,,O=C(Nc1ccc(-c2n[nH]c(-c3cccn4ccnc34)n2)cc1)c1cccc(C[NH+]2CCS(=O)(=O)CC2)c1,murcko,1,0,-10.590994834899902,2.8986101150512695,Unassayed
fasn,Z4445302422,O=C(Nc1ccc(-c2nc(C[C@@H]3CCOC3)n[nH]2)cc1)c1cccc(CN2CCS(=O)(=O)CC2)c1,Enamine,False,0,0,,,,,,O=C(Nc1ccc(-c2nc(C[C@@H]3CCOC3)n[nH]2)cc1)c1cccc(CN2CCS(=O)(=O)CC2)c1,murcko,1,0,-9.972920417785645,2.810744285583496,Unassayed
fasn,Z423504184,COc1ccc(Nc2ccccc2C(=O)Nc2ccc(-n3ccnc3)nc2)cc1,Enamine,False,0,0,,,,,,O=C(Nc1ccc(-n2ccnc2)nc1)c1ccccc1Nc1ccccc1,murcko,1,0,-7.830422401428223,3.806060552597046,Unassayed
fasn,Z109691710,Cc1nc(-c2ccc(NC(=O)c3ccccc3S[C@H]3CCS(=O)(=O)C3)cc2)cs1,Enamine,False,0,0,,,,,,O=C(Nc1ccc(-c2cscn2)cc1)c1ccccc1S[C@H]1CCS(=O)(=O)C1,murcko,1,0,-8.041084289550781,3.692561149597168,Unassayed
fasn,Z169583524,COc1ccc2c(C)c(CCC(=O)Nc3nc(-c4cccnc4)cs3)c(=O)oc2c1,Enamine,False,0,0,,,,,,O=C(CCc1cc2ccccc2oc1=O)Nc1nc(-c2cccnc2)cs1,murcko,1,0,-7.305174827575684,3.109402656555176,Unassayed
fasn,Z4511123495,CC(C)(C)c1n[nH]c(-c2ccc(NC(=O)c3cccc(CN4CCS(=O)(=O)CC4)c3)cc2)n1,Enamine,False,0,0,,,,,,O=C(Nc1ccc(-c2ncn[nH]2)cc1)c1cccc(CN2CCS(=O)(=O)CC2)c1,murcko,1,0,-10.010089874267578,2.794376850128174,Unassayed
fasn,Z17378873,Cc1nc2sc(C(=O)OCC(=O)c3cc(C)n(Cc4ccccc4)c3C)c(C)c2c(=O)[nH]1,Enamine,False,0,0,,,,,,O=C(COC(=O)c1cc2c(=O)[nH]cnc2s1)c1ccn(Cc2ccccc2)c1,murcko,1,0,-6.6989521980285645,5.7508368492126465,Unassayed
fasn,Z9061999093,Cc1nccc(-c2ccc(NC(=O)C(=O)N[C@H]3CCC[C@@H](CN(C)C(=O)OC(C)(C)C)C3)cc2)n1,Enamine,False,0,0,,,,,,O=C(Nc1ccc(-c2ccncn2)cc1)C(=O)NC1CCCCC1,murcko,1,0,-8.173673629760742,3.5889408588409424,Unassayed
fasn,Z364545496,CCn1c(CCC(=O)Nc2nc(C)c(-c3ccccc3)s2)[nH+]c2cc(S(=O)(=O)N(C)C)ccc21,Enamine,False,0,0,,,,,,O=C(CCc1[nH]c2ccccc2[nH+]1)Nc1ncc(-c2ccccc2)s1,murcko,1,0,-7.366147041320801,3.4820191860198975,Unassayed
fasn,Z340089390,O=C(Nc1ccc(-c2nc3ccccc3o2)cc1)[C@@H]1CC(=O)N(c2ccc3c(c2)OCO3)C1,Enamine,False,0,0,,,,,,O=C(Nc1ccc(-c2nc3ccccc3o2)cc1)[C@@H]1CC(=O)N(c2ccc3c(c2)OCO3)C1,murcko,1,0,-9.547659873962402,3.7758114337921143,Unassayed
fasn,Z46398192,CCOc1ccc(NC(=O)C[N@@H+](C)CC(=O)Nc2ccc(-c3nc4ccc(C)cc4s3)cc2)cc1OCC,Enamine,False,0,0,,,,,,O=C(C[NH2+]CC(=O)Nc1ccc(-c2nc3ccccc3s2)cc1)Nc1ccccc1,murcko,1,0,-7.518831253051758,3.233139991760254,Unassayed
fasn,Z4445302430,O=C(Nc1ccc(-c2n[nH]c([C@H]3CCCN(C(=O)OCC4CC4)C3)n2)cc1)c1cccc(C[NH+]2CCS(=O)(=O)CC2)c1,Enamine,False,0,0,,,,,,O=C(Nc1ccc(-c2n[nH]c([C@H]3CCCN(C(=O)OCC4CC4)C3)n2)cc1)c1cccc(C[NH+]2CCS(=O)(=O)CC2)c1,murcko,1,0,-10.602951049804688,2.85827374458313,Unassayed
fasn,Z56842793,CCOc1ccc([C@H]2N(c3ccc(-c4nc5ccc(C)cc5s4)cc3)C(=O)C2(F)F)cc1,Enamine,False,0,0,,,,,,O=C1C[C@@H](c2ccccc2)N1c1ccc(-c2nc3ccccc3s2)cc1,murcko,1,0,-7.448955535888672,3.1646928787231445,Unassayed
fasn,Z4501375528,CC(C)(C)OC(=O)N1CC(c2n[nH]c(-c3ccc(NC(=O)c4cccc(C[NH+]5CCS(=O)(=O)CC5)c4)cc3)n2)C1,Enamine,False,0,0,,,,,,O=C(Nc1ccc(-c2nc(C3CNC3)n[nH]2)cc1)c1cccc(C[NH+]2CCS(=O)(=O)CC2)c1,murcko,1,0,-10.493688583374023,2.8909497261047363,Unassayed
fasn,Z235303456,Cc1nn(-c2ccccc2)c(C)c1NC(=O)CNc1ccc(S(=O)(=O)N2[C@@H](C)CCC[C@@H]2C)cc1,Enamine,False,0,0,,,,,,O=C(CNc1ccc(S(=O)(=O)N2CCCCC2)cc1)Nc1cnn(-c2ccccc2)c1,murcko,1,0,-6.982153415679932,4.479816913604736,Unassayed
fasn,Z8658305014,N#C[C@]12C[N@H+]([C@@H](C(=O)NC3CC(F)(F)C3)c3cnc(-c4ccccc4)s3)C[C@H]1CS(=O)(=O)C2,Enamine,False,0,0,,,,,,O=C(NC1CCC1)[C@@H](c1cnc(-c2ccccc2)s1)[N@H+]1CC2CS(=O)(=O)C[C@@H]2C1,murcko,1,0,-7.9269938468933105,4.863959312438965,Unassayed
fasn,Z9061998205,Cc1cnn(-c2ccc(S(=O)(=O)N(C)c3ccc(S(=O)(=O)N(C)C)cc3)cc2F)c1,Enamine,False,0,0,,,,,,O=S(=O)(Nc1ccccc1)c1ccc(-n2cccn2)cc1,murcko,1,0,-7.057358741760254,4.919555187225342,Unassayed
fasn,Z4445302310,N#CCN1CC[C@H](c2nc(-c3ccc(NC(=O)c4cccc(C[NH+]5CCS(=O)(=O)CC5)c4)cc3)n[nH]2)C1,Enamine,False,0,0,,,,,,O=C(Nc1ccc(-c2n[nH]c([C@H]3CCNC3)n2)cc1)c1cccc(C[NH+]2CCS(=O)(=O)CC2)c1,murcko,1,0,-10.560391426086426,2.8666749000549316,Unassayed
fasn,Z4445302295,N#CCN1CC(c2nc(-c3ccc(NC(=O)c4cccc(C[NH+]5CCS(=O)(=O)CC5)c4)cc3)n[nH]2)C1,Enamine,False,0,0,,,,,,O=C(Nc1ccc(-c2n[nH]c(C3CNC3)n2)cc1)c1cccc(C[NH+]2CCS(=O)(=O)CC2)c1,murcko,1,0,-10.585312843322754,2.8749334812164307,Unassayed
fasn,Z140977878,COc1ccc(C(=O)NCC(=O)Nc2ccc(-n3cnc4ccccc43)cc2)cc1OC,Enamine,False,0,0,,,,,,O=C(CNC(=O)c1ccccc1)Nc1ccc(-n2cnc3ccccc32)cc1,murcko,1,0,-7.67911434173584,3.484433650970459,Unassayed
fasn,Z8899297174,COC(=O)CC[C@@H]1CC[C@@H]2C(=O)N(c3ccc(-c4ccccc4)cc3)C(=O)N12,Enamine,False,0,0,,,,,,O=C1[C@H]2CCCN2C(=O)N1c1ccc(-c2ccccc2)cc1,murcko,1,0,-6.258109092712402,3.9663493633270264,Unassayed
fasn,Z56943172,Cc1ccc2nc(-c3ccc(NC(=O)COC(=O)Cc4ccc(S(=O)(=O)N5CCOCC5)s4)cc3)sc2c1,Enamine,False,0,0,,,,,,O=C(COC(=O)Cc1ccc(S(=O)(=O)N2CCOCC2)s1)Nc1ccc(-c2nc3ccccc3s2)cc1,murcko,1,0,-7.624507427215576,3.3417303562164307,Unassayed
fasn,Z28551050,O=C(Nc1ccc(-c2nccs2)cc1)[C@@H]1CC(=O)N(c2ccc3c(c2)OCCO3)C1,Enamine,False,0,0,,,,,,O=C(Nc1ccc(-c2nccs2)cc1)[C@@H]1CC(=O)N(c2ccc3c(c2)OCCO3)C1,murcko,1,0,-9.53192138671875,3.7852139472961426,Unassayed
fasn,Z4445302438,O=C(Nc1ccc(-c2nc(-c3ccccc3F)n[nH]2)cc1)c1cccc(CN2CCS(=O)(=O)CC2)c1,Enamine,False,0,0,,,,,,O=C(Nc1ccc(-c2nc(-c3ccccc3)n[nH]2)cc1)c1cccc(CN2CCS(=O)(=O)CC2)c1,murcko,1,0,-9.96593952178955,2.7725720405578613,Unassayed
fasn,Z507399788,O=C(CCc1nnc(-c2ccsc2)o1)NCc1ccc(-n2cncn2)cc1,Enamine,False,0,0,,,,,,O=C(CCc1nnc(-c2ccsc2)o1)NCc1ccc(-n2cncn2)cc1,murcko,1,0,-7.594736099243164,5.0021653175354,Unassayed
fasn,Z8342511538,Nc1nc([C@H]2CCN(C(=O)[C@H]3CC(=O)N(c4ccc5c(c4)Cc4ccccc4-5)C3)C2)n[nH]1,Enamine,False,0,0,,,,,,O=C([C@H]1CC(=O)N(c2ccc3c(c2)Cc2ccccc2-3)C1)N1CC[C@H](c2nc[nH]n2)C1,murcko,1,0,-10.336081504821777,4.039674282073975,Unassayed
fasn,Z2143054669,CC(C)N(CCOCCO)C(=O)Cc1csc(-c2ccccn2)n1,Enamine,False,0,0,,,,,,c1ccc(-c2nccs2)nc1,murcko,1,0,-7.7329511642456055,4.101669788360596,Unassayed
