target_class,id,smiles,source,assayed_any,n_assays,n_assayed_targets,assayed_targets,assay_rounds,label_pkd_mean,label_pkd_max,label_pkd_min,murcko_scaffold,scaffold_type,scaffold_library_count,scaffold_assayed_count,umap_x,umap_y,assay_plot_group
pa,Z8943554892,CN(C[C@]1(O)CCC[N@@H+]([C@H](c2cccc3nc[nH]c23)c2nnnn2C2COC2)C1)C(=O)OC(C)(C)C,Enamine,False,0,0,,,,,,c1cc([C@H](c2nnnn2C2COC2)[NH+]2CCCCC2)c2[nH]cnc2c1,murcko,1,0,-7.475298881530762,-2.3761417865753174,Unassayed
pa,Z6449212486,CC(C)c1nc2c(C(=O)N[C@@H]3CS(=O)(=O)C[C@H]3NC(=O)[C@H](C)n3cc(Br)cn3)cccc2[nH]1,Enamine,False,0,0,,,,,,O=C(Cn1cccn1)N[C@@H]1CS(=O)(=O)C[C@H]1NC(=O)c1cccc2[nH]cnc12,murcko,1,0,-7.412754535675049,-1.258555293083191,Unassayed
pa,Z1493257255,COc1ccc(C[NH2+][C@@H](c2nc(-c3nnc[nH]3)no2)C(C)(C)C)c(OC)c1OC,Enamine,False,0,0,,,,,,c1ccc(C[NH2+]Cc2nc(-c3nnc[nH]3)no2)cc1,murcko,1,0,-7.610325336456299,-0.24101506173610687,Unassayed
pa,Z56791816,O=C(Nc1cccc(S(=O)(=O)N2CCOCC2)c1)C(=O)[C@@H]1C(=O)Nc2ccccc21,Enamine,False,0,0,,,,,,O=C(Nc1cccc(S(=O)(=O)N2CCOCC2)c1)C(=O)[C@@H]1C(=O)Nc2ccccc21,murcko,1,0,-7.091994762420654,0.6124715805053711,Unassayed
pa,Z8342511405,Cc1cc(C(=O)N2CC[C@@H](NC(=O)c3[nH]nc4c3CCC4)[C@H]2Cc2ccccc2)cnn1,Enamine,False,0,0,,,,,,O=C(N[C@@H]1CCN(C(=O)c2ccnnc2)[C@@H]1Cc1ccccc1)c1[nH]nc2c1CCC2,murcko,1,0,-7.151412010192871,-1.5794795751571655,Unassayed
pa,Z1761011019,Cc1nc(C(=O)N2CC[C@@H]([N@H+](C)Cc3nccc(N)n3)C2)c(-c2ccccc2)o1,Enamine,False,0,0,,,,,,O=C(c1ncoc1-c1ccccc1)N1CC[C@@H]([NH2+]Cc2ncccn2)C1,murcko,1,0,-6.726552486419678,-1.542099118232727,Unassayed
pa,Z8992459684,COC(=O)CC[C@@H](C(=O)OC)n1nnnc1[C@H](c1n[nH]cc1C)[N@H+]1CCCCCC[C@@H]1C,Enamine,False,0,0,,,,,,c1cc([C@@H](c2nnn[nH]2)[NH+]2CCCCCCC2)n[nH]1,murcko,1,0,-7.41485071182251,-2.102508544921875,Unassayed
pa,Z1550125797,CC(C)C[C@@H](NC(=O)c1ccon1)c1nc(-c2ncn[n-]2)no1,Enamine,False,0,0,,,,,,O=C(NCc1nc(-c2ncn[n-]2)no1)c1ccon1,murcko,1,0,-7.549048900604248,-0.3942420184612274,Unassayed
pa,Z8587625707,CO[C@H]1C[C@H]([C@@H](C(=O)N[C@@H](C)c2ccccc2)[N@H+]2CCc3ccc(O)cc3C2)[C@H](OC)O1,Enamine,False,0,0,,,,,,O=C(NCc1ccccc1)[C@H]([C@H]1CCOC1)[N@H+]1CCc2ccccc2C1,murcko,1,0,-3.1237730979919434,-0.6972130537033081,Unassayed
pa,Z9292098803,Cn1ccnc1[C@@H]1CN(C(=O)Cn2nnc(-c3ccco3)n2)CCN1C(=O)c1ccc2[nH]c(-c3ccccc3)nc2c1,Enamine,False,0,0,,,,,,O=C(Cn1nnc(-c2ccco2)n1)N1CCN(C(=O)c2ccc3[nH]c(-c4ccccc4)nc3c2)[C@H](c2ncc[nH]2)C1,murcko,1,0,-6.98924446105957,-1.714384913444519,Unassayed
pa,Z195600792,COc1ccc(C[N@H+](C)[C@@H](C)c2nc(N)nc(Nc3ccccc3)n2)c(OC)c1OC,Enamine,False,0,0,,,,,,c1ccc(C[NH2+]Cc2ncnc(Nc3ccccc3)n2)cc1,murcko,1,0,-5.626967906951904,1.2121270895004272,Unassayed
pa,Z8435235475,CCc1nc(C)[nH]c1C(=O)N1C[C@@H]2C[N@H+]([C@H](C(=O)NCCOC)c3n[nH]c(C)n3)C[C@]2(CO)C1,Enamine,False,0,0,,,,,,O=C(c1cnc[nH]1)N1CC2C[N@@H+](Cc3nc[nH]n3)C[C@H]2C1,murcko,1,0,-7.282974720001221,-1.4935582876205444,Unassayed
pa,Z228466046,N#Cc1ncn(CC(=O)NC[C@@H](c2ccc(Cl)cc2Cl)c2c[nH]c3ccccc23)n1,Enamine,False,0,0,,,,,,O=C(Cn1cncn1)NC[C@@H](c1ccccc1)c1c[nH]c2ccccc12,murcko,1,0,-5.451892375946045,-1.0442709922790527,Unassayed
pa,Z8979097840,CNC(=O)c1ccn([C@H]2CCCN([C@@H](c3c[nH]nc3C3CC3)c3nnnn3C[C@H]3CCCO3)C2)n1,Enamine,False,0,0,,,,,,c1cnn([C@H]2CCCN([C@@H](c3c[nH]nc3C3CC3)c3nnnn3C[C@H]3CCCO3)C2)c1,murcko,1,0,-7.304133892059326,-2.1742496490478516,Unassayed
pa,Z4880462586,COC(=O)[C@@H](NC(=O)c1cccc(Cn2cc([C@H](N)[C@H]3CCCO3)nn2)c1)c1csc(Br)c1,Enamine,False,0,0,,,,,,O=C(NCc1ccsc1)c1cccc(Cn2cc(C[C@H]3CCCO3)nn2)c1,murcko,1,0,-7.6784162521362305,-1.8180493116378784,Unassayed
pa,Z4002430469,C[C@H]1Cn2nc(C(=O)Nc3nc(-c4ccc(O)c(Cl)c4)n[nH]3)cc2C(=O)N1,Enamine,False,0,0,,,,,,O=C(Nc1nc(-c2ccccc2)n[nH]1)c1cc2n(n1)CCNC2=O,murcko,1,0,-7.570102214813232,0.008795404806733131,Unassayed
pa,Z4120059776,CC(C)[C@@H]([N-]S(=O)(=O)c1csnc1-c1cccc(C(F)(F)F)c1)c1nc(-c2nc[nH]n2)no1,Enamine,False,0,0,,,,,,O=S(=O)([N-]Cc1nc(-c2nc[nH]n2)no1)c1csnc1-c1ccccc1,murcko,1,0,-8.167338371276855,-0.14077530801296234,Unassayed
pa,Z1845594646,Oc1cccc2c1CCC[C@@H]2NC[C@@H](O)[C@H](O)[C@H](O)c1cnn(-c2ccccc2)n1,Enamine,False,0,0,,,,,,c1ccc(-n2ncc(CCCCN[C@H]3CCCc4ccccc43)n2)cc1,murcko,1,0,-4.380451679229736,-0.9090050458908081,Unassayed
pa,Z9717974130,Cn1cnc2c(NC[C@@H](c3ccccc3)c3nnc[nH]3)nc(S(C)(=O)=O)nc21,Enamine,False,0,0,,,,,,c1ccc([C@H](CNc2ncnc3[nH]cnc23)c2nnc[nH]2)cc1,murcko,1,0,-5.980853080749512,-0.1099131852388382,Unassayed
pa,Z8346604870,O=C(NC[C@H]1C[C@@H]2CN(C(=O)c3cn[nH]c3-c3cc4ccccc4o3)C[C@@H]21)c1c[nH]nn1,Enamine,False,0,0,,,,,,O=C(NC[C@H]1C[C@@H]2CN(C(=O)c3cn[nH]c3-c3cc4ccccc4o3)C[C@@H]21)c1c[nH]nn1,murcko,1,0,-7.583717346191406,-1.472136378288269,Unassayed
pa,Z9302745365,O=C1CC[C@H](NC(=O)c2ncoc2CNC(=O)c2ccc3c[nH]nc3c2)C(=O)N1,Enamine,False,0,0,,,,,,O=C1CC[C@H](NC(=O)c2ncoc2CNC(=O)c2ccc3c[nH]nc3c2)C(=O)N1,murcko,1,0,-8.340720176696777,-2.9019434452056885,Unassayed
pa,Z9325150575,Cc1ncoc1C(=O)N[C@](C)(CO)CNC(=O)c1cccc(-c2nnc[nH]2)c1,Enamine,False,0,0,,,,,,O=C(NCCNC(=O)c1cnco1)c1cccc(-c2nnc[nH]2)c1,murcko,1,0,-7.780035495758057,-0.38102543354034424,Unassayed
pa,Z1203349219,COc1cccc(C[C@@H](C(=O)Nc2cccc(-c3ncn[nH]3)c2)n2nnnc2C)c1,Enamine,False,0,0,,,,,,O=C(Nc1cccc(-c2ncn[nH]2)c1)[C@H](Cc1ccccc1)n1cnnn1,murcko,1,0,-7.63438081741333,-0.6967417001724243,Unassayed
pa,Z1421887148,COC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)C[N@@H+]1CCC[C@H](c2nc(C)n[nH]2)C1,Enamine,False,0,0,,,,,,O=C(C[N@@H+]1CCC[C@H](c2ncn[nH]2)C1)NCCc1c[nH]c2ccccc12,murcko,1,0,-5.277874946594238,-1.1871246099472046,Unassayed
pa,Z2027626047,O=C(N[C@@H](c1ccccc1)c1ccc2[nH]cnc2c1)c1ccnc2n[nH]nc12,Enamine,False,0,0,,,,,,O=C(N[C@@H](c1ccccc1)c1ccc2[nH]cnc2c1)c1ccnc2n[nH]nc12,murcko,1,0,-6.300636291503906,-0.33898505568504333,Unassayed
pa,Z6583925469,Cc1cc([N@H+]2CCC[C@@H](O)C2)ccc1N[C@]1(c2nnnn2-c2ccccc2Cl)CCCSC1,Enamine,False,0,0,,,,,,c1ccc(-n2nnnc2[C@@]2(Nc3ccc([NH+]4CCCCC4)cc3)CCCSC2)cc1,murcko,1,0,-6.918688774108887,-2.070812225341797,Unassayed
pa,Z5033319156,CCOC(=O)[C@@H](CCc1ccncc1)NC(=O)[C@@H]1CC[C@H](n2cc([C@@H](C)O)nn2)C1,Enamine,False,0,0,,,,,,O=C(NCCCc1ccncc1)[C@@H]1CC[C@H](n2ccnn2)C1,murcko,1,0,-2.9606728553771973,-0.4386134445667267,Unassayed
pa,Z2068640825,CO[C@]1(c2noc(CCCc3ccc4c(c3)CC(=O)N4)n2)CC[C@@H](c2ccccc2)CC1,Enamine,False,0,0,,,,,,O=C1Cc2cc(CCCc3nc(C4CCC(c5ccccc5)CC4)no3)ccc2N1,murcko,1,0,-6.704248428344727,-0.9987340569496155,Unassayed
pa,Z9240165334,NC(=O)c1ccc(C(=O)NC[C@H](CO)NC(=O)[C@]23CC[C@H](O2)c2ccccc23)cc1Cl,Enamine,False,0,0,,,,,,O=C(NCCNC(=O)[C@]12CC[C@H](O1)c1ccccc12)c1ccccc1,murcko,1,0,-6.855525493621826,-0.6577875018119812,Unassayed
pa,Z2234633883,Cc1cccc(S(=O)(=O)[N-]c2cc(-c3nnc[nH]3)ccc2F)c1C#N,Enamine,False,0,0,,,,,,O=S(=O)([N-]c1cccc(-c2nnc[nH]2)c1)c1ccccc1,murcko,2,0,-8.248716354370117,-0.07244022935628891,Unassayed
pa,Z73365318,CC(=O)NCc1ccc(-c2csc(/N=C(\[O-])[C@@H]3Cc4ccccc4C(=O)O3)n2)s1,Enamine,False,0,0,,,,,,O=C1O[C@H](C=Nc2nc(-c3cccs3)cs2)Cc2ccccc21,murcko,1,0,-6.697137355804443,0.02226046845316887,Unassayed
pa,Z6615017470,O=S(=O)(Nc1cc(-c2ncn[nH]2)ccc1F)c1cc(Cl)cc(Cl)c1O,Enamine,False,0,0,,,,,,O=S(=O)(Nc1cccc(-c2ncn[nH]2)c1)c1ccccc1,murcko,2,0,-8.19289779663086,0.23136836290359497,Unassayed
pa,Z8114665602,Cc1c(N)cccc1-n1cc([C@@H]2N(C(=O)[C@@H]3CCC[C@@H]3C(=O)O)CC2(C)C)nn1,Enamine,False,0,0,,,,,,O=C(C1CCCC1)N1CC[C@@H]1c1cn(-c2ccccc2)nn1,murcko,1,0,-7.893336772918701,-2.2810091972351074,Unassayed
pa,Z56775537,O=S(=O)(Nc1nc2ccccc2nc1Nc1cccc(O)c1)c1cccs1,Enamine,False,0,0,,,,,,O=S(=O)(Nc1nc2ccccc2nc1Nc1ccccc1)c1cccs1,murcko,1,0,-6.361070156097412,1.433691382408142,Unassayed
pa,Z9537399937,CC[C@H]1COCC[C@@]1(NCc1cccc(C(N)=O)c1)c1nnnn1-c1ccc2c(c1)CCC2,Enamine,False,0,0,,,,,,c1ccc(CNC2(c3nnnn3-c3ccc4c(c3)CCC4)CCOCC2)cc1,murcko,1,0,-7.267275810241699,-2.0381717681884766,Unassayed
pa,Z8955513136,Cn1nnc(Cn2nnnc2[C@H](c2c[nH]nc2-c2ccc(C#N)cc2)N2C[C@@H]3CC[C@H]2[C@H](O)C3)n1,Enamine,False,0,0,,,,,,c1ccc(-c2n[nH]cc2[C@@H](c2nnnn2Cc2nn[nH]n2)N2C[C@H]3CC[C@@H]2CC3)cc1,murcko,1,0,-7.4503021240234375,-2.1852951049804688,Unassayed
pa,Z5003598989,CCOC(=O)[C@H]1CC[C@@H](C(=O)OCC)N1C(=O)c1cccc(-c2ccc(C[NH3+])cc2)c1,Enamine,False,0,0,,,,,,O=C(c1cccc(-c2ccccc2)c1)N1CCCC1,murcko,5,0,-7.446983814239502,-0.9628332257270813,Unassayed
pa,Z9243305018,C[C@@H]1CCC[C@H](CS(=O)(=O)N[C@H]2CC[C@H](c3csc(-c4nnc[nH]4)n3)CC2)O1,Enamine,False,0,0,,,,,,O=S(=O)(C[C@H]1CCCCO1)N[C@H]1CC[C@H](c2csc(-c3nnc[nH]3)n2)CC1,murcko,1,0,-8.19470500946045,-0.1533968597650528,Unassayed
pa,Z8843144694,C[C@H](CNC(=O)[C@@H]1Cc2ccccc2CN1C(=O)Cn1nnnc1C1CC1)c1cnc[nH]1,Enamine,False,0,0,,,,,,O=C(NCCc1cnc[nH]1)[C@@H]1Cc2ccccc2CN1C(=O)Cn1nnnc1C1CC1,murcko,1,0,-6.781369686126709,-2.125563144683838,Unassayed
pa,Z1658001733,O=C(NCc1nnnn1-c1ccccc1)N1CCC[C@@H](c2nnc(-c3ccccc3)[nH]2)C1,Enamine,False,0,0,,,,,,O=C(NCc1nnnn1-c1ccccc1)N1CCC[C@@H](c2nnc(-c3ccccc3)[nH]2)C1,murcko,1,0,-6.854129314422607,-1.5822067260742188,Unassayed
pa,Z56857121,O=C1/C(=C\Nc2cccc(O)c2)c2ccccc2C(=O)N1c1nccs1,Enamine,False,0,0,,,,,,O=C1/C(=C\Nc2ccccc2)c2ccccc2C(=O)N1c1nccs1,murcko,1,0,-5.555941581726074,1.7006977796554565,Unassayed
pa,Z605841280,COC(=O)c1ccc(C(=O)OC)c(S(=O)(=O)Nc2cccc(Cn3nc([O-])ccc3=O)c2)c1,Enamine,False,0,0,,,,,,O=c1cccnn1Cc1cccc(NS(=O)(=O)c2ccccc2)c1,murcko,1,0,-6.9320597648620605,0.6336201429367065,Unassayed
pa,Z9061816418,C[C@H]1CN([C@@H](C)C(=O)N(CCc2nnn[nH]2)c2ccc(F)cc2)Cc2cn[nH]c21,Enamine,False,0,0,,,,,,O=C(CN1CCc2[nH]ncc2C1)N(CCc1nnn[nH]1)c1ccccc1,murcko,1,0,-7.974134922027588,-1.319797158241272,Unassayed
pa,Z113577166,C[C@H](Sc1nnc(-c2c[nH]c3ccccc23)n1C1CC1)C(=O)N(C)[C@H]1CCS(=O)(=O)C1,Enamine,False,0,0,,,,,,O=C(CSc1nnc(-c2c[nH]c3ccccc23)n1C1CC1)N[C@H]1CCS(=O)(=O)C1,murcko,1,0,-6.042303562164307,-1.2207764387130737,Unassayed
pa,Z8990663801,Cc1nnnn1[C@H](Cc1cccc(F)c1)C(=O)N[C@@H](CNC(=O)c1cc(-c2ccc3ccccc3c2)n[nH]1)C1CCCC1,Enamine,False,0,0,,,,,,O=C(NC[C@H](NC(=O)[C@@H](Cc1ccccc1)n1cnnn1)C1CCCC1)c1cc(-c2ccc3ccccc3c2)n[nH]1,murcko,1,0,-7.455587863922119,-1.4179589748382568,Unassayed
pa,Z2384099135,CO[C@@H]1CN(Cc2cn[nH]c2-c2cccc(Cl)c2)C[C@H]1c1cn[nH]n1,Enamine,False,0,0,,,,,,c1ccc(-c2[nH]ncc2CN2CC[C@H](c3cn[nH]n3)C2)cc1,murcko,2,0,-8.87889289855957,-1.5143777132034302,Unassayed
pa,Z2384099145,CO[C@@H]1CN(Cc2cn[nH]c2-c2ccccc2F)C[C@H]1c1cn[nH]n1,Enamine,False,0,0,,,,,,c1ccc(-c2[nH]ncc2CN2CC[C@H](c3cn[nH]n3)C2)cc1,murcko,2,0,-8.914400100708008,-1.5138033628463745,Unassayed
pa,Z225086538,COc1ccc(C[NH+]2CCN(C(=O)c3c[nH]nc3-c3ccc(Cl)cc3)CC2)c(OC)c1OC,Enamine,False,0,0,,,,,,O=C(c1c[nH]nc1-c1ccccc1)N1CC[NH+](Cc2ccccc2)CC1,murcko,1,0,-7.9005866050720215,-1.295480489730835,Unassayed
pa,Z9083416099,COCCOCc1ocnc1C(=O)N1CCC(c2cn(-c3cc([O-])ccc3F)nn2)([NH+](C)C)CC1,Enamine,False,0,0,,,,,,O=C(c1cocn1)N1CCC(c2cn(-c3ccccc3)nn2)CC1,murcko,1,0,-7.639792442321777,-1.9712580442428589,Unassayed
pa,Z7373144148,O=C(c1cc(=O)nc[nH]1)N1CCN(C(=O)Cc2cn[nH]c2)[C@@H](c2ccccc2)C1,Enamine,False,0,0,,,,,,O=C(c1cc(=O)nc[nH]1)N1CCN(C(=O)Cc2cn[nH]c2)[C@@H](c2ccccc2)C1,murcko,1,0,-7.048178195953369,-1.7453519105911255,Unassayed
pa,Z4509556202,CN(C(=O)Cc1csc(-c2ncn[nH]2)n1)[C@@H](c1ccccc1)c1nc[nH]n1,Enamine,False,0,0,,,,,,O=C(Cc1csc(-c2ncn[nH]2)n1)N[C@@H](c1ccccc1)c1nc[nH]n1,murcko,1,0,-7.618893146514893,-0.9040421843528748,Unassayed
pa,Z5210477762,O=c1[nH]c2c(cc1-c1noc([C@H]3CCCN3S(=O)(=O)c3ccccc3)n1)C[NH2+]CC2,Enamine,False,0,0,,,,,,O=c1[nH]c2c(cc1-c1noc([C@H]3CCCN3S(=O)(=O)c3ccccc3)n1)C[NH2+]CC2,murcko,1,0,-6.996954917907715,-0.6027834415435791,Unassayed
pa,Z7018955310,CCOc1ncc([C@H](N[C@@H](C)c2ccc(NC(N)=O)cc2)c2nnnn2-c2c(C)cccc2C)s1,Enamine,False,0,0,,,,,,c1ccc(CN[C@@H](c2cncs2)c2nnnn2-c2ccccc2)cc1,murcko,1,0,-6.938635349273682,-1.9140039682388306,Unassayed
pa,Z5244226526,NC(=O)c1csc(Cn2cc([C@@]3(O)CC[C@H]4CO[C@@H]3O4)nn2)n1,Enamine,False,0,0,,,,,,c1csc(Cn2cc(C3CC[C@H]4CO[C@@H]3O4)nn2)n1,murcko,1,0,-7.979833602905273,-2.0118536949157715,Unassayed
pa,Z8478203033,COC1(CNC(=O)c2cc(Br)c3n[n-]nc3c2)CN(C(=O)[C@@H]2OC(=O)c3ccccc32)C1,Enamine,False,0,0,,,,,,O=C(NCC1CN(C(=O)[C@@H]2OC(=O)c3ccccc32)C1)c1ccc2n[n-]nc2c1,murcko,1,0,-6.933771133422852,-1.362022876739502,Unassayed
pa,Z8342511150,Nc1nc2c(cc1C(=O)N1Cc3ccccc3[C@@H](CNC(=O)c3cnco3)C1)CCCC2,Enamine,False,0,0,,,,,,O=C(NC[C@H]1CN(C(=O)c2cnc3c(c2)CCCC3)Cc2ccccc21)c1cnco1,murcko,1,0,-7.126288414001465,-1.6447547674179077,Unassayed
pa,Z8876132915,COC(=O)c1nccnc1-c1cn(-c2cccc([C@H](C)O)c2)nn1,Enamine,False,0,0,,,,,,c1ccc(-n2cc(-c3cnccn3)nn2)cc1,murcko,1,0,-7.921594142913818,-1.6679797172546387,Unassayed
pa,Z98624985,C[C@H]([NH2+]C[C@H](c1cccs1)c1c[nH]c2ccccc12)C(=O)NCc1ccc2c(c1)OCO2,Enamine,False,0,0,,,,,,O=C(C[NH2+]C[C@H](c1cccs1)c1c[nH]c2ccccc12)NCc1ccc2c(c1)OCO2,murcko,1,0,-5.502799987792969,-0.8913248181343079,Unassayed
pa,Z5164735274,Cc1n[nH]c2ncnc(NCc3cccc(-c4nnc[nH]4)c3)c12,Enamine,False,0,0,,,,,,c1cc(CNc2ncnc3[nH]ncc23)cc(-c2nnc[nH]2)c1,murcko,1,0,-7.892277240753174,-0.24746988713741302,Unassayed
pa,Z8979138587,Cn1nc2c(c1[C@H](c1nnnn1C1COC1)N1CCC[C@@H](c3c[nH]c4ncccc34)C1)CSCC2,Enamine,False,0,0,,,,,,c1cnc2[nH]cc([C@@H]3CCCN([C@H](c4[nH]nc5c4CSCC5)c4nnnn4C4COC4)C3)c2c1,murcko,1,0,-7.333048343658447,-2.4564013481140137,Unassayed
pa,Z48479336,COc1cc(/C=N\[n+]2c(-c3ccc(O)c(C(N)=O)c3)csc2NC2CC2)cc(OC)c1OC,Enamine,False,0,0,,,,,,C(=N/[n+]1c(-c2ccccc2)csc1NC1CC1)/c1ccccc1,murcko,1,0,-5.751809120178223,1.8473241329193115,Unassayed
pa,Z9062758760,Cc1nc(N)ccc1-c1cn(C[C@@H]2CC[C@]3(C[C@@H](C(=O)OC(C)(C)C)C3)O2)nn1,Enamine,False,0,0,,,,,,c1cncc(-c2cn(C[C@@H]3CCC4(CCC4)O3)nn2)c1,murcko,1,0,-8.150286674499512,-1.8368687629699707,Unassayed
pa,Z106709048,Cc1ccccc1Nc1nc(N)nc(C[N@@H+](C)Cc2c(C)nn([C@H]3CCS(=O)(=O)C3)c2C)n1,Enamine,False,0,0,,,,,,O=S1(=O)CC[C@H](n2cc(C[NH2+]Cc3ncnc(Nc4ccccc4)n3)cn2)C1,murcko,1,0,-5.73844575881958,0.9156486392021179,Unassayed
pa,Z1550122608,Cc1nc(C)c(C(=O)N[C@@H](CC(C)C)c2nc(-c3ncn[nH]3)no2)o1,Enamine,False,0,0,,,,,,O=C(NCc1nc(-c2ncn[nH]2)no1)c1cnco1,murcko,1,0,-7.63976526260376,-0.44578391313552856,Unassayed
pa,Z3508629957,COC(=O)[C@@]1(C)C[C@H]([NH2+][C@H](c2ccccc2)c2c[nH]cn2)CCO1,Enamine,False,0,0,,,,,,c1ccc([C@@H]([NH2+]C2CCOCC2)c2c[nH]cn2)cc1,murcko,1,0,-3.3092193603515625,-0.7668240070343018,Unassayed
pa,Z6795645134,C[C@@H](SCc1cc([O-])n2c(nc3ccccc32)c1C#N)C(=O)N1CCN(c2ncnc3[nH]ccc23)CC1,Enamine,False,0,0,,,,,,O=C(CSCc1ccn2c(c1)nc1ccccc12)N1CCN(c2ncnc3[nH]ccc23)CC1,murcko,1,0,-8.845230102539062,-0.46171054244041443,Unassayed
pa,Z1674161999,O=C1NCCc2ccc(CNC(=O)N3CCC[C@H]3c3nc(-c4ccccc4)n[nH]3)cc21,Enamine,False,0,0,,,,,,O=C1NCCc2ccc(CNC(=O)N3CCC[C@H]3c3nc(-c4ccccc4)n[nH]3)cc21,murcko,1,0,-7.438714027404785,-1.3461300134658813,Unassayed
pa,Z5129521508,C#Cc1ccc([C@@H]2CCCN2C(=O)[C@@H](Cc2cccc(F)c2)n2nnnc2C)cc1,Enamine,False,0,0,,,,,,O=C([C@@H](Cc1ccccc1)n1cnnn1)N1CCC[C@H]1c1ccccc1,murcko,1,0,-7.267335414886475,-1.820783257484436,Unassayed
pa,Z4921678009,O=C(N[C@H]1CC[C@@H]2C[C@H]1CN2C(=O)c1cccc(-c2ncn[nH]2)c1)c1cc([O-])nc(=O)[nH]1,Enamine,False,0,0,,,,,,O=C(N[C@H]1CC[C@@H]2C[C@H]1CN2C(=O)c1cccc(-c2ncn[nH]2)c1)c1ccnc(=O)[nH]1,murcko,1,0,-7.437847137451172,-1.0245234966278076,Unassayed
pa,Z9620826169,C[C@@H]1C[C@@H]1c1ccc(CN(Cc2cccc(CO)c2)c2cc(C(N)=O)ncn2)o1,Enamine,False,0,0,,,,,,c1ccc(CN(Cc2ccc(C3CC3)o2)c2ccncn2)cc1,murcko,1,0,-5.986656665802002,-1.6580746173858643,Unassayed
pa,Z91830667,C[C@H](OC(=O)c1n[nH]c(=O)c2ccccc12)C(=O)c1ccc(NS(C)(=O)=O)cc1,Enamine,False,0,0,,,,,,O=C(COC(=O)c1n[nH]c(=O)c2ccccc12)c1ccccc1,murcko,1,0,-6.022117614746094,0.3178216218948364,Unassayed
pa,Z2384103656,CO[C@@H]1CN(Cc2c[nH]nc2-c2ccc(C)o2)C[C@H]1c1cn[nH]n1,Enamine,False,0,0,,,,,,c1coc(-c2n[nH]cc2CN2CC[C@H](c3cn[nH]n3)C2)c1,murcko,1,0,-8.949832916259766,-1.541264533996582,Unassayed
